,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0.0015528441471191,0,0.475188792801505,0,0,0,0,0,0,0,0,0,0,0,0,0.0575096568092277,0,0,0,0,0,0,0,0.258864107735439,0,0.160484401863068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149606775438742,0,0,0.00279634174442526,0,5.42101086242752e-20,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.0749209376942087,0.258195391527022,0,0,0,0,0,0,3.46944695195361e-18,0.0955887258794205,0,0,0,0,0,0,0,0,0.305297505545962,0.0841772454464091,-0.141824988523004,0,0,0,0,0,0,0,0,0,0,0,0.146303439267416,0,0,0,0.0620087626167896,0,0,0.458022568023821,0,0,-0.23360073996322,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.288426201760442,0,0.0879786660505029,0,0,0,0,0,0.0679035739994303,0,0,0,0,0.378396073929232,0,0,0.20689342455174,0,0,0,0,0,0,0,0.0795261786567438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117998701742372,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.478646582413412,0,0,0,0,0.0727887641940572,0,0,0,0,0.329494526083765,0,0,-0.0802049397610783,0,0.00993437321417172,0.222254722259051,0,0,0.0200157576478113,0,0,0,0,0,0,-0.142270183923907,0,0,0,-0.0684252401654935,1.0842021724855e-19,0.0403327394113045,0,0.0827181018697108,0,0,0,0,0,0,0,0.0469192456239629,0,-0.0173104637232991
X600016.CH.EQUITY,0,0.23495716931404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991000210651228,0,-0.0516669900928552,-0.0480552523884267,0.706158141944467,0,0,0,0,0,0,0,0.0593362336848964,0,0,0,0,0,0,6.93889390390723e-18,0.0502270834960402,0,0,0,0,0,0,0,-0.245517878751954,0,0,0
X600036.CH.EQUITY,0.010582325070119,0.091125518899455,0.131065358309066,0,0,0,0,0,0,0,0.375332808807161,0,0,0,0,0,0,0,0,0.0859053953575318,0.0405854072553072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270394470350684,0,0,0,0,0.0200942823644808,0.0479547619258842,0,0.0175342747879089,0
X601009.CH.EQUITY,0,0,0,0.810076671505963,0,0.0773500533084812,0,-0.104998848886021,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641943656739261,0,0,0,0,0.077405486147725,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169970778132961,0,0,0.113525241007728,0,0,0.058191809486823,-0.00638992187194211,-0.015835631826902,0,0
X601166.CH.EQUITY,0,0,0.0617353409797802,0,0.0917874973861274,0.111221898169485,0,0,0.197406226277986,0,0,0,0,0,0,0.383913165575304,0.045279873805288,0.0501942949013263,0,0,0,0.0197631744578787,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0314903467847032,-0.0308005512218615,0.0170432079177854,0,0,0,0.0878447503199737,0,0,0.04035421825943,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741521697055583,0.119094342259044,0,0,0,0,0,0,0,0.00983077494277376,0,0,0,0.0122543116600466,0,0,-0.0464067436731972,0,0,0.0687074930263362,0,0,0,0,0,0,0,0,0,0,0,0.0548743536321308,0,0,0,0
X601229.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0591404431546844,0,0,0,0,0,0,0.801119045658989,0,0,0,0,0,0,6.93889390390723e-18,0.283918221966547,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355535254760086,0,-0.171343169047232,-0.0724293086487441,0,0,0,0,0,0,-0.0707447331533302,0,0,-0.0809397628255506,-0.130012123715538,0.127322389497182
