,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.185365501380613,0,0,0,0,0,0.0108997463273672,0.114213517306908,0,0.0943317856536651,-0.114255034414805,0,0,0,0.197940029466412,0,-6.93889390390723e-18,0,0.154939102210861,0,0,0,0,0.0253869837105597,0,0,0,0,0,0,0,0,-0.158458562438163,0.47519407395339,0,0,-0.152699067196616,0.0510000288118902,0,0,0,-0.112708283502138,0.116913411542841,0,0,0,0,0.0114342533119228,0
X002142.CH.EQUITY,0.15732158702274,0,0,0,0,0.0810871621298223,0,0.17423111238441,0,0,0,0,0,0,0,0,0,-0.111012020114458,-0.0302180783443156,0,0,0,0,0,0,0,-0.211651962709281,-0.0857162980490693,0,0,0.11335593640422,0,0,0,0,0,0,0,0,0.064399760151687,0.21878442068331,0,0.190278870928188,0,0,0,0,0,0,-0.113130306899232
X600000.CH.EQUITY,0.128773327114937,0,0,0,0.0743517045680154,0.21560241059738,0,0,0,0,0,0,0.204034402464305,0,0.192731585692568,0,0.109435162892544,0,0,0,0,0,0,0,0,0.169356917527958,0,0,0,0,0,0,0,0,0.00434436722586161,0,0,0,0,0,0.0784848529846019,0,0,-0.0519137396901734,0,-0.0665601691281711,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.123425944297497,0,0,0.126521443728197,0,0,0,0,0.306619223071734,0,0,0.0169778049807884,0.0165732476551651,0,0,0,0.00332026103364713,0,0,0,0,0,0.0137282572858315,0,0,0.134911029563774,0,0,0,0.055958785023959,0,0,0,0,0,0,0.119273553442578,0,0,0,0.0346096348361601,0,0,0
X600016.CH.EQUITY,0,0,0.0273678477886464,0,0,0,0,0,0.0508216102275825,0,0.200416720887782,0,0.234439926094769,0,0,0,0,0,0,0,0,0,0,0,0,0.0232657518782849,0,0.154009919547181,0,0,0,0,0,0,0.328460192115496,0,0,0,0.0853948323566239,-0.011071636422831,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.050658818309678,0.203131781316105,0.0624524151338129,0,0,0,0,0,0.281789647685761,0,0,0,0,0,0,0,0,0,0,0.107155939674033,0,0.0964911851672368,0,-0.111884640006698,0,0,0,0,0,0,0,0,0,0,0.0104224452766511,0,0.215280978157887,0,0,0,0,0,0.00896341704968724,0,0,6.93889390390723e-18,0,3.46944695195361e-18,0,0.0946645082956118
X600919.CH.EQUITY,0,0.126781847066672,0,0,0,0,0,0,0.136371986275483,0,0.0725858988753542,0,0,0,0,0.106266109861599,0,0.00149189955480018,0,0,0,0,0,0,0,0.0446511837833641,0,0,0,0.242154952830781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.300219619519741,0,0,0.107297788940024,0,0,0,0,0,0,0.0470749771238906,0.102892638091273,0,0.176655011705915,0,0,0,0,0,0,0,0,0,0,0,0,0.0553639970259916,0,0,0,0.0918099747220606,0,0,0,0,0,0.12387330246268,0,0,0,0,0,0,0,0,0,0.0757580058538587,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.320210378963011,0,0.166604477590383,0,0.12301718736599,0,0,0,0,0.0475264725818904,0.0438499538333144,8.67361737988404e-19,0.0855677841955716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111325831615665,0,0,0,0,0.204199136695115,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0103632263330976,0.315198285598275,0.437209959272956,0,0,0,0,0,0,0,0,0.264969537004956,0,0,0,0,0,0,0,0,0,0,0,0.011192385871035,0,-0.103085501856832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452737485530855,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.0413491661140935,0,0,0,-0.024536254244191,0,0,0,0,0.29061117565847,0,0.191867881075673,0,0,0,-0.188138467132958,0,0,0,0,0,-0.0853513275668183,0.17823399121795,0,0,0,0,0,0,0,0.0239758844808067,0.318978333477395,0,0,0,0,0,0,0,0.101393243389681,-0.0970955528139144,0,0,-0.138553405857002,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0832584367703114,0.131175350068483,0,0,0.51778133630044,0,0.12953918420979,0.0262413396767973,0,0,-0.0352176125074406,0,0,0,0.0437780490985567,0,0,0,0,0.183727587496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162940877203816,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.34780981505387,0,0,0,0,0,0,0.162775017767091,0,0,0,0,0,1.38777878078145e-17,0,0.163123468698391,0,0,0,0.0146507715403682,0.0666960957477506,0,0,0,0,0,0,0.159100123407482,0,0,0,0,0,0,0,0,0,0,0.0884057132705866,0,0,0,0,0,0,0,-0.02419794267402,0
X601398.CH.EQUITY,0,0,0.061065857634465,0,0,0,0.0711606130681324,0.101047419637955,0,0,0,0.0175248032709885,0.39159675637956,0,0,0,0,0,0,0.0838662111117404,0,0,0.27036596542165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02020491292469,0.201617363599619,0,0,-0.27784362278021,0,0,-1.73472347597681e-18,-0.00575268084715251,-1.38777878078145e-17,0
X601818.CH.EQUITY,0.0588391872224377,0,0.0940997015681539,0.132469193155662,0,0,0.0797670911105601,0.0654845699456349,0,0,0,0,0,0,0,-0.123201203895153,0,0.17505474510311,0,0.129368250778755,0,0,0,0,0,-0.101279771816074,0.179785281164893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256903738633703,0,0,0,0,-0.0592844699219977,0,0.0231891775122228
X601939.CH.EQUITY,0.0590677318603112,0,0,0,0,0,0,0,0,0.0496624877903361,0.375059392160319,0,0,0.484113925663754,0,0,0.17892178420057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474869532708646,-0.120857279170497,0,0
X601988.CH.EQUITY,0,0,0,0,0.290162864377091,0,0,0,0.137221999630199,0,0,0.269770815348048,0.0403003067036144,0.00550297714466866,0,0.110248812729978,0,0,0,0,0,0,0,0,0,0,-0.231014487095708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566413393543236,0,0,0,0.148333069006417,0
X601998.CH.EQUITY,0,0,0,0.30365197695564,0.444647913878814,0,0,0,0,0,0.0310017169580883,0,0,0,0,0.02457877717099,8.67361737988404e-19,0,0.0577563497156489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230667430146802,0,0,0,0,0,0,0.0100482595612161,0,0,0,0.0207795396742222,0,0,0
X601916.CH.Equity,0,0,0,0,0,-0.638988999327735,0,0,0,0,0,-0.112594532037853,0,-1.04743291100657,0,-0.00581692787495827,0.801827520697165,0.730745265560656,0,0.142590979187811,0,0,0,-0.153141929170408,0,0,0,0,0,0,0,0,0,0,0,0.309903564147203,0,0,-0.253993785035166,0,0.122001368816388,0,0,0,0,0,0.150458153738673,0,0.323483546348725,0.0869098965913623
X601077.CH.Equity,0.111163333674038,0,0,0,0,0,-0.151890218562653,0,-0.0514131844964062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122985459746794,0,0,0,0,0,0.22768842024122,0,0,0,0,0.15360488479896,0,0,0,0,0,0,0,0,0,-0.38534464890876,0,0,0.0748305471248743,0.125444822537342,0.08640689095443
X11.HK.EQUITY,0,0,0,0,0.031409216055837,0,0,0,0,0,-0.0711433595495532,0,0,0,0,0,0,0,0,0,0,0.732816684480204,0.043342072847771,0,0,0,0,0,0,0,-0.0710920505302325,0,0,0,1.0842021724855e-19,0,0,0.151993931730749,0,0,0,0,0,0,0,0.137861108757727,0,-0.158771224134262,0,-0.100414058658029
X2388.HK.EQUITY,0,0,0,0,0,0,0.0381971269944144,0,0,0,0,0,0,0,0,0.133299272290278,0.00502137817714849,0,0,0,0.228766188111034,0,0.409752550195741,0,0.218043084588275,0,0,0,0,0.190221484457115,0,0,0,0,0,0,0,0,0,0,0,0,0.0178733829617424,0,0,0.245922026421288,0,0,-0.117438573057161,0
X5.HK.EQUITY,0,0,0.152477016066442,0,0,0,0,0,0,0,0,0.224187627050881,0.0131471532924876,0,0,0.0259915865377963,0,0,0,0,0.866342398599957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.291832280714273,0.125612024140245,0,0,0
X2884.TT.EQUITY,0,0,0.0813230997078422,0,0,0,0,0,0,0,0,0.216866436847397,0,0,0,0,0,0,0,0,-0.200355165819716,0,0,0,0.0491283885505584,0,0.135082148814918,0,0.120693638824843,0,0,0,0,0,0,0.00168284327295738,0,0,0,0,0,0,0,-0.227059111727567,0,0,0,0.230221448581074,0,0
X2886.TT.EQUITY,-0.0461247976710407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126536582361996,0,0,0,0,0,0,0.390365814344188,0,-0.136291883597658,0,0,0,0,0,0,0,0,0,0,0,0.0330107405420729,-0.186512836820416,0,0,0.0130840679128597,0.326929634428918,0,0,0.142707152891864,-8.67361737988404e-19,0.00710230099732107
X2891.TT.EQUITY,0,0.118784430784562,0.0810275124854279,0,-0.0390200337993471,0,0,0,0,0,0.0538330745922307,0,0,1.73472347597681e-18,0,0.390207401324528,0,0,0,0.0659293681334557,0,0,0,0.13080816374389,0.385565001361814,0,0.325838610697032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050782250690201,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0501749902601544,0,-0.0225561130035212,0,0,-0.221428793816566,0,0,0,0,0.397249321931329,0,0.322738485422945,0.0454161518921468,0.103169648570753,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903093925667022,0.0798251776961356,0,0,0,0.0497024270264785,0,0.103949278942118,0.0767401197236491,0.0628496605313247,3.46944695195361e-18,0
X000166.CH.EQUITY,0,0,0,0,0.00879161469872557,0,0,0,0.0731446472371711,0,0,0,0,0,0,0.0570841158631941,0,0,0,0,0,0,-0.00800228933849844,0,-0.0274836070641565,0,0,0,0.0265956532934161,0.397448031492886,0.0826798108800186,0,0.0868627433928429,0.187255352485178,0.141818364458687,0,0,0,0,0,0,0,0.0172151240691002,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.106560802407709,0,0,0,0.102173988719051,0,0.0216002890853574,0.135114296154118,0.366682483654927,0.126681792291774,0,0,0,0,0,0,0.182479431499502,0,0,0,0,0,0,0,-0.0570065819609842,0,0
X002736.CH.EQUITY,0,0.0550756759967649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597032447264094,0,0.080349481848638,0,-0.0419280292982169,0,0,0,0.493088071958339,0,0,0,0,0.0177479340567481,0.36429408223684,0,-0.0446771561218589,0,0.105464758581842,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.00529812936999375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047490173307536,0.188476110678231,0,0,0.464998492136121,0,0.252728624386678,0,0.181935341102316,0,0,0,0,0,0,0.0817490554355376,0,0,0,-0.175798435970807,-0.13883396770336,0,0
X600030.CH.EQUITY,0,0,0,0.055940684712599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015148387771998,0,0,0,0,0,0,0.326896741412073,0,0,0,0,0.118682557132192,0,0,0.260990468323166,0.0495256694390378,0.0813009161390134,0,0.0117537655888543,0,0.0211428245577964,0,0,0,0,0.0355966294232919,0,0
X600837.CH.EQUITY,0,-0.0514810589942261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188841489808881,0,0,0,0,0,0,0,0,-0.154235894940329,0,0.275884979808991,0,0,0,0.13841572940437,0,0,0,0.0380807654309782,0.235063670021561,0,0.187629564067121,0,0,0,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458495254211372,0,0,0,0,0,0,0,0,0.150581588227815,0,0.0020768168661923,0,0,0.107216162208024,0,0.2629044844264,0,0,0.358332665621354,0,0,0,0,0.155824441492699,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.279256979302175,0,0,0,-0.131593224818824,0,0,0,0,0,0,0,0,-0.10296806089807,0,0,0,0,0,-0.023845027813891,0.0168899001052027,0,-0.0426964626668973,0,0,0,0,0,0.0511281667109363,0.0183683036787431,0,0,0.775231714858726,-0.184882574885752,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0.108545259099582,0,0,0,0,0,0,0.193332333996034,0,0,0,0,0,0,0,0,0,0,-0.338357591527624,0,0,0,0,0.00661709074636836,0,0,0,0.438890667584111,0,0.225068744504263,0,0,0,0,0,0.173955865741091,0,0,0,0,0,0,0,0,-0.038557601387689,0.0461226908892194,0
X601211.CH.EQUITY,0,0,0,0,0,0.0739308588784474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100603631403697,0,0,0,0,0.233657521455301,0.249452153514329,0,0,0.339819150520696,0,0,0.0873519934457213,0.110575169256808,0,0,0,0,0,0,0,0,0.0337444591210706,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0136671152709866,0,0,0,0,-0.0295416440609305,0,-0.418374047829457,0,0,0,0,0,0.0674514454529173,0,0,0,0,0,0.157154361137594,0,0.483532550081909,0,0,0,0,0.194759371449349,0,0.316225488588448,-0.0251088451057978,0,0,0,0,-0.390024630066737,0,0,0.0521484753449089,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.142784378538411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197995700010905,0,0,0,0.178379799416227,0,0,0.0258835430114759,0.462543361470234,0,0,0.0567938372915779,0,0.0587573430646678,0,0,0,0,0,0,0,0,0.0773519181792938,0,0.0396901760830132,0,0
