,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.0763079656384281,0,0,0.361303720980997,0,0,0,0,0,0.0801514913768601,0.104884962170872,0,0,0,0,0,0,0,0,0,0,0,0.131089348665749,0,0,0,0,0,-0.000571958346047276,0,0,0,0,0,0,0.153334957855479,0,0,0.0955324383197412,0,0,0,0,0.0341701700771985,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.123545868863248,0.123627732060635,0,0.0927114122647357,0.0122962093997282,0,0,0,0,0.295826941301937,0,0,0,0,0,0,0,0.23003846532873,0,0,0,0,0,0,0.125126973705069,0,0,0,0,-0.121616539768897,0,0,0,0,0,0,0,0,0,0.00766220157376849,0,-0.0676507082269907,0,0,0,0.389045316226866
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.223749145750961,0,0,-1.73472347597681e-18,0.117949009690295,0,0,0.104153392648253,0,0,0,0,0.118351933879128,0,0,0,0,0.0580050087679262,0,0,0,0,-0.0998323994443985,0,0,0,0,0.274886862656345,0.051427367637921,0,0,0,0,0,0,0.0558912622535691,0,0.111511807022165,0,0,0,0,0.0490401837789178,0
X600015.CH.EQUITY,0,0,0,0,0.06580163138776,0,0,0,0,0,0.132822339269588,0.118117562295547,0,0.0325652678555835,0,0,0.480929983232833,0,0,0,0,0.0359575843266189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185379457532,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131949117808057,0,0,0,0,0.262786073581557,0,0,0,0.125826423116351,0.464451516032732,0,0,-0.123656345716229,0,-0.0694366037835869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180314999467434,0
X600036.CH.EQUITY,0,0.0231492685225926,0,0,0,0,0,0,0,0.166144924860931,-0.0521131604166732,0,0,0,0,0,0,0,0.382836395662072,0,0,0,0,0.00743288468270389,0,0,0,0,0,0,0.189924820331871,0,0,0,0,0,0,0.148826897153222,0,0.117366012101155,0,0,0.100084669734019,0.13459353030878,0,0.0857325675843491,0,0,0,0,0
X600919.CH.EQUITY,0.0213384226695873,0.384463622854462,0,0,0,0,0,0.034232073293159,0,0,0,0,0,0.121728571081282,0,0,-4.33680868994202e-19,0,0,0.357225664581422,0,0,0,0,0,0,0,0.088849471368857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214213127437851,0.18600863114401,0,0,0,-4.33680868994202e-19,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.184634129585655,0,0,0,0.0222351529480367,0,0,0,0,0.109459088968176,0,0,0,0,0.361424731903859,0,0,0,-0.00684805450442681,0,0,0,0,0,0,0,0.270000803227675,0,0,0,0.127012013196591,0,0,0,0.051910666911397,0,0,0,0,0,-0.0493122052123538,0,-0.019362908313622
X601009.CH.EQUITY,0,0,-6.93889390390723e-18,0,-0.111034135657971,0,0.459689943059377,0.282018092039279,0,0.152271104941663,0,0,0,0,0.0816725042401125,0,0,0.0296843679902281,0,0,0,0,0,0,0.033087156409622,0.0705554153990908,0.0347332531990266,0.0222146133255938,0,0,0,0,-0.0562164644764213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187395922469897,0,0,0,-0.240090353549889
X601166.CH.EQUITY,0.349233508591052,0,0.059468893179682,0,0,0,0,0,0.152190796681538,0,0,0,0,0,0,0,0,0.161999744528874,0,0.119440249730902,0,0,8.67361737988404e-19,0,0,-0.0725707647413625,0,-0.0479223516038772,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172623058702641,0.3088105961543,0
