,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0.272627731014606,0,0,0,0.0681539281108327,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.21288293016517,0,0,0,0,0,0,0,0.0232455709521496,0,0,0,0,-0.0333665619248513,0,0,0,0,0,-1.38777878078145e-17,0,0.319395493772245,0,0,0.0603582454275929,0,0.0413645254573365,0,0
X002142.CH.EQUITY,0.146240256273772,0,0,0,6.93889390390723e-18,0,0.0838947727208305,0,0,0.127269253812601,0,0,0,0,0,0.0960188903906982,0,0.0627527515980243,0,0.0673465519440594,0,0,0,0,0,0,-0.0368656307770027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891766158267517,0,0.0197710150500227,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.193141173479344,0,0.0863293383344334,0,0,0,0,0,0.13180799855728,0,0.221781656534482,0,0,0.103787417039194,0,0.0588095696305054,0,0,0,0,0,0,0,0.0317872325096632,0.12237206731467,0,0,0,0,0,0,0,0,0,0,0.076949644247284,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.207879681542261,0,0,0,0,0,0,0,0.26045543222739,0,0,0.0846379909739698,0,0,0,0,0.104838246506657,0,0.00910854634496054,0,0,0,0.396147758703205,0,0,0,0.0467080974702322,0,0,0,-0.128461647808321,0,0,0,-0.0353725960522253,0,0,0,0,0,0,0,0,0,-0.000250294715571767,0,0,-0.0541352356284408,-0.0594091280376106
X600016.CH.EQUITY,0,0,0.0358975131630981,0.224393961686805,0,0,0,0,0,0,0,0,0,0,0.126917098145426,0.0391693087123109,0,0.238731269209234,0,0,0.112076206216662,0,0,0.130770494360355,0,0,0,0,0,0,0.0415675296659441,0,0.028189735729458,0,0,0,0,0,0,0.125127991014177,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.157639321909513,0.403677934830832,0,0,0,0,0,0,0,0.0324306257377538,0,0,0,0,0,0,0.0570788178818195,0.0918935925594245,0,0,0,8.67361737988404e-19,0,0,0,0,0.168234257026928,0,0,0,0.150637043035188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497187037285947,0,0,0.0201862672426973,0.0132983622738688
X600919.CH.EQUITY,0,0.0171696276457533,0,0,0,0,0,0,0.144070780282504,0,0,0,0,0.179907056480479,0,0,0,0,0,0,0.205859884772623,0.0780654625791978,0,0,0,0,0,0,0,0,-0.00244590625765939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246148512925314,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.331750107511997,0,0,0,0,0.189799331901637,0,0,0,0,0,0,0,0,0,0,0,0.0403448594219114,0,0,-0.0210140549127883,0,0,0,0,0,0.0563961196913233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239637914208709
X601009.CH.EQUITY,0,0,0,0,0,0,0.341684927692558,0.175816231423649,0,0.174344486982824,0,0,0,0,0,0,0,0,0,0.037107028207951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398517242458151,0.0149398089005256,0.159632539525194,0,0,0,0,0,0.105382665913233,-0.192271135137199
X601166.CH.EQUITY,0,0.0711988695049408,0,0,0,0.105326087954201,0,0,0.160416133248861,0,0,0,0.217328440361411,1.73472347597681e-18,0,0,0,0,0,0.146536436632446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391438843946808,-1.73472347597681e-18,0,0,0,0,0,0.0137754302117546
X601169.CH.EQUITY,0,0,0,0,0.200366877212402,0,0,0,0,0,0,0.0718763025254317,0,0,0.0509798324737452,0,0.255410608642206,0.0943573457537141,0,0,0.111444874977954,0,0,0,0.229680440255029,0,0,-0.0181837606501583,0,0,-0.0679222119916557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354954001613054,0,-0.0755580374329337
X601229.CH.EQUITY,0,0,0.292642276848416,0,-8.67361737988404e-19,0,0,0,0,0,0.209122037947355,0,0,0.0981082242661131,0,0.030574075375795,0,0,0,0,0,0,0,0,0.119027433450202,0,0.0807409551578776,0,0,0,0,0,0,0,0,0.094204883435025,0,0.11790575740797,0,0,0,0,0,0,0,0,0,0,0,0,0.0311362965080988
X601288.CH.EQUITY,0,0,0.301947482335072,0,0,0,0,0,0.0733605558643062,0,0,0,0,0.0511777307932686,0,0,0,0,0.304169441640674,0,0,0,0,0,0,0,0,0,-0.0768533836491056,0,0,0,0.171222241876451,0,0,0,0,0,0,0,0,0,0.212616932166736,0,0,-0.160448028748097,-0.108041791031546,0,0,0,0.0171773353212996
X601328.CH.EQUITY,0,0,0,0,0,-0.0139394539565786,0.145390503040591,0,0,0,0,0.394223703476693,0.242792934604462,0,0,0,0.157211484621641,0,0,0,0,0,0,0.126639485090988,0,0,0,0,0,0,0,0,0.0820592041674901,0.0256892841400194,0,0,0,0,-0.0837555017944895,0,0.0347820919136951,0,0,0,0,-0.23169526903075,0,0,0,0,0
X601398.CH.EQUITY,-0.0782521225898136,0,0,0,0.191385364284839,0,0,0,0,0,0,0,0,0,0,0.0927828547107652,0,0,0.314414189378942,0.0528538247250714,0,0.295761652566827,0.0566812805806175,0,0.189336459284274,0,0.0261815745534708,0,0,0,0,0,0,0,0,0,-0.241428160029103,0,0.148458024645242,0,0,0,0,0,0,0,0,0,0,0,-0.103291132773301
X601577.CH.EQUITY,0,0.324886465109172,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.15824041876709,0.0312037485820833,0,0,0,0,0.260015332039322,0,0,0,0,-0.0735388557935354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451594964851992,0,0
X601818.CH.EQUITY,0,0,0.187975039902405,0,0.508512033307938,0.022370981155579,0,0,0,0,0,0,0,0,0,0.116735131848251,0,0,-6.93889390390723e-18,0,0,0,0,0,0.162485512831913,0,-0.0799996204211816,0.0376545951692885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121855169676545,0,0
X601838.CH.EQUITY,0,0.0781565558701578,0,0,0.1516109123639,0,0,0,0,0,0,0,0,0.072484525146823,0,0,0,0,0.00810933856882433,0,0,0,0.127579398796259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163587776315435,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.00503156091325331,0,0.0339736709464328,0,0,0,0,0,0,0,0.333469252004667,0,0.267975468800329,0.0068991263099161,0.221305016829404,0.214374824206646,0,0.0206419902915574,0,0,0,0,0,0,-0.0755946723384718,-0.00823145537806493,0,0,0,0,0,-0.0651543304393217,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218807325536652,0,0,-0.0154492875001366,-0.0858421458036197
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.169110712162209,0,0,0,0.135553406242671,0,0.238846081345693,0,0,0,0,0,0.187637287987369,0,0,0,0,0,0,0,0,0,0,-0.122477192626837,0,-0.1318931089438,0,0,0,0,0,0,0,0,0.317657004408416,0,0,0,-0.0844002610551424,0,0,0.206880805180674,0
X601997.CH.EQUITY,0,0,0,0.100988007695221,0.0898220025737644,0,0,0,0,0,0.106316995697282,0,0,0,0,0,0,0,0,0.254316075821643,0,0,0,0.18607942459629,0,0,0,0,0.000223732351005262,0,0,0,0.144423906621003,0,0,0,0.0328050462105383,0.00199939929497809,0,0,0,0,0.0737988077410723,0,0,0,0,0,0,0.043012786324388,0
X601998.CH.EQUITY,0,0.00997365660757176,0,0,0,0,0,0.11124172482397,0,0.357851714150711,0,0,0,0,0.0534553650652184,0,0,0,0.0435292918144228,0,0,0,0,0.295103411746568,0,0.165318696560461,0,0,-0.0104268882354205,0,0,0,0,0,0,0,-0.121363873454083,0,0,0,0,0,0.0554609699827065,0,0,0,0,0,-0.0315614182731821,-0.0301903751842637,0
X601658.CH.Equity,0.281827986586887,0.0904364776591712,0,0,0,0,0,0.0173008007243177,0.0554337529614329,0.0367439305069226,0,0,0,0.20304363222499,0,0,0,0,0.0320073100743605,0,0,0,0,0.0358169091785894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438607937388246,0,0,0,0.0606380765539516,0,0,0
