,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0.169047906315659,0,0,0,0,0,0,0,0.389393626108962,0,0.0120388959874485,0.0259036807612679,0,0.251031637296248,0,0,0,0,0,0,0,0,0,0,0.00347274945651795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328725716245743,0,0,0,0,0
X002142.CH.EQUITY,0.117267534587747,0,0,0,0,0,0,0.0602805007631182,0,0,0,0,0,0,0.116660325861899,0,0,0,0,0,0,0,0,-0.000364094491190024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065317755307284,0,0,0,0.374340918690495,0,0,0,0,-0.0326535050484937
X600000.CH.EQUITY,0,0,0,0.298109113958306,0.433375290727308,0,0,0,0,0,-1.38777878078145e-17,0,0.0866767486882875,0,0,0,0,0,0,0,0,0.0773967015542448,0,0,0,0,0.0300895425834734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0
X600015.CH.EQUITY,0,0,0.285128932985833,0,0,0,0.12997909787513,0,0,0.346013264008672,0,0,0,0,0.0215280104631937,0,0,0.085103698115302,0.00757375447025659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00965511577187511,0,0,0,0,0,0,0.0775046996743659,0,0,0,-3.46944695195361e-18,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.16484220201738,0,0,0.27086989661312,0,0.0601882114840526,0.302856787001767,0,0,0.00366904065897447,0,0,0,0.0955467219885844,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621105390569307,0,0,0,0,0,0,0,-3.46944695195361e-18,0
X600036.CH.EQUITY,0.174414344103191,0,0,0,0,0,0,0,0.0088050176182511,0,0,0,0,0,0.235457243545401,0,0,0,0,0,0,0,0,0,0.0552689829858712,0,0,0.00693409463398344,0,0,0,0,0,0,0.0418040446407549,0,0,0.179073967813014,0,0,0,0,0,0,0,0,0.141020923188292,0.0542258699169483,0,0.0188415902105233,0
X600919.CH.EQUITY,0,0,0.135319889936785,0.101131905718169,0,0,0,0.47681522240441,0,8.67361737988404e-19,0,0,0.064201222847364,0,0,0.183004182858497,-6.93889390390723e-18,0,0.00185763394254966,0,0,0,-0.0461862179741043,0,0,0,0,0,0,0,0,0,0,0,-0.0178418493057387,0,0,0,0,0,0,0,0,0,0,0,-0.0134167858045813,0,0,0,0
X601009.CH.EQUITY,0,0,0.190593775349895,0,0.12817949912622,0,0,0,0.218937280194892,0,0,1.38777878078145e-17,0,0,0,0.0750033686184682,0,0,0,0.206120329093635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109519873377263,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.235715782511745,0,0,0.0890040671809511,0,0.244807369427423,0,0,0,0.00854365361372015,0,0,0.353170881874201,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041850799524781,0
X601169.CH.EQUITY,0,0,0.00871579013077087,0.286516688525186,0.00554401455310151,0,0,0,0,0,0.322144172258439,0,0.221923851634065,0,0,0,0,0.0544933396687438,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685830116206733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
