,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.19870298620455,0,0,0,0.0173226009751901,0,0,0,0,0,0,0,0,0,0.0672170895686385,0.145183466139546,0,0,0,0,0.0409473104621762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206190968427929,0,0.0517083628548848,0.191235939157423,0,0.0348882628051039,0,0,0,0.112238346902447
X002142.CH.EQUITY,0.108963050992496,0,0,0,0,0.895896690891328,-0.116384340961823,0,0,0.118396241104997,0,-0.355407218383949,0,0,0,0,0.073823772673945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218952900763695,0,0,0,0,0,0,-0.0342025685415387,0.19066288455454,6.93889390390723e-18,0,0,0,0,0,-0.0109910468314185,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0338337676257421,0.158565723573418,0,0.10847828743055,0.0127352846736556,0,0.240621193774651,0.124733936041489,0,0.168822321970016,0,0.0392730376862743,0,0,0,0,0,0.0675612989950003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214607799881799
X600015.CH.EQUITY,0,0,0,0,0,0,0.398715092700461,0,0,0,0.0807191002071919,0,0,0,0.0413556640127574,0,0,0,0,0,0,0.0544207179565471,0,0.356553296929573,0,0,0,0,0,0,0,0,0,-0.20893369517102,0,0,0,-0.224244820511962,0,0,0,0,0,0,0,0,0,0,0,0.205178072454288,-0.0624786475639181
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.241607740278121,0.0784696692014372,0.469765000843636,0.0801679503607302,0,0,0,0.137318164990859,0.11319201739305,0,0,0.0199560157956496,0,0,0,0,0,0,0.101843496032432,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0327966468111957,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0512886884398593,0.256606814463319,0,0,0,0,0,0.230072162500953,0,0,0,0,0,0,0.110599378640914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143905578702376,0,0,0,0,0.0560595296057271,0.237798998801008,0.0882053603424708,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.749778981288207,0,0,0,0,0,0.154469277520229,0,0,-0.0535662396121601,0,0,0,-0.00742706201764979,0.0676323477607063,0,0,0,0,0,0,0,0,-0.0338240801524149,0,0,0,0,0,0,-0.0142177496099134,0,0,0,0,0,0,-0.0312661658966068,0,0,0,0,0,0,0,0,-0.0768632138848962,0
X601166.CH.EQUITY,0.123448427431148,0.0124609306111162,0.454208897238886,0,0,0,0,0,0,0,0,0,0,0,0.177060048173808,0.0195404176406229,0,0.0211862642277357,0,-0.00157540567714196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108807340295244,0,0,0,0.00148524897029531,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.188120523867123,0.156787099878271,0.610060696452469,0.0900950016984824,0,0,0,0,-0.131773831165472,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0680785993821555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258296119637886,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0
X601229.CH.EQUITY,-0.0765004749755895,0.303875122004199,0.358281156140989,0,0.0295918413938419,0,0,0,0,0,0,-0.169975872896723,0,0,0,0,0.110606511063655,0,0,0,0,-0.169077057845826,0,0,0,0.112555113103808,0,0,0,0,0,0,0,0,0,0,0,-0.0477266624155415,0,0,0,0,0.185672795843996,0,0,0,0,0,0,-0.20442821930843,0.0910412849290184
