,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0259335426758507,0,0,0,0.0354387568988103,0,0.177720975838265,0,0,0,0,0.0721300221182839,0,0,0,0,0,0,0,0,0,0,0.266245614763769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395698179809305,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.341747296882307,0,0,4.33680868994202e-19,0,0,0,-0.0441780690710988,0,0,0.387557088846013,0,0,0,0,0,0,0,0.102200626624865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240338521211915,0,0,0,0,0,0,0,0.0737851174638584,0.0491931128540226,0,-0.0135576260610339,0,0
X600000.CH.EQUITY,0.0489823786748679,0,0,0,0.136406891818143,0,0,0.143268779824886,0,0,0.0100039460868017,0.0594721704046876,0,0,0,0.156436320467829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316531461879503,0,0,0,0.0554696502518316,0,0,0.053506875700021,0,0.129563061818909,0,0,0
X600015.CH.EQUITY,0.12897346749934,0.0723729384336564,0,0,0,0,0,0,0.117144627543454,0.299835163446795,0,0,0,0,0.193884898786755,0.184894537596208,0,0,0.0389015622504571,0,0,0,-0.147433860106082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0572743196096976,0,0,0,0.142207163001464,0.0499103357025646,0.326387605643288,0.0824558265330518,0.15377321148825,0,0,0.145845834855372,0,0,0,0.0278789143072455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108092294568062,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0544260676714131,0.264821053801498,0,0,0.0253260943272236,0,0,0,0.0345431945409439,0,0,0,0,0,0,0.0803034403075588,0,0,0,0,0.0346634483014309,0,0,0,0.051140726538081,0,0.104429073327439,0,0,0,0,0,0,0,0,0,0,0,0,0.0519621196348058,0,0,0,0.074835963393023,0.299014453889547,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.000858719360458186,0,0,0,0,0.20151292832292,0,0,0,0,0,0,0,0.133362742132738,0,0,0.106090202250457,0.0595564225471121,0,0,0,0,0,-0.0181094726999217,0,0,0.0733979927145807,0,0.0509502951053108,0,0,0,0,0,0,0,0.10723201706461,-2.16840434497101e-19,0,0,0,0,0,0,0.00676662736927026,0,0,0,0
X601009.CH.EQUITY,0.286908347458646,0,0.0430477444511111,0,0,0,0.128685360754099,0,0.0644499798211857,0.134628073630239,0.138321519794383,0,0,0,0,0,3.46944695195361e-18,0,0,0.113569893064629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06299203218244,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0391031578914944
X601166.CH.EQUITY,0.0604268757118307,0,0,0.0943555504985593,0,0.3823988631914,0,0,0,0,0.0448889135911145,0,0.0732940823983789,0,0.234598318113063,0,0,0,0.00150556447522556,0,0,0,0,0,0.0408158131261822,0,0.0317608094949885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329669671336212,0,0,0
X601169.CH.EQUITY,0,0.0107864419957174,0,0.298824619314769,0,0,0.234584268126903,0.0276007342711148,0,0,0,0,0,0,0,0,0,0,0.172488874959327,0.0863537644585856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895018608121018,0.0928078655390953,0,0,0,0,0,0,0,0,0,0,0,0,0
