,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.182849042212842,0,0,0,0,0,0.00173717111917215,0.10271419789609,0,0,-0.129814818030911,0,0,0,0.30951401166947,0,0,0,0,0,0,0,0,-0.0790295683461591,0.0298296456777489,0,0,0,0,0,0,0,0,0.394828279667893,0.00130536252829822,0,-0.123660047965854,0,0.10980170676073,0.0358465364368121,0,0,-0.1467840218423,0.147934608736972,0,0,0,0,0,0
X002142.CH.EQUITY,0.278405119601308,0,0,-0.136402347225712,0,0.138437995795172,0,0.218982336381119,0,0,0,0,0,0,0,0,0,-0.0946393201039935,0,0,0.00933274703148111,0,0,0,-0.074201518205261,0,0,-0.0243995176011562,0,0,0,0.0573997025666946,0,0,-0.279191746219207,-0.00323887203927592,0,0,0,0,0,0.338532484787081,0,0.221919292384399,0,0,0,0,-0.0295199566610571,0,-0.0404482531852449
X600000.CH.EQUITY,0.0935421144454258,0,0,0,0.059897148023614,0.156034373739885,0,0,0,0,0,0,0.307633169063999,0,0.174254247354035,0,0.0812764982961134,0,0,0.00546694225084132,0.0347987474109205,-0.044635905658841,0,0,0,0,0.20964316402075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0349803435873167,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.012940199094482,0,0.0644053459429555,-4.33680868994202e-19,0,0.0941950093640715,0,0,0,0,0.229743308746735,0.109851362180848,0,0,0,0.0289436874284104,0,0,0,0,0,0,0,0,0,0,0,0,0.0627491036639699,0.00976296221401945,0,0.0540408640176472,0.0278955576697011,0,0,0.0469355061313472,0,0,0,0.181529888455394,0,0,0,0.0348338046456141,0,0,0
X600016.CH.EQUITY,0,0,0,0.0417635171269418,0,0,0,0,0,0,0.126697169043892,0,0.349223170902036,0,0,0,0.0739104467993938,0,0.0123071568347341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379394931026341,0,0,0,0,0,0,0.0934372834554277,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.208642610428964,0.138623129155528,0.33234205610193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193170794286764,0.0409638452134499,0.0865143090967144,0,0,0,0,0,-0.0770501977212776,0,0,0,0,0,0.0433755794267118,0,0,0,0,0.11002103462953,0,0,0,0,0,0,0,0.219632808375994,0,0.0456145888324242,0,0.0260810093471634
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0928504509908499,0,0,0.310329018749414,0,0,0.275252460206627,0,0,0,0,-0.00308404460805548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406839846305341,0,0,0,0,-0.0362373098624701,0,0,0,0,0,0,0,-0.0628648605512143,0,0
X601009.CH.EQUITY,0.226081524753675,0,0,0.248209585544381,0,0,0,0,0,0,0.0132239852095361,0.245786303313899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648623699614436,0,0,0,0.00264832696506716,0,0.0612741627326429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10855587387022,0,0,0
X601166.CH.EQUITY,0,0,0,0.126804697954716,0,0.351599590455121,0,0.133941265359681,0,0,0,0,0,0.015994101583806,0,0.0379589476988529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186248356265087,0,0,0,0,0,0.27476952993697,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.301759868356914,0.446733641283142,0,0,0,0,0.0297783265890905,0,0,0,0.243448774166764,0,0,0,0,0,0,0,0,0,0,0,0,0.0197808971715912,0,-0.0983578415851046,0,0,-0.00019331387121345,0,0,0,0,0,0,0,0,0,0,0.0454000641907003,0,0,0,0,0,0,0,0,0
