,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.0777778609702758,0,0,0,0,0,0,0,0,0.143380498328744,0,0,0,0,0,0.127044768530392,0,0,0,0,0.011343573794394,0,0.151811076195892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18994632717643,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.2016355926136,0,0,0,0,0.0365882361002061,-0.100350260709644,0.110064372712239,0.0741692624601592,0,0.0967684477211238,0,0,0,0,0.265616931986934,0,0,0,0,0,-0.054034252661184,0,0,0,0,0,0,0,0,0,0,0.0516943368449767,0,0,0,0,0,0,0.0398758815912592,0,0,-3.46944695195361e-18,0.0474888456969063,0,0.107427527110996,0,-0.129377002777071,0
X600000.CH.EQUITY,0.0238183533150395,0,0,0,0,0.223192002266802,0.100292790242893,0,0.0532293708663612,0.0477190666507221,0,0,0,0,0,0,0,0.0966094221582271,0,0,0.277374484971173,0.227270297778101,0,0,0.0870553270324591,0.0503393755049618,0,0,0,0,0,0,0,0.102107915623783,0,0,0,0,0,0,0,0,0.0163058125049061,0,0,-0.105880965477078,0.102745218304924,0.0275289883350082,0
X600015.CH.EQUITY,0,0,0.230415541332775,0,0,0,0,0.0066307818419325,0,0.467511452938672,0,0.0498855277937225,0,0,0,0,0.0474174836698043,0.0212848103334344,0.103013083129332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268057213100324,0,0,0.0350422862117105,0,0,0,0,0,0,0
X600016.CH.EQUITY,1.73472347597681e-18,0,0.13126736498862,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0624539517381014,0,0.387666642850681,0.312040801483672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102114307168236,0,0,0.295694259641852,0,0,0,0,0,0,0,0,0,0,0.277337400279156
X600036.CH.EQUITY,0.0683693805500534,0,0.316868568306689,0,0,0,0.29427080352592,0,0,0,0,0,0,0,0,0,0,-0.0787922901337419,0,0.074378775518108,0,-0.0558515060878442,0,0,0.111532646049969,0,0,0,0,0,0,0,-0.107890934040389,0,-0.0371388816374535,0,0,0,0,0.298285981628286,0,0.110890847028452,0.113433807387359,0,0,-0.0772148007312013,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.578675312025848,0,0.157448258450222,0,0,0,0,0,0,0,0,0,0,0,0.337514568291167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426882398854614,0,0.202637701871398,0,0,0,0.117421956099315,0,0,0,-1.33815271758852,0,0,0,0,-0.0454750808343547
X601009.CH.EQUITY,0.291069896810643,0.0870091709932089,0,0,0,0,0,0,0,0,0,0,0,0,0.485542142797085,0,0,0,0,0,0,-0.271943900238935,0.0312496664864813,0.156458113906477,0,0,0,0,0,0,0,-0.00755080379069522,0,0,0,0,0,0,0,0.205115803989968,0,0.000536182763382633,0,0,0.122121635013911,0,0,0,0
X601166.CH.EQUITY,0,0.112284628635995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226404097124686,0,0,0,0,0,0,0,0,0.147480396936696,0,0,0,0,0,0,0,0,0.0526754362700656,0,0,0,0,0.00660488227956965,0,3.46944695195361e-18,0.0794240492893935,0.375343654168817,0,-0.124117578091713,-7.56885671396729e-05,0,0
X601169.CH.EQUITY,0,0,0,0.974462199337571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344732395671702,0,-0.303783948615068,0.0219824234557334,0,0.182968897161532,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.187640665832117,0,0,0,0,0,0,0,-0.374256204857489,-0.137864137510381,0,0,0.0847762169657557,0,0
