,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.121501724744466,0,0,0,-1.38777878078145e-17,0.0549220409748237,0,0.3039347015925,0,0,-0.307025547246261,0.0757551539894851,0,0,0.211908053122646,0,0,0,0,0.212061073919609,0,0,0,-0.0973854780272723,0.186989693238334,0,0,0,0,0,0,0,0,0.416747415463579,3.46944695195361e-18,0,-0.141901008067567,0,0,0.197786072027472,0,0,0,0,0,-0.0661716094612879,0,-0.104179218826951,0,0
X002142.CH.EQUITY,0.298773317062084,0,0,-0.267404230312056,0,0.0715558071257302,0,0.212734945194844,0,0,0,0,0,0,0,0,0,0,0.0246137136149915,0,0,0,-0.04348585897477,0,-0.0790587887092018,0,0,0,0,0,0.0952790323443072,0,0,-0.0654926812576138,-0.267108206947284,0,0,0,0,0,0.066083488381794,0.3289063659867,0,0.296832413276817,0,0,0,0,0,0,-0.0413721163671667
X600000.CH.EQUITY,0.157495394713928,0,0,0,0.0730919422561151,0.133381274029067,0,0,0,0,0,0,0.384271632393231,0,0.0553114590031484,0,0,0,0,0,0,-0.0521769436196258,0,0.00983934151893511,0.0251492211745526,0,0.171836912425648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,-0.0550348564444721,0,0,0,0,0.207240499998554,0,0,0.300070088154416,0.00436229612665051,0,0,0,0.151336430577034,0.0792621434067504,0,0.0428838500849809,0,0,0,0,0.0163562090421439,0,0,0,0,0,0,0,0.0331683467710674,0,0,0,0,0,0,0,0,0.0415025622896713,0,0,0,0.168907721717587,0,0,0,0.0850644935812328,0,0,0
X600016.CH.EQUITY,0,0,0,0.206788078570009,0,0,0.158650938788638,0,0,0,0.0451159490622329,-4.33680868994202e-19,0.129854247618254,0,0,0,0.112375972608049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179838136583805,0,0,0,0,0,0,0.167539967946153,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.185441421607792,0.0552511266763359,0.2921880995929,0,0,0,0,0,0,0,0,0,0.0903618261654445,0,0,0,0,0,0,-0.0441821652920974,0.0323619917661876,0,0,0.0246446616615801,0,0,0,0,0,0,0.0465276704519372,0,0.0233831795186323,0,0,0,0,0.0236716991595172,0.0660974586227433,0,0,0,0,0,0,0,0.0221506054022256,0,0.24625609001302,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0427400082430568,0,0,0.0867808910360922,0,0,0.0651275233203341,0.0166645623711626,0.193186186419398,0,0,0,0.0318830874600298,0,0,0,0,0,0,0.0572045175368192,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311511763383444,0,0,0,0,0,0,0,-0.0457819436444635,0,0
X601009.CH.EQUITY,0.188666983923412,0,0,0.220592113002975,0,0,0,0,-6.93889390390723e-18,0,0.0229382403005712,0.180049119760794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720268092703212,0,0,0,0.0595762232497903,0,0,0,0.059316256338224,0,0,0,0,0,0,0.131183661701142,0,0,0
X601166.CH.EQUITY,0.063613013647727,0,0,0,0,0.437276495076892,0,0,0,0,0,0,0,0,0.287538551991901,0.00497506050817682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346950812309506,-0.00939201408083644,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.127082194955359,0
X601169.CH.EQUITY,0,0,0.299616629820191,0.39102759068769,0,0,0,-3.46944695195361e-18,0,0,0,0,0.244124000763522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457728298530223,0,0,0,0,0,0.0129451941400534,0,0,0,0,0,0.0178734502357927,0,0,0.235324340855958,0,0,0,0,0,-0.0158695476712168
