,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0,0,0,0,0,0.0888585340301748,0,0,0,0,0.333189767467314,0,0,0,0,0.073045226867792,0,0.0116547248768268,0,0.167931751735339,0.0239562904251644,0.221172460414807,0,0,0,0,0.13092089518888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512889789105893,0,0.179260242922594,0,0,0,0,0,0,0,-0.0761889553386204
X002142.CH.EQUITY,0,0,0,0,0,0.188285067061079,0.192282532627345,0.0122647822214577,0.0792895699895435,0,0.140394218615689,0,0,0,0,0,0,0,0,0.0224400003872154,0,0,0,0,0,-0.0293278982326593,0,0,0,0,0,0,-0.184538240935701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120843156824856,0,0
X002958.CH.EQUITY,0,0,0,0,0.403556095971377,0,0,0,0,0,0,0,0,0,0,0,0,0.0685903808369146,0,0,0,0,0.227465118581873,0,0,0.0540956720629405,0,0,0,0,0,0,0.0831883922585684,0,0.0940183296096709,0,0,0,0.0304440125945423,0,0,0,0,0.053744019191945,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.501681432754516,-0.00862574294069916,-0.199016722895741,0,0,0,0,0,0,0,0,0,0.287704949868705,0,-0.350194904306903,0,0.14944733405836,0,0,0,0,0.0757302829294481,0,0,0,0,0,-0.00219961064984342,0,0,0,0,0,0,0,-0.270241674135171,0,0,0.370163219470389,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.163072123935384,0,0,0.108179603112156,0,0,0,0,0,0,0,0,0.110337053039782,0,0,0,0,0,0,0.0410299595497059,0.0880436445170782,0.191823116640824,0,0.0970322264339816,0.0472074393691275,0.0353728059100548,0,0,0.120178752764151,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.171575375832072,0.0256907829145744,0,0,0,0,0,0,0,0,0,0,0,0.165199362208989,0,0,0.0468724116641744,0.372939691161052,-0.0607267243402295,0,0,0,0.0868182549426317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194680623256243,0,0,0,0,0,0,0,-0.0500591690150754,0
X600036.CH.EQUITY,-6.93889390390723e-18,0.432156181699114,0,0.14306900364762,0,0,0,0,0,0,0,0,-0.0974670865145714,0,0,0,0.316921774820497,0,0,0,0.111353038798713,0.0393865131736927,0,0,0,0,0,0,0,0,0,0,0,0.465715275269807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608746614520775,0.0859178681741985,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.084397719726252,0,0,0,0.433936018537008,0,0,0.0774398351671539,0,0,0.181625446594451,0,0,0.303246535716585,0,0.0576946867142223,0,0,0.0215021180847319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108546770822802,0,0.424034490404718,0,0.120675119126983,0,0,-0.329777763785002,0,-8.67361737988404e-19,0.130263880797545,0,0.0364445477314341
X600926.CH.EQUITY,0,0.323385504282135,0,0,0,0,0,0.254691550131707,0,0,0,0,0,0,0.00195930068625726,0,0,0,0,0.180265485394653,0,0.170570016585091,0,-6.93889390390723e-18,0,0,0,-0.1340978741376,0,-0.106403873815165,0,0,0,0.0436678732712312,0,0,0,0,0,0,0,0,0.0362059913031006,0,0.263745631596764,0,0,0,-0.240608860560409,0,-0.013084884166179
X600928.CH.EQUITY,0,0,0.592801484929476,0,0,0,0,0,0.107565141326491,0,0,0,0,-0.0516611263219153,0,0,0,0,0,0,0,0,0,0,0,0.234488478418799,0,0,-0.0821739269893839,0,0,0,0,0.0965538144858906,0,0,0,0,0,0,0,-0.0626704278821076,0,0,0.214179830659002,0,0,0,0,-0.119921033095383,0
