,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.305076828942341,0,0,0,0.143364963053278,0.293668321188756,0,0.436150806758739,0,0,0,0,-0.00746418268437185,0,0,0,0,0,0.0995061508901567,0,0,0,-0.110103794927191,0,0,0,0,0,0,0,0,0,0,0,-0.127713085129693,0,0.0805452515705184,0,0,0.06199888369735,0.0732008979311467,0,0.113339410204858,0,0,0,0,0,-0.161937014315219,0.0498763608539642
X002142.CH.EQUITY,0.0197114080639965,0,0,0.00153463392333681,0,0.312630993828534,0.224936916028639,0,0,0,0.0487994160598167,0,0,0,0,0,0,0,0,0,0,0,0,-0.066054264082005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158645497778094,0,0,0.135093383926457,0,0,0,0,-0.0333773187148369,0,1.73472347597681e-18
X600000.CH.EQUITY,0,0,0,0,0,0.0927548126136546,0,0,0,0,0,0,0.439664842565028,0,0,0,0,0,0,0,0,0,0,0.00352717991884903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875829391609688,0,0,0,0,0,0,8.67361737988404e-19,0.027347623504257,0
X600015.CH.EQUITY,0,0.197841641333542,0,0,0,0,0,0,0.161644446821305,0,0,0,0,0,0,0.0112652325137101,0.101616949103273,0,0,0,0,0,0,0,0,0,0,0,0.211148112070555,0,0,0,0,0,0,0,0.0807933382944581,0,0,0,0,0.244027511669807,0,0,0.0356732514063622,0,0,0,0,0.00954412783802239,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0689164234766812,0,0,0,0,0.351978320946362,0,0.055991850733792,-2.16840434497101e-19,0,0,-0.0212286220554827,0,0,0,0,0,0,0,0,0,0,0,-0.277108971833862,0,0.0832070242317486,0.176881563415057,0.609678248501047,0,-0.269614349176801,0,0,0,0,0,0,0,0,0,0,0,0.013141402815989,0,0.0212333756608902
X600036.CH.EQUITY,0.192473973796621,0.299628291943138,0,0,0,0,0,0,0,0,0,0,0,0.0789466136810295,0,0,0.0513151270497915,0.166282821342899,0,0,0,0,0.0250482502875004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135759899280137,0,0,0,0,0,0,0.0659581747787133,0.300645681078928,0,0,0.13137363431471,0
X600926.CH.EQUITY,0,0.306747656665024,0,0.00526643112131088,0,0,0,0,0,0,0,0,0,0,0,0,0.0119351799591868,0,0.13360236953119,0,0,0,0,0,0,0,0,-0.152090995843033,0.321396007504412,0,0,0,0,0,0,-0.012666970855073,0,-0.0966648319853278,0,0,0.0622618571600816,0,-2.16840434497101e-19,0.0416097220880841,0.0247508304875918,0,-0.0506687538073455,0,0,0,-0.0572660055832515
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.206719660035482,0.256004937512626,0,0,0,0.0243341010587263,0,0.0350066473307027,0,0,0,0,0,0,0,0.0482421021713011,0,0,0,0,0,0,0,0,0.32181098584223,0,0,0,0,-0.272141793792422,0.0905188076550745,0,0,0,0.0784663938189071,0,0.208278266533698,0,0,0.0867608424923411
X601166.CH.EQUITY,0.0756765162700879,0.135220145273848,0,0,0,0.0897811997946089,0.0314341112544369,0,0,0,0,0,0,0,0.374330869894526,0.0949966494046761,0,0,0.0214882241977149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228641497320971,0,0,0,0,0,0,0,0,0,0.000606829152880647,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.060428430917335,0.108081827599351,0,0,0,0,0,0,0.246086504650051,0,0.0270903152759122,0,0,0,0,0.147981353020952,0.0899663827641446,0,0,0,0,0,0.0524148489455404,0,0,0,0,0,0,0.026074721372138,0,0,0,0,0,0,0,0.00245800776154383,0,0,0,0,0,0,0,0,0,0,0
