,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2890.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.182819279149556,0,0,0,0,0,0,0.025319878672879,0,0,0.0824956707064567,0,0,0,0,0,0.123160676950324,0,0,0,0,0,0,0,0.105616530161212,0,0,0,0,0,0,0,0,0,0.0330095692615506,0,0.221485767980365,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.11633655220129,0,0,0,0,0.100389576509396,-0.0476731062779478,0.0322719900257941,0.442781974751208,0,0.349728025087691,0,-0.0125705941062301,0,0,0,-0.0207936869758408,0,0,0,0,0,0,0,-0.169179427841237,0,0,0,0,0,-0.0153495096716375,0,0,0,0,0.0547030114393358,0,0,0,0,0,0,0,0,-0.0948706703278141,0,0,0,0,0,0
X600000.CH.EQUITY,0,-0.0139053954164291,0,0,0,0,0,0.00381354145980547,0.114183208418119,0.0617613197532079,-0.0989726644724381,0,0,-0.0729834790801862,0,0,0.422218948778987,0,0,0,0.414194307551549,-0.12141506083414,0.0998119217430341,0,0,0,0,0,-0.119024375931539,0,0,0.0929058285485479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105580149935745
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.0770376646978873,0.158452326593651,1.73472347597681e-18,0.455051504118436,0.0646326712942064,0,0.222390170030217,0,0,0,0,0,0,0,0,-0.0114435537340055,0.0704935046274577,0.0668812166069869,-0.0699694809116245,-0.134823121747882,0,0,0,0,0,0,0,0,0,0.0829983964235688,0.139009967481219,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.197000930454423,0,0,0,-0.640301833359579,0.157722436129815,0,0,0,0,0,-0.760700012343182,0.633680677295124,0,0,0,-0.160288579489853,0,-3.46944695195361e-18,0,0.419170603269497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127794711893159,-0.306593344083958,0,0,0,0,-0.0990872630013506,0,0,0,0,-0.156665143820217
X600036.CH.EQUITY,0.137451098846086,0,0,0,0,0,0,0,0,0.122126255230782,0,0,0,-0.0387106940446178,0,0,0,0.0967101792799162,0.104014236431417,0,0,0,0,0.0541563399545415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319331814079147,0.185436959451644,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,-0.169376084304131,0,0,0,0.204279001397257,0,0,0.12088861744389,0.156819523817374,0,0,0,0,0.260001515271213,0,0,0,0,0.070439274693845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910001589741793,0,0.17584037973634,0,0,0,0,0,0,0,0,-0.0969881606337074
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,-0.026379518529357,0,0,0,0,0,0,0,0,0.530772374342434,0,-0.10782979296267,0,0,0,0,0,0,0,-0.00819248823592561,-0.197050285171031,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0116245981509043,0,0,0,0,0,0,0,0,0,0,0,-0.14672829884314
X601009.CH.EQUITY,0.0764860102905694,0.0777891771419768,0,0,0,0,0,0.0103307994485115,0,0,0,0.207828495426754,0,0,0,0,0,0,0,0,0.436643057146032,0,0,0,0.00111992484560747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316833104740774,-0.00503245576789494,0.165509378929808
X601166.CH.EQUITY,0.294055520753391,0,0.110275822963786,0,0,0.164949246498096,0,0,0,0,0.122875476028999,0.306743219898349,0,0,0,0.0944878568461562,0.0482678927363637,0,0,0,0,0.117041893727849,0,0,0,0,0,0,0,0,-0.121552234516112,0,0,0,0,0,0,0,0,0,0,0,0,0.0699956178529061,0,0,-0.00535064680973293,0,0,0,0
