,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.263992236995215,0.27740974087322,0,-1.38777878078145e-17,0,0,0.191030454791543,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103241022134011,0,0,0,0,0,0,0,0,0.108967914080216,0,0,0,0,0,0,0.071221213227667,0,0,0,0,0.0892155584746075,0,0,0,0,0
X002142.CH.EQUITY,0.298800904192361,0,0,0.0141829221450017,0,0,0,0,0,0,0,0,0,0,0,0,0.0471446540165062,0,0.124414235885109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218406648968156,0,0,0,0,0.134857077395283,0,0,3.46944695195361e-18,-0.100732485143382
X600000.CH.EQUITY,0,0,0,0.0811068596804032,0.242324664018005,0,0.166226754774602,0,0,0.0741714062533932,0.114839018345376,0,0.034186579317175,0,0,0,1.38777878078145e-17,0.116914372739656,0,0.0470868483204137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0622655042231269,0.11016901357739,0,0,0.127124708536099,0.0524510664161216,0,0,0.202993825643768,0,0,0.0565035999850478,0,0.0508526496862174,0,0,0,0,0.0869030375746927,0,0,0,0,0.260787707671801,0,0,0,0,0,0,0.0356457711671891,0.0814717532058762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010609467898319,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.243102912543629,0,0.0794481624550999,0.404322744247289,0,0,-3.46944695195361e-18,0.179990919731451,0,0,0.0900432298490582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0790145826354684,0,0,0,0,0,0,0.285162196966564,0,0,0,0,0,0,0,0,0,0.0412180314797269,0,0.00509024269691411,0,0.0368117507022105,0.183927806478951,0,0,0,0,0,0,0,0,0,0.11400040070357,0,0,0,0.0819870771210228,0,0.00334446696309207,0,0.0697412385599075,0,0,0,0,0.0510428012360005,0.108324186496313,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.326674166512113,0,0,0.418033394201349,0,0,0,0,0,0,0,0,0,0,0.0216733739354978,0.0436698908831919,0,0,0,0,0,0,0.0720441511909811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412571480305637,0,0,0,0,0.0191346730434571,0,0
X601009.CH.EQUITY,0.208872348965532,0,0.106434233989941,0,0.146142756021066,0,0,0,0.0259916229503932,0,0.0612356794559163,0.0860463489510292,0,0,0.0167017967879042,0,3.46944695195361e-18,0,0,0.201201931777302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106486799430584,0,0,0,0,0,0,0,0,0,0,0.0733194990031571,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0373019677497699,0,0,0.191344314632361,0,0.28998794977355,0,0,0,0,0,0,0.254689684913013,0.169232509747578,0,0,0,0,0,0,0,0.0680055193911518,0.0235463581215389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00640472736485563
X601169.CH.EQUITY,0,0,0,0.0487073607207926,0,0,0,0.0549244742056508,0,0,0.362885060739912,0,0.0706073931929378,0,0,0,0,0.254624914017535,0,0,0,0,0,0,0,0,0.0783113849369316,0,0,0,0,0,0,0,0.0273524006147851,0,0,0,0,0.0044795401002453,0,0,0.0858820635938601,0.0155916981666068,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0816797184569054,0.0831188199733952,0,0,0,0,0.26142870927223,0,0,0,0,0.113626086224015,0,0,0.271833456847949,0.0594221330189639,0,0.0484386901308865,0,0,0,0,-0.0146767140785154,0,0,0,0,0,0,0,0,0.105515730597972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.0107579694101338,0,0,0,0.107130371071656,0.421470837355546,0,0.0478534126538573,0.332302189489912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353286368644386,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.292325791024835,0,0.160452679703911,0,0,0,0,0.13431755357248,0,0.347805865752576,0,0,0,0,0,0,-0.0228383942878812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257460140446577,0.0227315097271611,0,0,0,0.0369450640500637,-0.0313101248301263,0,0,0,0,0,0,0,0,0.0557032291513024,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0.153641657116141,0.118169845780215,0,0.377986121345984,0,0,0,0.213482061673484,0,0,0,0.161442342824482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783496737186789,0,0,0,0,0
X601818.CH.EQUITY,0,0.0102785244163639,0,0,0,0,0,0,0.414138904889978,0,0,0.00989706347596946,0,0,0,0,0,0.555922980555664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0516325587107981,-0.00973883227210289,0,0,0,0,-0.0237829237071898,0.0498469956251732,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0492116608765064,0.478428753145812,0.0332679381215325,0,0,0,0,0,0,0,0,0,0.391764431361911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0506009611095714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
