,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.257266076282866,0,0,0,0,0,0,0,0,0.17636793498849,0,0,0,0,0,0,0,0.0630701356031016,0,-0.113997383010455,0,0,0,0.248223724983185,0,0,0,0,0,0,0.253381775626749,0,0.185259686781578,0,0,-0.298874023169108,0,-0.0151496059236454,0,0,0,0,0,-0.0124318950231796,-0.0206092884933067,0,0,0
X002142.CH.EQUITY,0.217942015530827,0,0,0,0,0.0418991864957438,0.0234819735868546,0,0.065328782210611,0,0,0,0,0.0163851433115866,0,0,0.161738698045391,0,0,0,0,0,0,0,0.0126462360605941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698428562172484,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.164365405798436,0,0,0,0.0799504988047362,0.213696880705065,0,0,0,0,0,0,0.303790249914167,0,0.201878931872228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812007693140877,0.109523294131772,0,0,-0.0247484784517943,0,0,0.0697030399184977,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.286556992311375,0.0406136418836994,0,0,6.93889390390723e-18,0.353203014143159,0.00816596011238033,0,0,0,0.0289491684000115,0,0.201656105734279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163556851141399,0,0,0,0.025061796605829,0,0,0
X600016.CH.EQUITY,0,0.0322907723595997,0,0.33607539292774,0,0,0,0,0,0,0.0617926855793971,0,0.200819417989464,0,0,0,0.107844386728982,0,0,0,0,0,0,0,0.11988512125765,0,0.0591075974209842,0,0,0,0,0,0.0100293310111661,0,0,0,0,0,-0.0885619444177048,0,0.0627177416734258,0.285355261063318,0,0,0,-0.0362244288695963,0,0,0
X600036.CH.EQUITY,0,0.235243976549288,0.057666915139192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819686360415861,0,0.221535798142242,0,-0.0357528699862657,0,0.0496568423715299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656137468936899,0.430336189705187,0,0.0149153338088563,0.00850881553750048,0,0,0,0.0574455428249618,0,0
X600919.CH.EQUITY,0,0,0,0.022067344890133,0,0,0,0.0611840999262283,0,0.394497604738944,0,0,0,0.154509022152931,0,0,0,0,-0.039373998435289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169592654195641,0,0,0,0,0,0,0,0,0,-0.0209664776049409,0,0,0
X601009.CH.EQUITY,0.414155875577045,0,0,0,0,0,0,0,0,0,0,0,0,0.245301779562189,0.0374916702408939,0.239562346556273,0,0,-0.066117024080687,0,0,0,0,0,0.0317035048550021,0.063138979403697,0,0,-0.00721763014686504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.562706102975826,0,0,0,0,0,0,0,-0.233775805239025,-0.05681078903151,0,0,0.0101814690400544,0,0,0.150957882098508,0,0,0,0,0,-0.00932790956332673,0,0,0,0,-0.122364698417495,0,0,0,0,0,0,0.236144822571475,0,0,0,0,0,0,0.231757441474523,0.2618967033328,0.056560815701751,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.177543169127931,0.44407870883863,0,0,0,0,0,0,0,0,0.341381432062681,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.103561706168668,0.0654635841318101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689221289728625,0.108706655277901
X601229.CH.EQUITY,0.232409683558675,0.0331058084490702,0,0,0,-0.0170436239678755,-6.93889390390723e-18,0.0468048790601991,0,0,0,0,0,0.170926469118121,0,0.0632490742446655,0.0144247832905319,0,-0.21990707830958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345350020717575,0,0,0,0,0,0,0,0,0,0,0,-0.00699633911715368,0,-0.0783340413721018
X601288.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0.0748764110198408,0,0.204306659609003,0.0960638727798457,0,0,0.457353620660725,0,0,0,0,-0.00538414170052093,0,0,0.0639913255979568,0,0,0,0,0,0,0,0,0,0.124612627548642,0,0,0.0543094497732878,0,0,0.0606863617649229,0,0.0511406114399681,0,0,0,0,-0.00282258212382489,0,0,0.0337546183160259,0
