,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,macro_return_add
X000001.CH.EQUITY,0,0.167480543798381,0,0,0,0,0,0.057752432617387,0.0673929602203197,0.24049697865719,0.0336024644902604,0,0,0,0,0.0415379669710152,0,0.0101003891411291,0,0.179436221187882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293047615097483,0.0886183766213882,0,-0.203533492605283,0,0,0,0,0,0,0,0,0,0,0,-0.0116194070828083
X002142.CH.EQUITY,0.133814365132922,0,0,0,0,0.0445854401398589,0,0.237739947043439,0.128538615038595,0,-0.0320608263976854,0,0,0,0,0,0,-0.0738029858097443,-0.123973225757908,0.0949746501441216,0,0,0,0,0,0,-0.151814578940586,0,0,0,0.193513533847345,0,0,0,-0.115729492541852,0,0,0,0,0,0.207101200981915,0,0.0169164737214294,0,0,0,0,0,0,-0.0479621205533673
X600000.CH.EQUITY,0.0482905960728895,0,0,0,0.0612039023449776,0.12838208476005,0,0,0,0,0,0,0.417137482609374,0,0.186813619286175,0,0,0,0,0.0740582009099271,0,0,0,0,0,0.248877792086198,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298494320738547,0,0,0,-0.0678975425825877,0,-0.0113702975212431,0.00844169424646948,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.233685684869633,0.0223438640167009,0,0,0,0.37717203261161,0,0,0.0678273406538286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781262115631783,0.083862565780382,0,0.0929521308786785,0,0,0,0,0,0,0,0.0454618156465544,0,0,0,0.0697283677477274,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0155134250340748,0,0,0.227937435638604,0.0892151844806502,0,0.214079209914182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157017455203466,0,0,0,0,0,0,0.270581060308006,0,0,0,0.00438702172042587,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.106345636156633,0.0678247995404671,0.323465044976317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876885926934328,0,-0.0574323144893332,0,0,-0.0552812290878273,0,0,0,0,0,0,0,0,0,0,0.0457433839079305,0,0.0464135704579787,0.193476963244057,0,0.0693541708063765,0.141055691334589,0,0.0559855729423612,0,0.0686570346536211,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.402666284095768,0.0228250197847953,0,0,0,0,0.100315012976322,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.121733033425669,0,0.0710319348602205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305478551884431,0,0,0,0,0
X601009.CH.EQUITY,0.295192925204247,0,0,0.0868778748743267,0,0,0.0969622394781646,0,0,0,0.109382781818452,6.93889390390723e-18,0,0.160037828846557,0,8.67361737988404e-19,0,0,0,0,0.132410219512313,0,0,0,0,0,0.0475361822571257,0,0,0,0.00133930412748655,0,0.247990322946108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791797879795578,0,0,0
X601166.CH.EQUITY,0.0133898983173136,0.0993130361906835,0,0,0,0.195518466718107,0,0,0,0,0,0,0,0,0,0,0.257132273171767,0,0,0,0,0,0,0,0,0,0,0,0,0.227036768781355,0,0,0,0,0,0,0,0,0.0255227603092043,0,0,0,0.19923437175006,0.421824684205795,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0137584619102447,0.0876898619141754,0.222547339398688,0.460149737310978,0,0,0,0,0,0,0,0,0.231866841785778,-0.0404409926456103,0.0511002703862906,0,0.0135724531789558,0,0,0,0,0,0,0,0,0,-0.0728502961370129,0,0,0,0,0,0.0115487018896814,0,0,0,0,-1.0842021724855e-19,0,0,0.0925294874251767,0,0,0,0,0,0,0,0.0691047778096388,0
X601229.CH.EQUITY,0,0,0,0,0.098621667333146,0,0,0,0,0,0,0,0,0.238128041244773,0,0.279974209871158,0,0,0,-0.18431753147801,0,0,0,0,0,-0.106602470401505,0.0893240965843576,0,0,0.0499423197117464,0,0,0,0,0,0.309482495655017,0,0,0,0,0,0,0,0.058676502375062,-0.105498922225607,0,0,3.46944695195361e-18,0,-0.145658793910894
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0482267170365985,0.104331125502907,0,0,0.541936320962254,0,0,0.115654300221602,0,0,-0.0415599730745441,0,0,0,0,0,0,0,0,0.34595053997558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269169035081688,-0.0748420887708107,0,0,0.00975330040377146,0,0,0
X601328.CH.EQUITY,0,0,0.136222406784284,0,0.196503276108131,0,0,0,0.0207133545357186,0.223117838909966,0,0,0,0.0290140809762854,0,0,0.0327942587986282,0.220113764095976,0,0,0,0,0.123932097308251,0,0,0,0,6.93889390390723e-18,0,3.46944695195361e-18,0.0451344889425944,0,0,0,0,0,0,0,0,0,0.0525286133619408,0,0,0,0,0,0,0,-0.139241681129933,0.0468281581853948
X601398.CH.EQUITY,0,0.129886571943497,0,0,0,0,0.0492151497244957,0.289762761657049,0,0,0,0.116045256307992,0.142545627119222,0,0,0,0,0,0,0,0.0643033132900862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159351211193606,0,0,-0.241482743852055,0,0,0,0,0.144339211736667,0
X601818.CH.EQUITY,0.0283629601197464,0,0,0.284495787770278,0,0,0,0.0343803691841929,0,0,0,0,0,0,0,-0.181497673076091,0,0.168732358067863,0,0.13877135366457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255381366106128,0,0,0,0,-0.0893345417918023,0,0.0160373001510659
X601939.CH.EQUITY,0.0591331813780303,0,0,0,6.93889390390723e-18,0,0,0,0,0.0488041590240525,0.365360066386779,0,0,0.477453644720248,0,0,0.184478698621229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455981843724168,-0.117499988969674,0,0
X601988.CH.EQUITY,0,0,0,0,0.111870569865441,0,0,0,0.119687773966978,-3.46944695195361e-18,0,0.295647333553382,0.161989132172878,0,0,0.117074657920339,0,0,0,0,0,0,0,0,0,0,-0.113533483555849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211550738441885,0,0,0,0.0770307451570378,0
X601998.CH.EQUITY,0,0,0.0208602110412084,0.317352907903842,0.385471237496179,0,0,0,0,0,0.013862943553816,0,0,0,0,0.0452741128687574,0,0,0.0659494604124193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438990238888043,-0.205608616744941,0,0,0,0,0,0,0,0,0,0,0,0.02877470590616,0,0
