,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00546881945285434,0,0,0.288068043209315,0,0,0,0,0,0,0,0.0237628291751115,0,0,0,0,0,0,0,0,0,0.0702559831621586,0,0,0,0,0,0,0.0466679444489095,0,0,0,0,0,0,0.23859285079012,0.130506908769059,0,0.163577816286186,0,-0.0148608910957308,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0281508593966179,0.224999313507503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039981680218478,0,0,0,0,0.208174377440242,0,0.0626131632033837,0,0,0,0,0,0,0,0,0.0172640187186101,0,0,0,0.144786273886107,0,0,0.093485516532756,0,0
X601336.CH.EQUITY,0,0,0.0602559113154582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949571068898732,0,0,0.0306411027971457,0,0,0,0,0.0150492784411974,0,0,0,0.0023046195858556,0,0,0,0,0.0793339439550948,0,0,0.274716952031942,0,0,0,0,0,0,0.263377706791739,0,0,0.127684076509331,0,0,0,0
X601229.CH.EQUITY,0,0,0.0750923788466516,0,0,0,0,0,0,0.140875625558084,0,0.403213169992973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053119283496042,0,0.17104994958117,0,0,0,0.182674113147078,0,0,0,0,0,0,-0.106463448009488,0,0
X1997.HK.EQUITY,0,0.0802982719776059,0.0676347112368447,0,0,0,0,0,0,0,0,0,0.0583184953546375,0,0,0,0,0,0.0196873193734349,0,0,0,0,0,0,0.074650548666409,0,-0.0413320475926547,0,0,0,0.150251862249245,0.43060136716323,0,0,0,0,0,0,0.0632481464506453,0,0,0,0,0,0,0,0,0.0341044089257704,0,0,0
X601169.CH.EQUITY,0.220089930379169,0,0,0,0,0,0,0,0,0,0.0582666133702305,0.0622049104644142,0,0.239017677760104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0140048651697198,0.130245968134947,0,0,0.180325588017687,0,0,0,0.0547230450114289,0,0,0.0403426222464707,0,0,0,0
X600015.CH.EQUITY,0,0,0.00859619826845499,0,0,0.021948934219761,0,0,0,0,0,0,0,0.365440300906504,0,0.000843143667985535,0,0,0,0,0,0,0,0,0.173433973141123,0,0,0,0,0,0.0693310053589675,0,0,0,0,0,0.0754752896390304,0,0.0699195789207151,0,0.0195359224713146,0,0,0.140911991276134,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,2.16840434497101e-19,0,0,0,0,0.0948454097873855,0,0,0,0.044311680941516,0,0,0,0,0,0,0,0,0,-0.0131375375444614,0,0,0,0,0,0,0,0.0524270795180827,0,0,0,0,0,0.0458727586115483,-0.137531053152099,0,0.326254521474643,0,0.0810336820418631,0,0,0,0,0,0,0,0,0.424004810392447,0,0,0,0
X2881.TT.EQUITY,0,0.131427513799934,0.111283657831291,0.00364174713102174,0,0,0,0,0.165876664512452,0,0,0,0,0,0.0278446031171176,0,0,0,0,0.049724290233604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166607239669329,0,0,0,0,0.163422603508098,0,0,0,0,0,0,0,0,0.0474573655345464,0.0398265654136598,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914867812416053,0,0.215348949700312,0,0,0,0,0,0,0,0.016254901117702,0,0,0.0584613157137382,0,0,0,0.261566344554938,0.00623016520510153,0,0,0,0,0.208639783353415,0,0.163693557648736,0,0,0,0,0,0.0625597027574713
X2891.TT.EQUITY,0,0,0.624991348194823,0,0,0,0,0,0,0,0,0,-0.0437093387521787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603152624978859,0,-0.0201877039953146,0,0,0,-0.0830167159368731,0,-0.0831046121432966,0,0,0,0,-0.0503560553557922,0,0,0,0,0,0,0,0,0.595727938751626,0,0
X2886.TT.EQUITY,0,0,0,0,0.12725045913299,3.46944695195361e-18,0,0,0,0,-0.115414307357824,0,0,0,0.0362725077953313,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.155758075460202,0,0,0,0,0,0,0,-0.0515343950826525,0,0,0,0.578119372534883,0,0.0721741537280848,0,0.0174464308823657,-0.17362998393212
FXI.US.EQUITY,0,0,0,0,0.351416688827177,0,0,0.076535756030932,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.113636457466157,0,0,0,0.0719249678134634,0.0905918528118887,-0.420890831789355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183974057872365,0,0
CN210SLOPE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
