,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.104297880522305,0,0.0919061873820149,0,0,0,-0.0373072033844083,0,0,0,0.39786193096606,0,0,0,-0.101181413728628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356235914767263,0,0,0,0,0.11478529182473,0,0,0,0.157056994386032,0,0,0,0,0.0694861651697481,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0707265042978186,0,0.288503787830481,0,0.102757689290636,-0.105528705765544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307509395275915,0.306035151123034,0,0,0,0,0,0.240307076791984,-0.223469310573245,0,0.23478927438547,0,0.243273546656748,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.324660790589208,0,0,0.255977511024756,0,0.134040938849608,0,0,0,0,0,0,0,0,0.118939285457717,0,0,0,0,0,0,0,0.0773268389790673,0,0,-0.0651092747958806,0,0,0,0,0,-0.0253113689646094,0,0,0,0,0,0,-0.0994497133745929,0,0.363314157055211,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.205161441488008,0,0.233222958779312,0,0.0783503762036718,0.320489656213381,0,0,0,0,0,0,0,0,0,-0.00416223965425658,0,0.0783306381678351,0,0.0147677363227856,-0.0448302641349712,0,0,0,-0.12263386127573,0,0,0,0,0,0,0,0,-0.0782081801745382,0,0,0,0,0,0,0.169173407458566,0,0,0,0,0,0,0.0824424976203447,0,0,0,-0.046355602070101
X5.HK.EQUITY,0,0,0.039437776005566,0.228153750323133,0,0.166634127278329,0,-0.312133668008144,0,0,0,0,0.0807354683248466,0,0,0,0,-0.0431643911278006,0,0,0,0.420084491553907,0,0,0,0.416566899021224,0,0,0,0,0,0,0.0625895882086025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161668180134744,-0.110134103254606,0,0,0
X601988.CH.EQUITY,0.255444518507361,0.0537410971217548,0.222025289658935,0.0010138497802917,0,0,0,0,0.170615090880626,0,0,0.176362830971502,0,-0.207682838291955,0,0,0,0,0,0,0,0,0,0,0.0647670351029805,0,0.0740823660216171,0,0,0,0,0,0,0,0.0542540437447408,0,0,0,0.00832806769441479,0.0891321443245107,0,0,0,0,0.0512422130329662,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196902630677159,-0.0118817224633677,0,0.0968299561768676,0,-0.0264514335796636,0.0291343468729789,0,0.325086493204179,0,0.26330674913364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550680452495568,0.0715871140206781,0,0.0712478924941636,0,0,0,0.0907343028195903,0,0,0,0.118057235344577,0,0,0,0,0,0,0.063861804258845,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0139786855755965,0,0,0,0.0202922598815676,0,0,-0.0436553431545726,0,0.115762077232055,0,0.435106673927581,0,0,0,0.07939448812134,0,0,-6.93889390390723e-18,0,0.0651476072632595,0,0,0,0,0,0.055593594512267,0,0,0,0,0,0.107083855619706,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0967714370152913,0.385314914056683,0,0,0.0016921760754588,0,0,0,0,0.0894768105913178,0,0,0,0,-0.0509309991957058,0,0,0,0,0.0967993103308034,0,0,0,0,0,0,0,0,0,0.0343961100245729,0,0,0,0,0,0,-0.0338967142145517,0,-0.186451323037223,0,0,0,0.175926105108856,0,0,0,0,0.165900510904649,0,0,-0.0136720660077007,0.224177461093514
X601658.CH.Equity,0,0,0,0,0,0,-0.269031006616851,0,0,0,0,0,0,0,0,-0.134733993712419,0,0,0,0,0,0,0,0.454762381727629,0,0,0.204605937705496,0,0,0,0,0,0,0.100550779627731,0,0.428877767364396,-0.199164111639753,0,0,0,0,0,0,0,0,0.0403021154245125,0,-0.0407532491615474,0,-0.297681861689091,0,-0.447022278753399
X601166.CH.EQUITY,0,0,0.0791430716309449,0,0,0,0.441892327430192,0,0,0,0,0,0,0,0.052368425800512,0,0,0,0,0,-0.0309418196680397,0,0,0,0,0,0.138866384507715,0,0.289831015032108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223502281997151,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.0964792513112209,0.0265204293864024,0,0,0,0,0,0.505419653802262,0,0,0,0,0,0,0,0,0,0.136242029127735,0,0,0,0,0,0.0455506202436414,0,0,0,0,0,0.0166104226920648,0,0,3.46944695195361e-18,0,0,0.134061324963844,0,0,0,0.0531874531320696,0,0,0,0,0,0,0.0167058639063025
X600000.CH.EQUITY,0,0.0211506574894507,0,0.0455332043972557,0,0,0.221092153507481,-0.0910820841321719,0,0,0,0.340827036093649,0,0,0,0,0,0,0,0,0,0,0,0.00126640689773881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582137814845145,0.144128463822832,0.104476474584353,0,0,0,0,0.0869404484691343
X000002.CH.EQUITY,0,0,0,0,0,0,-0.0107500989819441,0,0,0,0,0,0,0,0,0,0,0.0448423945576531,0,0.020208629011938,0,0,0,0,0,0,0,0,0,0,0.491385745872703,0,0,0,0,0,0.0810152710655825,0,0,0,0,0.0537726584890743,0.0519595795329184,0,0,0,0,0,0,0.122421459113397,0,-0.10698128000512
X000001.CH.EQUITY,0,0,0.0790640874580149,0,0,0,0.332344606806111,0,0,0,0,0,0,0,0,0,0,0.258494116920564,0,0,0,0,0,0,0,0,0,0.166851491957529,0.142068738265606,0,0,0,0,0.0527959225553105,-0.203736970860742,0,0,0,-0.0258351551417687,0,0.028668354127554,-0.0572588219646256,0,0,0.0777294223047151,0,0.166961292265205,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.211526898935935,0.270586393567002,0,0.250950707238888,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.147003732448167,0,3.46944695195361e-18,0.00140307701837807,0,0.112729900595286,0,0,0,0,0,0,0.118253175125883,0,0,0,0.120541541672428,0.0184492023490629,0,0,0,0,0,0,0,0,0,-0.0038925663634893
X16.HK.EQUITY,0,0,0,0.123391480722418,0,0,0,0,0,-0.0363248100339756,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.126148262651998,0,0,0,0,0,0.432106531201244,0,0,0,0,0,0.167674178916272,0,-0.0152439905696972,0.31504897000637,0,0,0,0.0604026578981637,0,0,0,0.0531108444096653,0,0,0,0,0,0,0,0,0.154683480791787
X388.HK.EQUITY,0,0,0.173555405912312,0.0494880900955731,0,0,0,0.165595036334113,0,0,0,0,0,0,0,0.00242907327279894,0,0,0,0.0497715287414933,0,0,0,0,0,0.187905355465107,0.226993159255909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680145919401998
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191478281296511,0,0,0,0,0,0,-0.0695698292287128,0,0,0,0,0,0,0,0.124645177946285,0,0,0.0493413288198799,-0.142493110124828,0,0,0.15460466949012,0,0,0.429136577877132,0,0,-0.0418924919674092,0.0251593637088382,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.352914065495482,0,-0.411958675486758,0,0,0.0481370171684839,0,0,0,0,0.245716891762491,0,0,0.165742058197032,0,0,0,0,0,0,0,0,0,0.411110508435136,0.144504327700649,0,0,0,0,0,0,0,0,0,0,-0.229382561671337,0,0,0.224063472883257,0,0,0,0,0,0,0,0,0,0.00991013505216439
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120061572842315,0,0,0,0,-0.00220108043251201,0,0,0,0,0.0179450834158022,0,0,0,0.190650477345615,0,0.0427765840138648,0,0.0193624784778974,0,0.0214510033770657,0,0,0,0,0,0,0,0.281999199978428,0,-0.00926645338936673
X11.HK.EQUITY,0,0,0,0,0.118496196901828,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0739798979762307,0,0,0,0,0,0.474599717183527,0,-0.0870475788013638,0,0,-0.0770386317462811,0,0.262006262038303,0,0,0,0,0,0.168130068869334,0,-0.0517180509867112,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0961917342871923,0.160517644135346,0,0,0,0,0,0,-0.0353314037132467,0,0,0,0.264327429317869,0,0,0,-0.0455309502611939,0,0,0,0,0,0,0,0,0.162990192020078,0,-0.092502256629377,0.0476403808083472,0,0,0,0,0,0.244937025188059,0,0,0,0,-0.00373969187385092,0
X600016.CH.EQUITY,0,0.0873448455008285,0,0,0,0,0,0,0,0.0116085096311454,0.178961950207581,0.183598545576835,0,0,0,0,0,-0.00810517347803767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555477188482377,0.0516777470014166,0,0,0,0,0,0.134481284634235,0,0,0,-6.93889390390723e-18,0.146258084805655,0.327042893895972,0,0,0,0,0
X267.HK.EQUITY,0.0545594729141704,0,0.00899694436420989,0,0.0427857482462001,0,0,0,0.0050174792114341,0,0.0682134458936805,0,0,0,0,0,0,0,-0.0427046347633617,0.119115975523325,0,0.490776486870149,0,0,0,0,0.131702181365063,0,0.0728063094494999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171686183454385,0,0,0,0,0,0,0,0.155642373848977,0
X2388.HK.EQUITY,0,0,0,0,0.2128244681243,0,0,0.192433463813902,0,0,-0.0185443488771241,0,0,0,0,0,0.0300066928595579,0,0,0.016527592498959,-0.0277374283288608,0.289826904585752,0.134585735078528,0,0,0,0,0,-1.73472347597681e-18,0,0,0.204098111410681,0,-0.128794643001546,0,0,0,0,0,0,0,0.0819725385767164,0,0,0,0,0,0.0345829926062763,0,0,0,-0.025239272451643
X2007.HK.EQUITY,0,0,0,0.0229949417770885,0,0.234574593114527,0,0.219298431710453,0,0,0,0,-0.0727871552407587,0.0887067662649508,0,0,0,0,0,0.0846311496263901,0,0,0,0,0.0727541736264736,0,0,0.42206800451941,0,0,0,0,0.124517375621432,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100157251320045,0,0,0,0.0229755925683312,0
