,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.36093114532482,0,0.308943934054583,0,0,0,0,0,0.0476968796091887,0,0,0,0,0.0514713209897839,0,0,0,0,-0.0444623181319616,0,0,0,0,0,0,0,0.0431086564272382,0,0,0,0,0,0,0,0,0,0,0,0,0.0900650009985175,0,0,0,0,0,0.0587981718698017,0,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0,0
X601939.CH.EQUITY,0,0,0,0.283394662829189,0,0.0676929118736107,0,0,0,0,0,0,0,0.459185409791491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732367627778631,0,0,0.01275896927005,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355186826305435,0,0.00688142055736357,0,0,0.502567020125881,0.0229915998687882,0,0,0,0,0,0,0,0.0332169366041706,0,0,0,0,0,0,-0.0349948768071639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012566770516943,0,0,0,0,0.0922106364149685,0,0.00297013465853965,0.00679891324096453,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0844776473135862,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.131453219700438,0,0,0,0,0,0,0,0,0,0.0797544677212102,0.267021224768086,0,0,0.374297210434031,0,0,0.0199806200705406,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0714337842285445,0,0
X601988.CH.EQUITY,0.408389675935624,0,0.0659549825705871,0,0,0,0,0,0.0417474741133336,0,0,0,0,0,0,0,0,0.087484041724069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161201128927638,0,0,0,0.0309748118770415,0,0,0,0,0,0,0,0,0,0,0.20260104664066,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.231929647886533,0,0,-1.73472347597681e-18,0.268677637638361,0.0808225444466623,0,0,0,0.173834074182703,0,0,0,0,0,0,0,0,0,0,0,0,0.0831033646840976,0,0.047706060553462,0,0,0,0,0.00792356463865622,0,0,0,0,0,0,0,0,0,0,0,0,0.00795194417844776,6.93889390390723e-18,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101052455401894,0,0,0,0,0,0,0,0.425030626741053,0,0,0.133208693563886,0,0.131521760704066,0,0,0,0,0,0,0,0,0.241861602528137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.298398789358092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0699973733449854,0,0,0,0,0,0,0,0,0.0416625939425316,0,-0.00309397480130768,0,-0.813424085590631,0.367105206117802,0,0,0.535276650423377,0.710576229444859,-0.491059274435402,0,-0.174304973200327,-0.0192940524045838,0,-0.45892825098778
