,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0871004559960459,0,0.394168463808137,0,0,0.101990457408835,0,0.109064210397105,0,0,0,0,0,0,0.189541185724756,0,0,0,-0.0718657463916997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872235495790242,0,0,0,0,0,0,0,0,0,0,0,0.066188812585078,0,0,0
X601939.CH.EQUITY,0.223584896614196,0,0,0.0349800576607287,0.0743469244363258,0,0,0,0,0,0,0.0695298042945122,0,0.334374514934933,0,0.20670534029305,0,0,0,0,0,0,0,-0.0514902820439906,0,-0.086805519046114,0,0,0,0,0,0.0636850474576632,0,0.0262604873968373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.356415098948096,0.0304084507618549,0,0,0.354622763458193,0,0,0,0,0,0.114633614985426,0,0,0,0,0.0485264194114827,0,0.0511582823157775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012194121723563,0,-0.0345151060544935
X601988.CH.EQUITY,0,0,0,0.271871715915371,0,0,0,0,0,0,0,0,0,0.0883335759166969,0,0.100867107172518,0,0,0,0,0.268026056483269,0,0,0,0.00322436982160591,0,0,0,0,0,0.0383688630231031,0.0509458573042061,0,0,0.122846763741871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.141580155312054,0,0,0,0,0.271838158079312,0,0,0,0,0,0,0.231695130896796,0,0,-0.150616412645458,0,0,0,0.146780360224498,0,0,0,0,0,0,0,0,0,0.209504967792962,0,0,0,0,0,0,0,0,0.140024121187143,-0.00869105778240451
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.184952869607983,0,0,0,0,0,0,0,0,0,0,0,0.207075122722966,0,0.130958698246923,0,0,0,0.0961287628095885,0,0,0,0.0762470024396826,0,0,0,0,0.14701521908549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00525148918324309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558812049214183,0,0,0,0.330733247085855,0,-0.0586207176255025,0,1.24452793298371,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.287326750028076,0,0,0,0,0,0,0,0,0,0.212481597738709,0,0,0,0.0278652992212964,0,0,0.0865664129291284,0,0,0,0,0,0.0756642668310787,0,0,0,0.0451933555910719,0,0,0,0.00427366918586491,0,0.0829367571639798,0,0,0,0,0.0587974411037344,0,0,0.117607847849172,0,0,0.0854900634809414,0,0,0,0
