,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.548101581158418,0,0.0185085827321094,0,0.0615762342297959,0,0,0,0,0,0.101067848767814,0,0,0,0,0,0.0928640358840266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294122615077698,0,0,0.115401236448166,0,0,0,0,-0.0529496311341451,0.00138691576268985,0,0
X601318.CH.EQUITY,0,0,0,0.186239291280183,0,0,0,0,0.0711918005259205,0,0,0,0,0,0,0,0,0,0.199072847209781,0,0,0,0,0,0,0.029419533948458,0,0,0.0967353074565527,0,0,0,0,0.058982550938111,0,0,0,0,0,0.180483937472769,0,3.46944695195361e-18,0,0,0.0224151367989503,0,0.0899223955360887,0,0,0,0
X601939.CH.EQUITY,0.143807165929838,0,0,0.571469044334363,0,0,0,0,0,0,0.0709316552132242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061674536204329,0,0,0,0,0.0404335365833229,0,0,0,6.93889390390723e-18,0,0,0,1.0842021724855e-19,0,0,0,0,0.0492901619512273,0,0.00557956848022946,0.0267933027219254,0
X601288.CH.EQUITY,0.224254302530811,0,0.163250028727467,0,0,0.063227715725961,0,0,0,0,0,0,0,0,0,0,0,0,0.141013235956987,0,0,0,0,0,0.00490995149330835,0.0922293617240707,0.104652103140917,0,0,0.0219119562673893,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0989968589428902,0,0.0510714887621909,0,0,0,0,0,0,0,0,-0.0926135894735287
X5.HK.EQUITY,0,0,0,0,0,0.0986323819745499,0,0.354963779594546,0,0,0,0,0,0,-0.146453101803427,0.391681346278845,0.231926171519717,0.188780477070406,-0.108451007252802,0,-0.0970871747481146,0,0,0,0.184827153593395,0,0,6.93889390390723e-18,0,0.0834050245995326,0,0,0,0,0,0,0,0,0,0,0,0.0547138751340384,0,-0.536522805719559,-0.147004030507572,0,-0.0194142055744762,-0.0939634895466004,0,0.108101626455128,0
X601988.CH.EQUITY,0.169999359375119,0,0,0,0.00621632752417514,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.546103520549248,0.0591698725725415,0,0,0,0,0,0.108079871086606,0,0,0,0,0,0,0,0,0,0.0858925738983915,0,0,0,0,0,0,0,0,0,0.0883439545302623,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290541625479819,0,0,-0.0210442366590153,0,0,0,0,0,0,0.0743001235991425,0,0,0,0,0,0,0.690137667912371,0,0,0.0266737046233871,0.0944519207328347,0,0,0,0,0,0,0,0,0,0,0,0,0.0708496947143458,0,0.050903075537368,0,0,0,0,0,-0.00663184298304086
X1299.HK.EQUITY,0,0.186494869238407,0,0,0,0,0,0,0,0,0,0,0.0598173707333537,0,0,0.0307298310749426,0.198033753508518,0,0,0.0709998129216977,0,0,0,0,0,0,0.119436428142974,0,0,0,0.0814192087326061,0,0,0,0.0625311514955666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.218427456857175,0,0,0,0,0.0311361104768001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502816126055836,0,0,0,0,0,0,0,0,0,0,0.404810124089298,0,0.232939995515201,0,0,0,0.029560155955425,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.144714613543166,0,0,0,0.126421568553097,0,0,0,0,0,0,0.244047340949527,0,0,0,0,0,0,0,0.229244727894725,0,0,0,0,0,0,0.0486601118808536,0,0,0,0,0,0,0,0.00855408275264342,0,0.0246250002646753,0.202227041770218,0,0,0,0,0,0,0,0,0.0143737584790863,0,0
X601166.CH.EQUITY,0.051505526169533,0,0.159041295409387,0,0,0,0.177192966812719,0,0,0.0959630134183597,0,0,0,0.229335583489873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548558550988532,0,0,0,0,0,0,0,0.0852414168051413,0,0,0,0,0,0,0,0.0405817098749547,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0586273990456258,-0.156154957965554,0,-0.0963367127170309,0,-0.151579775394946,0,0,0,0,0,0,0,0,0,0,0,-0.0367094138795972,0,0,0.171043450861971,0,0.129501928088206,0.196720140657121,0.279508096461791,0.38341310889484,0,-0.0763371736495307,1.0842021724855e-19,0,0,0,0,0.040874562712515,0,0,0.163339150881803,0,0,0.0104456417062321,-0.0278649541715538,0,0.0728299269563284,0
X11.HK.EQUITY,0,0,0,0,0.0154202857431635,0,0,0,0,0,0,0,0,0,0,0,0,0.390839493923699,0.0935881852386811,0,0.0109873972140294,0,0,0,0,0,0,0.22988721078104,0,0,0.33423974203938,0,0,0,0,0,0,0,0,0,0,0,0,0.0784582052086169,0.0468166209907933,0.25576939851959,0,0,0,0,0.00149185289878733
X600000.CH.EQUITY,0,0,0,0,0,0.0340205701507201,0.179367951813459,0.0482215918552289,0,-1.38777878078145e-17,0.265088649799386,0,0.133817411964136,0,0,-0.0108705296837046,0.0288289601788,0,0,0,0,0,0.034235822998499,0,0,0,0,0,0,0,0,0,0.0327123610729337,0,0.0118383966860644,0,0,0,0,0.280145068558851,0,0.058330040344634,0,0,0.00738942317497638,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.262644554563922,0,0,0,0.0771357851190479,0,0.123377996855123,0,0,0,0,0,0,0,0,0,0.209190968517221,0,0,0,-0.313933903302957,0,0.210771160088384,0,0,0.191002953162096,0,0.607735787866743,0.0483567462617068,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0
