,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204291739845219,0,0,0,0.197892221502117,0,0,0,0.480526532903416,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154787834998078,0.492688677712619,0,0,0,0,0,0,0,0,0,0.101321273590137,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.544038083109678,0,0,0,0,0,0,0,0,0.0193600649494224,0,0,0,0,0,0,-0.156208687976374,0,0,0.184909541277882,0,0,0.0340668780543081,0,0,-0.00760960171427229,-0.248637161266392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456342108069882,0,0,0,0,0,0,0,0,0,-0.103859373252528
X601288.CH.EQUITY,0,0,0,0,-4.33680868994202e-19,0,-0.0395731117532372,0,0.129176103381483,0.00287900717990637,0.356635140519256,0,0,0,0.220080215799523,-0.0695884923537606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654929427333749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059727100649956
X5.HK.EQUITY,0,0.0592210806911319,0,0,0,0.172355889339564,0.368899671542785,0,0,0,0,0,0,0,0,0.0168112327285949,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.208010996147413,0,0,0,0,0,0,0,0,0.120807782521048,0,0,0.298651837794631,0,0,0,0,0,-0.0881795848982408,0,0,0.0487536528953487,0,0
X601988.CH.EQUITY,0,0,0,0,0.306672555945476,0,0,0,0.114407227480198,0,0.10865285707707,0,0,0,0.149809515319121,0,0,0.0564876800573369,0,0,-0.0681695953655495,0,0,0,0.0903103438138756,0,0,0,0,0,-0.243279922729698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972948160032569,0
X1299.HK.EQUITY,0,0,0,0,0.111558852980761,0,0,0,0,0,0,0,0,0,0,0.055396405200259,0,0.112489954134662,0,0,0,0,0,0,0,0.154394284889985,0,0.0568710340523244,0,0.0306858453371331,0,0,0.15213633160502,0,0,0,0.239325685308566,0,0,0,0,0,-0.00532691277219624,0,0,0,0,0,0,0,0.16435806167815
X600036.CH.EQUITY,0,0.0558781608412807,0,0,0,0,0,0,0,0.532151349563266,0,0,-1.0842021724855e-19,0,0,0,0.0613929187392198,0,0,0,0.246999216078714,0,0,0,0,0,0,0,0.141250265104681,0,0,0,-0.185684732612633,0,0,0,0,-0.161655666215775,0,-0.0209108777192144,0,0,0,0.195662723560616,0,-0.0563337616471955,0,0,0,0.0223494734979094,0
X601628.CH.EQUITY,0,0.165863947902854,0,0.0737775000061961,0,0,0,0,0,0,0,0,0,0,0,0,0.139702176977979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.176079158389594,0.135550895185968,0,0,0,0,0,0.155542754026901,0.105934450978969,0.136139156035035,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.70346539758015,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.137502642214185,0,0,0,0,0,0.0354283521175309,0,0,0,0,0,0,0,0,0,0,0,-0.00878331175015679,0,0,0.0205119593844014,0,0.00343545461110748,0,-0.184569532344114,0,0,0,0.0476570418220227,0
