,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.287903324829288,0.0220220744601381,0.0336892158204701,0,0,0.435612941381085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101665432364668,0,0.0426312475085102,0,0,0,0,0,0,0,0,0,0,0.0794900789341032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.221776031789005,0,0,0,0,0,0.189602779008837,0,0,0,0,0,0.107157265379686,0,0,0.0850702074177647,0,0,0.124083424448513,0,0,0,0,0,0,0,0,0,0.0135393624863442,0,0,0,0,0,0,0.0620728650545341,0,0,0,0,0,0,0,0,0,0.0031350623993102,0,0,0,-0.15353724508318
X601939.CH.EQUITY,0.454753342016675,0.131297996623846,0,0,0,0,0,0.243594655513954,0,0,0,0,0,0,0,0,0.0117086882454467,0,0,0,0,-0.137376341001307,0,0,0,0,0,0,0.159865921709346,0,0,0,0.117934479940851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117295122204248,0.159907273730191,0
X600036.CH.EQUITY,0,0,0,0,0,0.208739937108145,0,0.100493503776805,0,0,0,-0.0690371397588605,0.177439755672609,0,0,0.0770257558068196,0,0,0,0,0,0,0,0,0.0655357392793779,0,0.0898147117627623,0,0.0608249660987713,0.041762382342334,0,0,0,0,0,0,0,0.00552991401163745,0,0,0,0,0,0,0,0,0,0,0,0.38329795477127,-0.0489804941819427,0
X601288.CH.EQUITY,0,0,0.00992038617082884,0,0,0,0.061638316544981,0.471691178705631,0,0,-0.0768885410085836,0.128397189564025,0,0,0.0557786975700276,0,0,0,0,0,0,0,0,0,0.0242067227949097,0,0,0,0.0553995259767077,0,0,0,0.0285572960859817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576302777105196,0.0879290278404375,0,0,0.0281352070612507
X1299.HK.EQUITY,0,0,-0.0796793223721884,0,0,0,0,0,0,0,0.120595974757073,0,0,0,0,0,0,0,0,0.175500953046339,0,0,0.178705078321262,0,0,0,0,0,0,0,0,0,0,0,0,0.0183909203754711,0,0,0.183907995946549,0,0.0808088039339396,0,0.178666618680513,0,0,0,0.143462038745512,0,0,0,0,0
X601628.CH.EQUITY,0.0787702292522133,0,0,0,0,0,0,0,0,0,0,0,-0.072075653923062,0,0,-0.268830088042084,0,0,0,0,-0.0697951730303633,0.240992608203658,0,0,0,0.0626597467954575,-0.102187005541797,0,0,0,0,0,0,0.0259227404100709,0.621094398790523,0,0,0,0,0,0.0302125791135298,0,-0.0354162052547634,0,0.153433771810762,-0.0565209814578582,0,0,0,0,0.0143673730366781,0
X601988.CH.EQUITY,0.0495484251009634,0,0.0906811234627423,0,0.358094471598727,0,0,0,0,0,0,0,0.213195471845559,0,0,0,0.141726668115717,0,0.0198749581668928,0,0,0,0.0116751312850406,0,0.0251756677792866,0,0,0,0,0,0.122664036323328,0,0,0,0,0,0,0,0,0,0,0,0.00842126897465746,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123338345091104,0,0,0,0,0,0,0,0,0,0,0.00283136955192992,-0.0945122875466125,0,0,0,0,0,0,0.233909133726082,0,0.190217760900466,0.140185561936637,0,0,0,0,0,0,8.67361737988404e-19,0,0.0600477929318437,0,0,0,0,0,0.197807355779972,-0.0631889243261077,0.0621071901673135,0,0.257911386314412,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0480276780128664,0.0604869842138096,0,0,0,0,0,0,0,0.0722328609071588,0.145929225496902,0,0,0.0806281181284902,0,0,0,0,0,0,0,0,0,0,0.159024483306264,0,0.384977133154563,0,0,0,0,0,0.0289261129348837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
