,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.29228746613853,0.0283744492816203,6.93889390390723e-18,0,0,0.461508471007964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10039333441898,0.0411601116763494,0,0,0,0,0,0,0,0,0,0,0.0789972901058045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.221169846493955,0,0,0,0,0,0.189169766283666,0,0,0,0,0,0.107575079843785,0,0,0.0851183227793438,0,0,0.123997159948346,0,0,0,0,0,0,0,0,0,0.0135435436664518,0,0,0,0,0,0,0.0621115371233813,0,0,0,0,0,0,0,0.00309978239088827,0,0,0,0,0,-0.15558908179434
X601939.CH.EQUITY,0.463980176695358,0.109539475838967,0,0,0,0,0,0.172550858481982,0,0,0,0,0,0,0,0,0.0190188852949014,0,0,0,0,-0.143679837432411,0,0,0,0,0,0,0.156669168272875,0,0,0,0.139815328782776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198760358318422,0.141681509585844,0
X600036.CH.EQUITY,0,0.00832688388544573,0,0,0,0.0578052818132441,0,0.0339803299334873,0,0,0,-0.0954668694437635,0.159757553999333,0,0,0.0963796912969347,0,0,0,0,0,0,0,0,0,0.0630160807910432,0.130876409380143,0,0,0.0599977973809426,0,0,0,0,0,0,0,0.00769340777251097,0.157560863937179,0,0,0,0,0,0,0,0,0,0,0.392474625336225,-0.10937647146633,0
X601288.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0,0,0.542422397755692,0,0,-0.0788834054901626,0.0552443552070842,0,0,0,0,0,0,0,0,0,0.0403214781285909,0.0754389218362174,0,0,0.116871450215424,0,0,0.116051282673653,0,0,0,0.0438197963091642,0,0,0,0,0,0,0,0,0,0,0,0,0.051269142170013,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.209058406449912,0,0,0,0,0,0,0,0.107466337477244,0,0,0,0,0,0,0,0,0.0199450447853977,0,0,0.11224660522439,0,0,0,0,0,0,0,0,0,0.17398969115658,0,0,0,0,-5.42101086242752e-20,0.0957410125313093,0.163686274979733,0.067221496904847,0,0.298365820696803,0,0,0,0.294929412762152,0,0,0,0,0
X601628.CH.EQUITY,0.063611213513043,0,0,0,0,0,0,0,0,0,0,0,-0.0672573589909122,0,0,-0.207868199099023,0,0,0,-0.0098666007881699,0,0.180829742239803,0,0,0.0736721461025803,0,-0.0990583102149427,0,0,0,0,0,0,0.598969428468813,0,-0.00545933580850629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790089319111782,0
X601988.CH.EQUITY,0.0755320304354152,0,0.0944941001958676,0,0.355706310797869,0,0,0,0,0,0,0,0.211362700515514,0,0,0,0.144130674494602,0,0.00640679849346909,0,0,0,0.00638134727826128,0,0,0.0196449672332758,0,0,0,-1.73472347597681e-18,0.126968824481935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.123630735624954,0,0,0,0,0,0,0,0,0,0,0.00284632475942568,-0.0947508649768664,0,0,0,0,0,0,0.234292579657385,0,0.189720154027684,0.140592559964147,0,0,0,0,0,0,0,0,0.0603737230709568,0,0,0,0,0,0.198157515706827,0.0625216901282748,0,-0.0628646549943643,0.259301622132269,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0670392113482629,0,0,0,0,0,0,0,0,0.0881848899706602,0.138238776833977,0,0,0.0236153554351815,0,0,0,0,0,0,0,0,0,0,0.143338750833272,0,0.435910281167526,0,0,0,0,0.0429393965484722,0,0,0.0140617931125775,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.041195416389883
