,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.278808522961619,0.0248095548351855,0.0472212189211997,0,-0.0190432249135452,0.263499533055437,0,0,0.00226754855177741,0.0807653685780583,0,0,0,0,0,0,0,0,0,0,0,-0.0427293871274595,0.18377997229769,0,0,0,0.0536927292230112,3.46944695195361e-18,0,0.0273919632054488,0,0,0,0.029706070873287,0,0.113593492752314,0,0,0,0,0,0,0,0,0,0,-0.0239048610508889,0,0,0
X601318.CH.EQUITY,0,0,0.268445194586457,0,0,0,0,0,0.0659221392484814,0,6.93889390390723e-18,0,0,0,0.185332610698519,0,0,0,0,0,0,0.0882255955194236,0,0,0,0,0,0.163336759439823,0,0,0,0,0,0,0,0,0,0,0,0,0.0644170733329636,0,0,0,0.0768724358402274,0,0,0,0,0,0.0199575697592377,-0.0722770197773156
X601939.CH.EQUITY,0.362948594098038,0.271706106887647,0,0,0,0,0,0.409527063451547,0,0,0,0,0,0,0,0,0,0,0,-0.0558007110313578,0,0,0,0,0,0.0311237262923552,0,0.0289618309726031,0,-0.0228432382560889,0,0,0,0,0,0.0612590659717836,0,0,0,0,0,0.0839922320982355,0,0,0,0,0,0,0,0,0.16743490218072,0
X601288.CH.EQUITY,0,0,0.128185766854444,0,0,0,0,0.464123849273312,0,-0.0484326706254901,0,0.0416004382424961,0,0,0,0,0,0,0,0,0,0,0.143056686689979,0,0.0442067493601718,0,0,0.145629734650733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136303247779524,0.0219009471254229,0
X600036.CH.EQUITY,0,0,0,0,0,0.170163366269318,0,0,0,0,0,0,0.074765397030899,0,0,0,0,0.0440914724698697,0,0,0,0,0,0,0.033986614075789,0.496786149073754,0,0.158928205694253,0,0,0,0,0,0,0,0.034962906202723,0,0,0,-0.0904729822439586,0,0,0,0,0,0,0,0,0,0,0,-0.101272497569873
X1299.HK.EQUITY,0,0,0,-0.0863306682004956,0,0,0,0,0,0.185264792525397,0,-0.05300426901356,0,0,0,0,0,0,0,0,0.0597803076043375,0,0.147892653765279,0,0,0,0,0,0,0,0,0,0,0,0,0.0995444223577929,0,0.147511348467709,0,6.93889390390723e-18,0.13480914023336,0.108965911175471,0.0520716953362889,0,0,0,0,0,0.209372498959331,0,0,0
X601628.CH.EQUITY,0.0712624963577345,0,0,0,0,0.02555815883425,0,0,0,0,0,0,-0.00542690563040741,0,0,-0.184676149879857,0,0,0,0.245910882399156,0,0,0,0,0,0,-0.117897647011596,0,-2.16840434497101e-19,0,0,0,0,-0.00657687105504081,0,0,0.613042839513874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466794333362828,0
X601988.CH.EQUITY,0,0,0.0748551128227199,0.441790790780894,0,0,0,0,-0.0916460119759157,0,0,1.73472347597681e-18,0,0,0,0,0.280068398382997,0,0,0,0,0,0,0,0.0834956112533542,0,0.0452652697746562,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.00189892001921291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.221005402805644,0.134202549537273,0,0,0,0,0,0,-0.0636106169824151,0,0,0,0,0,0,0,0,0,-0.0594857014927575,0,0,0.430078786632441,0.159492035109824,0,-0.0396885075287448,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.000282463476293078,0,0,0.113699094677026,0,0,0,0,0.208209803907019,0,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.188114202557961,0.403034521644662,0,0,-0.143849236486384,0,0,-0.00454382421264412,0,0,-0.0490276362029507,0,0,0,0,0.391152566441983,-0.165435518581472,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.181380995061112,0,0,0,-0.0677283647188931,0,0,0.0620474287388671,0,0,0,0,0,0,0,0,0.0183107460266612,0,0,0.179745399645645,0
X601166.CH.EQUITY,0,0,0,0,0.180070693904494,0,0,0,0,-0.0168744596716736,0,0.0952201142516677,0.430607779688757,0,-0.0446002497506929,0,0,0,0,-0.127180123488321,-0.116182907150551,0,-0.0669065308886457,0,0,0,0,0.207532390183652,0,0,0,0.0707142186440302,0,0,0,0.114866489756052,0.0597640530796788,0,0,0,0,0,0,0,0,0,0,0.012848742121445,0,0,0,-0.0047418124887641
X601658.CH.Equity,0,0,0,0.375285124004832,-0.250752722013483,-3.46944695195361e-18,0.0266641213937829,0.141547166013167,0,0,0.195267681558683,0,0.0177648851745827,0,0,0,0.270149962503153,0,0,0.149206654369708,0,0,0,0,0,0,0,0.168208454284934,-0.309729661957317,0,0.0448617665253959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279041303014005
X000001.CH.EQUITY,0,0,0,0,0.283259946312413,0,0,0,0,0,0.402496843506628,0.0390482915540251,0,0,0.175980769463845,0,0,0,0,0.0325834859237984,0,0,0,0,0,0,0.149122313418021,0,0,-0.0105082227624993,-0.0942044888639532,0,0,0,0,-0.212180472935175,0,-0.0728861263012046,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120676768155181
