,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.19606946390886,0,0,0,0,0,0,0,0,0,0,-0.0552014030067686,0,0,0,0,0,0,0,0,0.0815679984827907,0,-0.202787557757331,0,0,0,0,0.530698772616047,-0.166327497251148,0,0.00490386896322972,0,0,-0.0165378364929111,0,0,0,0,0.180499155285745
X601318.CH.EQUITY,0,0,0,0,0,0,0.126250581987658,0,0.0412519603471143,0.0309247447368646,0,0,0,0,0,0.0476454800090517,0,0,0,0,0,0,0,0,0.161155507270934,0,0,0,0,0.0517146724518456,0,0,0,0,0,0,0,4.33680868994202e-19,0.456974496189485,0,-0.0495412923452149,0.0468801904555216,0,0,0,0,0,0,0,0,-0.0176106887035246
X601939.CH.EQUITY,0.368385905371568,-0.242270001363708,0,0,0.0605500762654807,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099124232107214,0,0,0,0,0.224943579615788,0,0.0547539039739663,0,-0.0208994294750451,0,-0.24489476088242,-0.0199513788027895,0,0.602786255023859,0,0,0,0,1.73472347597681e-18,0,0.166737537035229,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.00689345531404396,0.353339629331721,0,0,0.180473123641123,0.0255234756946605,0,0,0,0,0,0,0,0,0,0,0.0478930370071047,0,0,0,0,0,0,0.270405300921008,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0871916756319041,0,0,6.93889390390723e-18,0,0,0.0346550028807604,0,-0.0317043186328279,0.0964438366834613
X5.HK.EQUITY,-0.0930249954987323,-0.047446776035765,0,0,0,0,0,0.118082599198219,0,0,0.0783515004644253,0,0,0,0,0.218267384555731,0,0,0,0,0.286771497271399,0,0,0.402422389455946,0.00173752639924194,-0.0337168067659532,0,0,0,-0.305540917674837,0,0,0,0,0,0,0,0,0,0,-0.0751772507695342,0.239378082864265,0,0,0,-0.138667400538248,0,-0.233494093458188,0,0,0.107785215504151
X601988.CH.EQUITY,0.0525880296894222,0,0.0749809523710369,0.711300502369877,0,0,0,0,0,0,0.105493640893215,0,0.0650649404019151,0,0.111300260448598,-0.162254119792896,0,0,0,0,0,0.0217916339881232,0,0,-0.0101818459150111,0,0.101041150287168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304097843012948,0,0,0,0,0
X600036.CH.EQUITY,0.0542316649845686,0.373722356256996,-0.115907064155402,0,0,0,0,0,0,0.474462373800452,0,0,0,0,0,0,0,0.0208199310109136,0.0612076839664113,0,0,0,0,0,0,0.0831179485258944,0,0,0,0.373542111312877,0,0,0,0,-0.36492225031648,0,0,0,0.00923533068579571,0,0,0.0348448125117443,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.190991143586202
X1299.HK.EQUITY,0,0,0.0190961318461337,0,0.182057564776396,0,0,0,0,0,0,-0.0485526049187861,0,6.93889390390723e-18,0,0,0.172458196445988,0,0.0125715950614032,0,0,0,0.0373238498664691,0,0,0.259465846826526,0,0,0,0,0.187395123128473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347563508318565,0,0,0,0,0
X601628.CH.EQUITY,0,0.114005257121916,0,0,0,0,0,0,0,0,0,0,0.0303097708021792,0.244587340679367,0,0,0,0,0,0,0,0,0.124836601162431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117740089427138,0,0.196415841742155,0,0,0,0,0,0,0,0,0,0.0061582773696529,0,0
X601328.CH.EQUITY,0,0.108780632798815,0,0.291770369941355,0,0,0.392385599688948,0,0,0,0,0,0,0,0,0,0,0.241957967797162,0.0101466874273099,0,0,0,0,0,0,0,0.0886729670854946,0,0,0,0,0,0,-0.170018340690139,0,0,0,0,0,0,0,0,0,0.0271367378665177,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.255778628194981,0,0,0.303545605477317,0,0,0,0,0.348681691164175,0,0,0,0,0,0,0,0,-0.277817128071335,0,0,0,0.0965434236479102,0,0,0,0.0317816366922186,0,0,0.157016429892225,0,0,0,0.254852696787581,0,0,0,0,0,0,-0.115191814900372,0,0,-0.0211261994089126,0,0,0.0862440926634065
X600000.CH.EQUITY,0,0,0,0,0,0.194635277438955,0.332297339856992,0,0,0.161088750866629,0,0,0,0.487371080739114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961350600590996,0,0,0,0.0148846219025299,0,0,0,0,-0.307463189737049,0,0,0,0,0.0551305345628449,0.0382337435969591,0,0,0,0.0649561243958058,0,-0.0329772282692656
