,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0460251281792028,0,0.0869284367505253,0,0,0,0,0,0,0,0,0,0,0.0412288364723804,0,0,-0.259172003592688,0,0,0,0,0,-0.17336328980421,0,0,0,0.824136015070584,0,0,0,0,0,-0.0286994557841385,0,-0.011448181704189,0,0,0,0,0.174869728265535
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.134586007228913,0,0,0,0.0811304417086233,0,0,0,0,0.00612234618472121,0,0,0,0,0,0,0,0.125576741018598,0,0,0.0212513405732771,0,0,0.0527971288951132,0,0,0,0,0.0370128218661565,0.0705179794054928,0,0,0,-0.272087447228416,-0.142075362214507,0,0,0.206837119515882,0,0.474526874693519,0,0,0.115561508488301,0,0,0,0,0,0,0,-0.0927094788714362
X601288.CH.EQUITY,0,0,0,0,-0.0743923387410545,0,0,-0.637222067792635,0.276560511005407,0.131732665311867,0.518295649016528,0,0,0,1.38777878078145e-17,0.311128364322941,0,0,0.223456927466021,0,0,0,0,0,-0.469559148660712,0,0,0.00377021608155916,0,0,0.121875400457234,-0.688230327842627,0,0,0,0,0,0,0,-0.416428154736802,0,0.25611798135243,0,0,0,0,0.438000908596848,0,0,0,0
X5.HK.EQUITY,-0.065251067105302,-0.0670789486022911,0,0,0,0,0,0,0,0,0,0,0,0,0.517135950666755,0,0,0,0.406369150975905,0,0,0,0,0.0663280359189809,0.169807072781752,0,0,0,-0.0794884767025417,-0.111333894478133,-0.0927240048717433,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902607234263,0,0,-0.110177830530767,0,0,0
X601988.CH.EQUITY,-0.343987880233378,0,0,-0.0185803589532714,0.486764698376609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779442134822239,0.725512172011239,0,0,-0.0779779332244273,0,0,0,0,-0.584899349071028,0,0,0,0,0,0,0,0,0,0,0.161575988736826,0,0.142104730186212,0,0,0,0,0,0,0,-0.0341806145284333
X600036.CH.EQUITY,0,0.333001893027184,-0.0817349355704092,0,0,0.00655172862924058,0,0,0,0,0,0.625944195295478,0,0,0,0,0.00631845158025169,0,0,0,-0.17937966984031,0,0,0,0.159282196936656,0,0,0.0131990211509371,0,0,0.0396568501220443,0,0,-0.0308772773765896,0,0,0,0,0,0,0,0,0,0,0.110258118729306,0,0,0,0,0,-0.441421364610887
X1299.HK.EQUITY,0,0,0,0,0,0.0121822812822155,0,0,0.0807842591984479,0,0,-0.0892377308440107,0,0,0.051539309034817,0.106091205611759,0,0,0.165527924319818,0,0,0,0,0,0,0.146051325574588,0,0,0,0,0,0,0.181674449702774,0,0,0,0,-0.0405819220144498,0,0,0,0,0.149441584671215,0,0,0,0,0,0.0144898948381734,0,0
X601628.CH.EQUITY,0,0.147581991282975,0.0653354513279016,0.12176475364033,0,0,0,0,0,0,0.0022812302304322,0,0.361459167570594,0,0,0,0,0,-0.00736550549327309,0,0.0925368246083616,0.0186648725169714,0,0,0,0,0,0,0,0.0320610704047855,-0.0486552602158154,0,0,0,0,0.120547954029943,0.202559414323931,0,0,0,0,0,0.0676068491327118,0,0.0541026766461511,-0.232820839418083,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.577874322926982,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.00848427341514759,0,0.1262304693096,0.28235358632987,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686034627899757,0,0,0,-0.129284180446773,0,0,0.0223785149883551,0,0,-0.0132271536986421,0,0
