,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.155311771099233,0,0.0816550977110774,0,0,0,0,0,0,0,0.333810055861238,0.143121755252273,0,0,-0.168016835907151,0,0,0,0,0,0,0,0,0,0,0,0,0.0313849603951164,0,0,0,0,0,0,0,0.153521860552477,0,0,0,0,0,0.13678650874825,0,0,0,0.0520190697847976,0,0,0,0,-0.0137646010674783
X601318.CH.EQUITY,0,0,0,0,0,0,0.042120156890983,0,0.130652060309627,0,0.0373790696847778,0,0,-0.149717385843797,0.0761080003552201,0.010790206473777,0,0,0,0,0,-0.0171072895691443,0,0,0,0,0,0,0,0,0,0,0.175052001443306,0,0,0,0,0,0,-0.230762078547362,0,0.373567540716563,0.101982813381004,0.196555516374156,0,0,0,0,0.187615950892918,0,0,0
X601939.CH.EQUITY,0.165862167884241,0,0,0.29479644126758,0,0.138138461155951,0,-0.0570574222581099,-0.0388750045564709,0,0,0,0,0,0.0414701743726535,0,0,0,0,0,-0.0135568602824196,0.0855445925523763,0,0,-0.0370170254483139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490281336757222,-0.0710877312790135,0,0,0,0,-0.0222981717599921,0,0,0.0367820539533576,0,0,0
X601288.CH.EQUITY,0.517336142977007,0,0.191299121029218,0,0.0729926550315284,0.161291341092172,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.166160251136114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012852922899226,0,0.0836273209468393,0,0,0,0,0.0768592692672443,0,0,0,0,0,0,0,0,0,0.186883197282156,0,0.0781272272053653
X5.HK.EQUITY,0.0117416493051971,-0.0559970617109055,0.0876262926087634,0.0601761341280703,0,0.130893285155355,0,-0.0495503077905115,0,0,0,0,0.29734522283664,0,0,0,0,0,0,0.66347890797398,0,0,0,0,0,0,0,-0.18726091609859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798839761721572,0,0,0,0,-4.14215946003193e-05
X601988.CH.EQUITY,0.205749161718245,0,0.0197446682126192,0.0443430506174697,0,0,0,0,0.0478842224077375,0,0.054601658162896,0.113869483887759,0,-0.401125677550223,0,0,0,0,0,0,0,0,0.513867619886878,0.0338301782305949,0,0,0,0.0292245087512932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538614724381946,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00756943595371178,0,0,0,0,0,0.111195959463368,0,0,0,0,0,0,0.274614890654337,0.177002114596738,0,0.00420872308411153,0,0.0871523474257719,0,0,0,0,0,0,0,0,0,0,0,0,0.116822483421859,0,-0.00261724426363664,0,0,0,0,0,0,0,0.0939435406805295,0,0,0,0,0.128073640721438,0,0,0.0190893367003439,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0163588388861637,0.0160059329508024,0,0,0,0.213325631878893,0,0,0,-0.151605006093183,0,0,0,0.31178187266561,0.255657266944188,0,0,0,0.0510453993184876,0,0,0,0.119329991101215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314362919667565,0,0.125775807983791,0,0,-0.0231435689877467,0,0
X601628.CH.EQUITY,0.13996131960982,0.359908299662054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138469399713003,0,-0.10686817501611,0,0,0,0,0,0,0,0,0,-0.0918319730164785,0,0,0,0,0.0667126082405125,-0.0448812616217794,-0.148587185518961,0,0,0,0,0,0.319002066727483,0,0,-0.054646970352516,0.00854812092417487,0,0,0,0,0.177259812570414
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0335032992031483,0,0,0,0,0,0.492321508489721,0,0,0,0,0,0,0,0,0.220029897776038,0,0,0,0,0.0542284110690218,0.0540590673912915,0,0,0,0,0,0,0.0241508538068072,0,0,0,0,0,0,0,0,0,0.0108481948896567,0,0.0269518221805436,0,0,0,0.14948025143813,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.029336328961596,0,0,0.0665743234264238,0,0,0,0,0,0,0.285784913406269,0,0,0,0,0,0,0,0,0.150855373176103,0.122941660497464,-0.123689967357629,0.178811129802038,0.0165041391235066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198565280626674,0,0.156222227221857,0,0,0,0,0,0,0.0323402459602293,0
X600000.CH.EQUITY,0,0.0265102699968916,0,0,0,0.00672679878615057,0.173391935255594,0,0,0,0,0.414574943574179,0,0,0.0493844487391792,-0.090694048697118,0,0,0,0,0,0,0,0,0,0,0,0,0.184928148113805,0.00499033626148992,-0.027362763589222,0,0,0,0,0.0421950710639076,0,0,0,0,0,0,0,0,0,0,0,0.0435529835004786,0.21491568689086,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.115396431610426,0,0,0,0,0,0,0,0,0,0.0266441263073287,0,0,0.314425994119954,0,0.0645469232133025,0,0,0,0,0.00555019337676676,0.0282977909063901,0,0,0.381727714947981,0,0,0,0,0.170648169273436,0,0,0,0,0,0,0.00833831489395911,0,0,0,0.105297831784547,0,0,0.0678960395612223,0,0,0
X000001.CH.EQUITY,0,0,0.0432870369218519,0,0,0,0.0826969580517551,0,0,0,0.0707667930156461,0,0,0,0,0.184839573439997,0,0,0,0.199996442675566,0,0.00856229098919107,0,0,0,0,0.191743205204149,0,0,0,0,-0.0930506403659959,0.0499602393410844,0,0,0.0940910032410647,-0.309828783550758,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.101425640846795,0,0,-0.0529763520709707,0.157807191080885
