,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.112453639347136,0,0,0,0,0,0,-0.051367326255507,0,0,0,0,0,0,0,0,0,0,-0.0871565153867581,0,0.0230114043640344,0.54441185934641,0.483711919998498,0,0.169338822689622,0,-0.185345393317728,-0.125969466292824,0,1.73472347597681e-18,0,0,-0.082650069558362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.23966513476756,0,0,0,-0.0880744809298198,0,0,0,0,0,0,0,0.015049715650036,0,0,0,0,0,0,0,0,0,0,0,0.0651147661809938,0.191539449076094,0.027724834247619,0,0,0,0.217848682361797,0,0.123921000232927,0,0,0,0,0,0,0,0,0,0,0,0.0645660603466519,0,0
X601939.CH.EQUITY,0,0.00585658913982371,0,0.814254589005978,0,0,0,0,0,0.000206810956383661,0,0,-0.0315903880116707,0,0,0,0.078369090805494,0.106260698911628,0,0,0,0,0,0,0,0.00630198971045191,0,0,-6.93889390390723e-18,0,0.0436622536829486,0,0,0,0,0,0,0.0450190221254674,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.91062939403921,0,-0.0893359075165488,0,0,0,0,0,0,0,0,0,0,0.0313888030334113,0,0,0.12243747790181,0,0,0,0,0,0,0.0446318957273586,0,0.0299209639186121,0,0,0,0,0,0,0,0.0186281713662094,0,0,0,-0.0257321117331581,0,-0.0787128334475789,0,0,0,0.00652941278196572,0,0,0,0,-0.0534891939332807,0
X601628.CH.EQUITY,0.00844976434463605,0,0,0,0,0,0,0,0,0.279609487698357,0,0.173923919194997,0,0,0,0,0,0,0,0.298184396782895,0,0,0,0,0,-0.0938144662689272,0,0,0,0,0,0,0,0,0,0,0,0.227886994818882,0,0,0,0,0,0,0,0.0837296953800583,0.295558395314321,0,0,0,0,-0.0043502362653497
X600036.CH.EQUITY,0,0,0,0.327911939039858,0,0,0,0,0.0689581364799559,-1.73472347597681e-18,0,0,0,0,0,0,0.145189478298718,0.141862942442626,0,0,0,0,0,0,0,0,0.115404975799449,0,0,0,0.147635476690936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472943819402168,0,0,0,0.00402989928546873,0,0,0.00879616000603513
X601988.CH.EQUITY,0,0,0,0.0152692814320379,-0.153511548283804,0.0606450555325769,0,0.0657498587216754,0,0,0,0,0,0,0,-9.78715387296997e-05,0,0,0,0,-0.0573965567962638,0,-0.0168326185058816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101921097592125,0,0,0,0,0,0,0,1.05299622896926,0.0127243183249704,0
X1299.HK.EQUITY,0,0,0,0,0.0688539654413745,0,0,0,0,0.0932365237703728,0,0,0.0483501269868719,0,0,0,0,0,0,0,0,0,0.227353099483865,0,-0.120559762961217,0,0,0.0108359199299076,0,0.257469792944236,0,0.209768292671658,0,0,0,0,0,0,0,0,0.210798197339319,0,0,0,-0.0585833147242872,0,0.107230164389012,0,0.0452544546807104,0,0,-0.0418197885548885
X5.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066379449082482,0,0,0,0,0,0,0.253621774903423,0,0.460376443712217,-0.0513064816131154,0,0,0,0,0,0,0,0,-0.116652803884136,0.0758240187936794,0,0,0,0,0.00848000646303077,0.0389284953244639,0,-0.158213781954758,0,0.0408941411336787,0,0.14804175994177,0.0321589266271862
X388.HK.EQUITY,0,0,0,0,0.258006973327424,0,0,0,0.121196861554163,0,0,0,0,0,0.0139451498769773,0,0,-0.449495176393362,0,0,0,0,0.572806903046676,0,0,0,0,0,0.217175074875241,0.134385549442995,0,0.0217498642207824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703938487126846,0,0,-0.0829736343480284,0,0,0
