,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.463282012496281,0,0.198484396311005,0,0,0,0,0,0,0,0,0.0537174076319416,0,0,0,0,0.025776919864051,0,0,0,0,0,0,0,0,0,0,0,-0.0894857117088967,0,0,0,-0.0320089762236199,0,0,0,0,0.0847550216054943,0,0,0,0.130546031725892,0,0,0,0,0,0,0.0176806465699058,0
X601939.CH.EQUITY,0.183217293197512,0,0,0.588559235188119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984249626617138,0,0,0,-0.00288791837955642,1.73472347597681e-18,0,0,0.0870543852210693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947270664584133,0.0144665050023511,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0132847274641821,0,0,0,0,0,0,0,0.0865609993865702,0.290884520224222,0,0,0,0,0,0,0.139409473922333,0,0,0,0,0,0,0,0,0,0.0497657539547595,0,0,0,0.197920711738531,0.0686212841937151,0,0.0130977758409144,0,0,0,0.0185122099629095,0,0.0694953248518702,0,0,0
X601288.CH.EQUITY,0.199540902362315,0.196249430833813,0,0,0,0.164353843023989,0,0,0,0,0,0.0363929297941979,0,0,0,0,0,0.122384982769258,0,0,0,0,0,0,0,0,0.121357027972316,0,0,0.0568755193384817,0,0,0,0,0,0,0.0071080370031659,0,0,0.0795958792844443,0,0,0,0,0,0,0,0,0,0,-0.113567790059316
X5.HK.EQUITY,0,0,0,0,0,0.290390158559759,0,0.472384441879899,0,0,0,0,0,0,-0.0770636272997269,0.0573698003487704,0.175554908271286,-0.00692406496070155,-0.289483861487407,0,0,0,0,0,0,0.4449673999063,0,0,-0.0249201779643111,0.118275671828575,0,0,0,0,0.0149512192373091,0,0,0,0,0,0,0,0,0,0,-0.501686960362703,0,-0.167670957804039,0,0.115605174634884,0
X601988.CH.EQUITY,0.115616977293778,0.0113141949288354,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.58507217420852,0.0354562007465652,0,0,0,0,0.0121881175438364,0.147892158206778,0,0,0,0,0,0,0,0,0.0618881288060065,0,0,0,0,0,0,0,0,0,0,0.0873852190416339,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0248282371842,0,0,-0.0228687044457373,0,0,0,0,0,0.072455104398391,0,0,0,0,0,0,0.721580537949344,-0.00801746082059775,0.0269778663982778,0,0,0.0987847614600393,0,0,0,0,0,0,0,0,0,0,-0.00128802249819527,0,0.0667645383399553,0.0579389139937366,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.227348540509433,0,0,0,0,0,0,0,0.178734599459856,0.12421385032236,0,0,0,0,0.0642846397685738,0,0.126083667960029,0,0,0,0,0,0,0.0409156370842664,0.0859359226326288,0,0,0,0.184004796553834,0,0,0,0,0,0,0,0,0,0,-0.103404483773163,0,0,0,0,0,0,0.08395564309651
X601628.CH.EQUITY,0,0,0.217416334255647,1.73472347597681e-18,0,0,0.0305834012112424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504687146785544,0,0,0,0,0,0,0,0,0,0,0,0,0.403608631071101,0,0.233031312752442,0,0,0.0292895832333362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.171104441667675,0,0,0,0,0.115255588429953,0,0,0,0,0,0,0.258942720639453,0,0,0,0,0,0,0,0.226980780121484,0,0,0,0,0.0662363045994211,0,0,0,0,0.00608137683505309,-0.0058963563954278,0,0,0,0,0,0.20164374226727,3.46944695195361e-18,0,0,0,0.00225807494379443,0,0,0,0,0.028576456322057,0,0
