,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.343167063112558,0.0576667701383732,0.123926480028011,0,0,0,0,0,0,0.201734646049301,0,0,0,0.0210989152693677,0,0,0,0,0,0,0,0,-0.020791588541765,0,0,0,0,0,0.0606625935734443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405081155809553,0,0,0,0.170496609514604,0
X601939.CH.EQUITY,0.437064834594827,0,0,0.134203385976826,0,0,-0.167897351304954,0,-0.0135337209172635,0,0,0,0,0.231674156818745,-0.050967754168362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257696077299197,0,-0.0800587577918691,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0,0
X601288.CH.EQUITY,0.335052584734543,0,0,0,0.260429628034495,0,0,0,0,0,0.0231739895215876,0,0,0.112485141360585,0,0,0,0,0,0.100704886466732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120872469148894,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.500260974411224,0,0,0,0,0,0.216502601205785,0,0,0,0,0,0.32708255125155,0,0.0762405008068365,0,0,0.0173995908522811,0,0,0,0,0,0.0214933404935531,0,0,0,0,0,0,0,0,0,0,-0.551276957604081,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.314144897767244,0,0,0,0,0,0.0789596038623143,0,0,0,0,0,0.00868123068557518,0,0,0,0,0,0.174834503741006,0.0471673178729792,0,0.0759370147223367,0,0,0,0,0,0,0,0,0.172068141137178,0,0,0,0,0.0988142320013821,0.0263198379546231,0,0,-0.00230794729667438,0
X1299.HK.EQUITY,0.0777765225829239,0,0,0,0,0,0,0,0.136039419263485,0,0,0,0,0.0977214426532451,0,0,0,0,0,0,0,0,0.00816784263014571,0,0,0,0,0,0.226912435673808,0,0,0,0,0,0,0.175056884153802,0,0,0,0,0,0,0.0667925839278851,0.00223337874696416,0,0,0.107231241283169,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258387772908955,0,0,0,0,0,0,0,0,0.168655698788612,0,0,0,0.468736530077999,0,0,0,0,0,0,0,0,0,0,0.254317847606299,0,0,0,0,0,0,0,0,0,0,0,0,0.0261312557686062
X601628.CH.EQUITY,0.0244686588236791,0,0.0595331720064463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201566538540736,0,0,0,0.229877444329598,0,0,0,0,0,0,0.0951667315244373,0,0,0,0,0,0,0,0,0,0,0,0,0.0770671435883104,0.0294660484816088,0,0,0,0,0.0280249747931792,0,0,0.089929989611942,-0.00824023027192312
X601658.CH.Equity,0,0,0,0,0.213810174740374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288785730837793,0,0,0,1.73472347597681e-18,0,0.0361825068535261,0,0.376013812498701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270362396737655,0,0,0
