,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0731986402810381,0,0,0,-0.0348723791744565,0,0,0,0,0,0,0,0,0.350179180049002,0,-0.108531083543515,0,0,0,0,0,-0.0702639346603875,0,0,0,0,0,0,0,0,0,0.685568508028588,0,0,0,0,-0.0412885359101578,0,0,0,0,-0.0509125857077221,-0.0368865458822265,0.100622917208772
X601318.CH.EQUITY,0,0,0,0,0,0,0.215355446938233,0.0499353855156312,0.204373424525553,0,0,0,0,0,0,0,0.108989972183221,0,0.1414437734353,0.069743878140504,0.0413698866575221,0,0,0,0,0,0,0.0220074965127994,0,0,0,0,0,0.0726304925462569,0,0,0,0,0.0589779046537514,0,0.130421887923264,0.0307810753042814,0,0,0.0837796255039548,0,0,0,0,0,0
X601939.CH.EQUITY,0.342404636709876,0,0,0,0,0,0,0,0,0.0278442179740877,0,0,0,-0.0759830697543764,0,0,0,0.0945379772468558,0,0,0,0,0.112846705439536,0,0,0,-0.360965296613568,0,0,0,0,0,-0.0840884886606268,0,-0.0295029396814005,0,0,0,0.0887579067955562,0,0.691965304261708,0,0,8.67361737988404e-19,-0.0988618346605879,0,0,0,0,0,-0.0987328470247302
X601288.CH.EQUITY,0,0,0,0,-0.167398855104753,0,0,0,0.121149137917181,0.00593932892103667,0.409112017944356,0,0,0.218997933237713,-0.0869272641864086,0,0,0,0,0,-0.108372709129085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499305600388417
X5.HK.EQUITY,0,0,0,0,0,0.146975603461915,0,0.213114973530557,0,0,0.113426505634026,0,-0.00367852051740199,0.214576881027055,0,0,0,0.073876575149292,8.67361737988404e-19,0,0,0,0,0,0,0,0.0216356400891607,-0.168530168087913,0,0,0,0,0,0,0,0,0,0.129650414988728,0.0971006690910442,0,0,0,0,0,0,-0.0966365102972177,0,0,0.154727237758483,0,0
X601988.CH.EQUITY,0,0,0,-0.0446300670315287,0.371143776782871,0,0,0,0,0,0,0,0,0.0448384598738133,0.0268478155869074,0,0,0.0517086855289237,0,0,-0.159338265834286,0,0,0,0.281773028901728,0,0,0,0,0,0,-0.359851345338648,0,0,0,0,0,0,0,0,0,0,0,0,0.0264463059606364,0.109259755833382,0,0,0,0,0.0054561844811897
X600036.CH.EQUITY,0,0.124758867563996,0,0,0,0,0,0,0,0.479867747497688,0,0,0,0,0,0,0,0,0,0,0.220869763507235,0,0,0,0,0,0,0,0.120864514852061,0,0,0,0,-0.224117476003895,0,0,-0.139525153668378,0,0,0,0,0,0,0.218068692373469,0,-0.0136163118440972,0,0,0,0,-0.00566469010575358
X1299.HK.EQUITY,0,0,0,0,0.22569626259389,0,0,0,0,0,0,0,0,0,0,0,0,0.120024026323484,0,0,0,0,0,0,0,0,0.182746068994063,0.0230717251429088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121832714940641,-0.123274764056634,0,0,0.136531704817401,0,0,0.116710855212555
X601628.CH.EQUITY,0,0.0844949250926263,0.0279068232501288,0.0798576235797407,0,0,0,0,0,0,0,-0.0690904905349463,0,0,-0.00306978972471428,0,0.325284205316786,0,0,0.0248819154757478,0,0,0,0,0.10865446998837,0,0,0,0,0,0,0,0,0,0.196733891082882,0.0514057211249096,0,0,0,0,0,0.204760787153972,0,0,0.0869650181602892,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.694431538887983,0,0,0,0,0,0,0,0,0.0883404785069361,0,0.0233956898801149,0,0,0.18052140490194,0,0,0,0,0,0.119426411996803,0,0,0,0,0,0,0,0,0,0,-0.0808901604733926,0,-3.46944695195361e-18,0,0.0290336830026285,0,0,0,-0.237982606805432,0,0,0,0,0
X601166.CH.EQUITY,0.115437242388605,0,0,0.236239664294927,0,0,0,0,0.00398183766141764,0,0,0.348003320288446,0,0,0,0,0,0,0.0759296267261229,0.0301435735394552,0,0,0,0,0,0,0,0,0,0,0,0.0101976382916997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
