,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.71106941771358,0,0,0,0,0,0,0.0623043490847452,0,0,0.0920703187917854,0,0,0,0,0.000585008464275012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144535646854326,0,0,0,0,0.063225698227628,0,0,0,-0.0258131295262274,0,0,0,0,4.30772047664574e-05,0
X601318.CH.EQUITY,0,0,0.0649219728628454,0.179104681656589,0,0,0,0,0.0714779138309605,0,0,0,0,0,0,0.0488396085348232,0,0.161460088812198,0,0.0139504399413091,0,0,0,0,0,0,0,0,0.0994322237256789,0,0,0,0.0288860463419941,0,0,0,0,0,0,0,0.164300750323451,0,0,0,0.0249059567368857,0.0588633921773584,0.0612819778815801,0,-1.73472347597681e-18,0,0
X601939.CH.EQUITY,0.147417528681506,0,0,0.324522238742892,0,0.242421616264733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110177672031057,0,0,0,0,0,0,0,0.134817532255974,0,0,0,0.0689133157727241,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.023081571342234,0,0,0,0
X601288.CH.EQUITY,0.124040565147627,0,0.313565676436716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906365869521254,0,0,0,0.0617046401920782,0,0,0.023737434130748,0,0,0.0942178779616694,0,0,0,0,0,0,0,0,0,0,0,0,0.070703207276361,0,0,0,0.128877610110861,0,0,0,-3.46944695195361e-18,0,-0.0996899052192489
X5.HK.EQUITY,0,0,0,0,0,0,0,0.290224988249069,0,0,0,0,-0.122032674640152,0,-0.146800997448005,0.262618272540554,0.197239619537779,0,0.0792277253789751,0,0,0,0,0,0.232749705942717,0,-0.0471199949508693,0,0,0.135621264524491,0,0,0,0.0217041804757511,0,0,0,0,0,0,0,0,0,0,0,-0.498074347584286,0,0,0,0.174010328252334,0
X601988.CH.EQUITY,0,0,0.0601281516846967,0,0.0721035055251437,0,0,0,0.0239497325171682,0,0,0,0.0270644383410409,0,0,0,0,0,0,0,0,0,0.624037661159346,0,0,0,0,0,0,0.0867177311460863,0,0,0,0,0,0,0,0,0,0,0.0460557312639844,0,0,0,0,0,0,0,0.0662710879992253,0.104027477458854,0
X600036.CH.EQUITY,0,0.0098157283475608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784532559157282,0,0,0.00547506730612234,0.0704150644207145,0,0,0,0,0,0,0,0,0,0,0,0,0.0148276019797293,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0228640904123149,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.231641167029177,0,0,0,0.221714298464882,0,0,0,0.156361675029018,0,0,0.0215188270035595,0,0,0,0,0,0,0,0.0401799637863163,0,0,0,0,0,-0.0186544479014033,0,0,-0.00877877260498199,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.130730351506467,0,0.0921748890107955,0,0,0,0,0,0,0,0,0,0,0,0.0396371405274852,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.360316827927459,0,0,0.0456160253969148,0,0,0.0801793063501725,0,0.105936613628038,0,0,0,0.0339937780701398,0,0
X601328.CH.EQUITY,0,0,0.0784672678095455,0,0,0,0.172231691445108,0,0,0,0.00843337815513065,0,0,0.147952342804362,0,0,0,0,0,0,0,0.269944251260103,0,0,0,0,0,0,0.0219795992112953,0,0,0,0,0,0,0,0,0,0,0.0790933198362588,0.221230508922032,0.0282888045743942,0,0,0,0,0,0.00518348298763173,0,0,0
X601166.CH.EQUITY,0,0,0.281860356288554,0,0,0,0.136154926447445,0,0,0.0724659770141145,0,0,0.0646427821836805,0.197602610169141,0,0,0,0,0,0,0,0,0.0547203387548582,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0336619796736984,-0.0062582664473111,0,0,0,0,0,0,0,0,0,0,0.061683109583691,0,0,0,0,0.0309619509606357,-0.0613409691088243
