,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.105319888399469,0,0,0,0,0,0,0,0,0.118825214160178,0,0,0,0,0,0,0,0,0,-0.185684635099375,0,0,0,0,0,0,0,0,0,0,0.0567875211659177,-0.28228464652579,0,0.0617538037413419,0,0,0.669078233154899,-0.233997755226164,0.0615760969370971,0.14206117430085,0,0,0,0,0,0,0,0.214232313867357
X601318.CH.EQUITY,0,0,0,0,0,0,0.113880102072864,0,-3.46944695195361e-18,0.0256532647836136,0,0,0,0.00811576383081281,0,0.0445597251470435,0,0,0,0,0,0,0,0,0.164926177814393,0,0,0,0,0.0511870608657761,0,0,0,0,0,0,0,0.483467361890344,0,0,-0.0430478337930718,0.042808409865926,0,0,0,0,0,0,0,0,-0.0143403339061823
X601939.CH.EQUITY,0.409546023529854,0,0,0,0.00782543048378883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11413881364245,0,0,0,0,0,0.151122082171774,0,0.0724845465508766,0,0,-0.160486888872264,-0.10688515325749,0,0,0,0.461193903578538,0,0,0,0,0.0871138708375806,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.183112098542587,-0.00439014573573595,-0.13996377180349,0.280479292687697,0,0.275425999800692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117238271493551,0.0896776479001093,0,0,0,0,0,-0.521404312281597,0,0,0,0,0,0,0,0,0,0,0.0233554769563168,0,0,0.0550094264421788,0,0,0
X5.HK.EQUITY,-0.148846436941278,-0.0301036377408735,0,0,0,0,0,0.0346291978283811,0,0,0.0792439392514471,0,0,0,0.0355680915083519,0.207298076425357,0,0,0,0,0.278983577754604,0,0.419640192669742,0,0.0213873001371266,0,0,0,0,-0.312227265191362,0,0,0,0,0,0,0,0,0,0,-0.0397985730760691,0.231193067285131,0,0,0,-0.138738821889967,0,-0.209662632153903,0,0.0047295350436521,0.0975398793654454
X601988.CH.EQUITY,0.173632172531865,0,0.0331045619326136,0.623887246666507,0,0,0,0,0,0,0.103975648541884,0,0,0,0.113985081888183,0,0,0,0,0,0,0.0206852858248574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179313307604373,0,0,0,0,0,0,0.0794159031859452,0,0,0,0,0
X600036.CH.EQUITY,0,0.447155267000645,-0.0830740499679838,0,0,0,0,0,-0.00546607163373664,0.50946376474213,0,0,0,0,0,-0.145612245054884,0,0.0460921933177575,0.0620942960089032,0,0,0,0,0,0,0.0826894593414705,0,0.0208107149880936,0,0.361904918671112,0,0,0,0,-0.28092115080823,0,0,0,0,0,0,0.101852595509861,0,0,0,0,0,0,0,0,-0.105230295330695
X1299.HK.EQUITY,0,0,0.00647455510298742,0,0.0889271245000807,0,0,0,0,0,0,-0.0399232198072082,0,0.0539281266449918,0,0,0.149235831951917,0,0,0,0,0,0,0.0439950590976046,0,0.204493599217858,0,0,0,0,0.125112496151479,0.162261510497632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0583794577519418,8.67361737988404e-19,0.0539385162052216,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.32884849001531,0,0,0,-8.67361737988404e-19,-0.0237766962419152,0,0,0,0,0.118545928642939,0,0,0,0,0,-0.0584465129791457,0,0,0,0,0,0,0.044787817009134,0.214994929085417,0.0118092303154184,0,0,0,0,0,0,0,0,0,0.13851466778417,0,0
X601328.CH.EQUITY,0,0.136656555073414,0.327681519803502,0.0354217403236224,0,0,0.34441986049325,0,0,0,0,0,0,0,0,0,0,0.284853003715582,0,0,0,0.0049453040854554,0,0.0235137458904633,0,0,0,0,0,0,0,0,-0.131052519585183,0,0,0,0,0,0,0,0,0,0,0,0.0377436928654455,0,0,0,0,0,0
