,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.173953587444867,0,0,0.0103675146381171,0,0,0,-0.0473913995424548,0,0,0,0,0,0,0,0,0,0,-0.0460173159040284,0,0.0799318274087241,0.395763731634045,-0.230971702838769,0,0.264965274177735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.185498173918634,0,0,0,-0.0686829482842913,0,0,0.124612965576002,0,0,0,0.046894363979404,0,0,0,0.0193396454221213,0,0,0,0,0,0,0,0,0.0302646235225873,0.153647760882004,0,0,0,0,0.232584552666063,0,0.114626114020027,0,0,0,0,0,0,0,0,0,0,0.0390619532760159,0,0,0
X601939.CH.EQUITY,0,0.0819413441774489,0,0.801938180312797,0,0,0,0.00153641458467005,0,0.0440760347983072,0,0,0.0144774622367366,-0.010496146532453,0,0,0.0805584411156418,0,2.71050543121376e-20,0,0,0,0,0,0,0.0255455010866694,0,0,0,0,0,0,0,0,0,0,0,0.0707132183312835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0184125000090987,0,0.927924217864647,0,-0.056649930196541,0,-0.0960205889424678,0,0,0.0223450615599549,0,0,0,0,0,0.0136861383017253,0,0,0.131293606472076,0,0,0,0,0,0,0.0588585410319379,0,0,0,0,0,0,0.0403218208576866,0,0,0,0,0,0,-0.0648261520010468,-0.0558989890821289,0,0,0,0,0.0270724285581754,0,0,0,0,-0.0657764628959736,0
X601628.CH.EQUITY,0.00595920090806643,0,0,-3.46944695195361e-18,0,0,0,0,0,0.278098222490976,0,0.136469532898915,0,0,0,0,0,0,0,0.436034870002251,0,2.16840434497101e-19,0,0,0,-0.0487597746794581,0,0,0,0,0,0,0,0,0,0,0,0.0714342530427925,0,0,0,0,0,0,0,0.0185461637846657,0,0.248457915604878,0,0,0,0
X600036.CH.EQUITY,0,0,0.0439241228688901,0.279062989446906,0,0,0,0.00493100897313505,0.0288348449121485,-0.00473868464876689,0,0,0,0,0,0,0,0.178267126958934,0,0.0323478062995857,0,0,0,0,0,0.0437764447565105,0,0,0.18372320603896,0,0.129554348568322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518295726114543,0,0,0,0,0.0342078287851034,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28549321310206,0,0,0,0,0,0,0,0,0,0.140256533167974,0,0,0,0.163675797400533,0,0.246671000019733,0,0,0,0.0403887912612547,0.0148844546368423,0,0,0,0.041322894161934,0,0,0,-0.0882410025306625
X601988.CH.EQUITY,0,0,0,0.087205062120818,-0.045524495755607,0,0,0,-0.0202689429541514,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0175402232850564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.125537120182285,0,1.00116624049915,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583518460229181,0,0,0,0,0,0,0.129371873748895,0.316383154514893,0,0,0,0,0,0,0,-0.205077953782263,0,0,0.0110583332858157,0,0,0,0,0.152066680029863,0.0166414393671912,0,0,-0.155784214881125,0,0.0978899307462348,0.135085788763756,0.023744474377203
X388.HK.EQUITY,0,0,0,0,0.119372285521603,0,0.168209611574125,0,0,0,-0.294151677014434,0,0,0,0,0.131597814611902,0,0,0,0,0.200697787805969,0,0.166635941626578,0,0.405064911159423,-0.22987943364411,0.0330561122197411,0,0.0620910128830772,0,0.0809647134679385,0,0.326427616329277,0,0,0,0,0,0,0,0,-0.209983338273829,0.0469580588290428,0,0,0,0,0,0,-0.188598358419439,0,0
