,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.22614100270803,0,0,0,0,0,0,0,0,0.331755964516093,0,0,0,0,0,0,0,0,0,0.10727086352525,-0.184007860999765,0,0,0,0,0,0,-0.156443409722247,0,0.163461560702308,0,-0.222735537987951,0,0,0,0,0.543703343238766,0.0211302984973263,-0.0668589629210789,0,0,0,0,0,0,0,0,0.218702162003227
X601318.CH.EQUITY,0,0,0,0,0,0,0.122312860823612,0,1.38777878078145e-17,0.032803462112758,0,0,0,0.0531558979728987,0.0456087861405033,0,0,0,0,0,0,0,0.129998282846759,0,0,0,0,0,0,0.0724455422274543,0,0,0,0,0,0,0,0.488228057469297,0.05336259048853,0,0.0536116656087964,-0.0546917568266236,0,0,0,0,0,0,0,0,-0.0168743665706016
X601939.CH.EQUITY,0.315152349082768,-0.0644492151527344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118488645210526,0,0,0,0,0.155433695251439,0,0.0992485001615441,0,0,0,-0.366766508729929,0,0,0,0.603651845676211,0,-0.0269848284376791,0,0.0146478328598464,0,0,0,0,0,0.0828820488409607,0,0
X601288.CH.EQUITY,0,0.0937868333816552,0,0,0,0.349601508727262,0,0,0.159895992644273,0,0,0,0.0328087226390978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236328111607782,0,0,0,0,0,0,0,0,0,0,0,0,0.0680395482339197,0,0,0,0,0,0,0,0,-0.0129727046156419,0.108273085842456
X5.HK.EQUITY,-0.0716381897429188,-0.129105257871328,0,0,0,0,0,0,0,0,0.0928642944529759,0,0,0,0.228631534390846,0,0,0,0,0,0.378078612116907,0,0.03547884492576,0.314125583848045,0,0,0,0,0,-0.185324990187191,0,0,0,0,0,0,-0.0983021524094863,0,0,0,0.255709124476685,-0.084304287645673,0,0,0,0,-0.126507130146021,-0.0787708197897823,0,0,0.0755745176183011
X601988.CH.EQUITY,0.0833031038464692,0,0.0711702988517876,0.710507663615716,0,0,0,0,0,0,0.0893281464487729,0,0.0364647886627269,0,-0.134856913567821,0,0.114180096078654,0,0,0,0,0.0153166488226903,0,-1.38777878078145e-17,0,0,0.120532296361945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992373818920555,0,0,0
X600036.CH.EQUITY,0.0679405762287838,0.30383426784502,-0.124062776376131,0,0,0,0,0,0,0.45587452611907,0,0.0238878247182537,0,0,0,0,0,0.00863761588131112,0,0.0551072375556315,0,0,0,0,0,0.119248275100578,0,0,0,0.428052953640903,0,0,0,0,-0.450173880057609,0,0,0.0532206401766393,0,0,0.00459550237443162,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.236441235844204
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0576578682929106,0,0,0,0.0418887791110094,0,0.322972368208307,0,0,0.0156139234959717,0.250241738580558,0,-0.0630959806348641,0,0.00363961979336133,0.265867592008782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182043140943004
X601628.CH.EQUITY,0,0.0855379005588928,0.00733490940775782,0,0,0,0,0,0,0,0,0,0,0.281427286645197,0,0,0,0.0225868733918131,0,0,0,0,0,0,0.1248410454066,0,0,0,0,-0.0467807692048049,0,0,0,0,0,0,0.0710079097162021,0.253945376255355,0,0,0,0,0,0,0,0,0,0,0.0724965306644432,0,0
X601328.CH.EQUITY,0,0.237840915044952,0.169395467020356,0.349033799300933,0,0,0.262821428568108,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.130557990855053,0,0.102917772936349,0,0,0,0,0,0,0.400486855453702,0,0,0,0,0,0,-0.129742001501919,0,0,0,0,0,-0.148444859140876,0,-0.235073454415996,0,-6.93889390390723e-18,0,0,0,-0.0431911559381529,-0.267661120002955,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.31075005150836,0,0,0.217392718252292,0,0,0,0,0.576095384276926,0,0,0,0,0,0,0,0,0,0,-0.456867260323643,0,0.0396818587271121,0,0,0,0.0922297043687898,0,0,0.307343931881468,0,0,0,0,0.305754146757355,0,-0.0261292040622755,0,0,-0.208814910770547,0,0,0,0,0,0,0.0205203717913104
X600000.CH.EQUITY,0,0,0,0,0,0.254716123446313,0.329003251751268,0,0,0.144313152431728,0,0,0,0.500535101615713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137805667940388,0,0,0,0,0,0,0,-0.282124461548972,0,0,0,0,0,0.0186822706255526,0,0,0,0,0.0229314671597834,0,-0.0193948533609238
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23862980871818,0,0,0,0,0,0,0,0,0.0507467301938833,0,0,0,0,0,0,0.141652356408058,0,0,0.311248028257193,0,0,0,0.00174429471001945,0,0,-0.133245589388264,0
X601601.CH.EQUITY,0,0.408033721627057,0,0,0,-0.207331768896893,0,0,0.264462363407886,0,0.00920356636041168,0,0,0,0.190584779506873,0,0,-0.0841505964828788,0,0,0,0,0,0,0,0.0771047919379998,0,0,0,0,0,0,0,0,0,0,0,0,0.0178754803695406,0,0,0,0,0,0,0,0,0,0,-0.012009485026756,0
X000002.CH.EQUITY,0,0,-0.0952802058151012,0,0.116769089846766,2.16840434497101e-19,0,0,0,0,0,0,0,0.345038858467369,0,0,0,0,0,0,0,0,0.0708603193436297,0,0,0,0.259212546508045,0,0,0.370729187714724,-0.333242783101699,-0.0893150851896233,0,0,0,0.0219782096123889,0,0,0,0,0.125108524953755,0,0,0,0,0,0,0,0,0.350449420826463,0
X16.HK.EQUITY,0,0,0,0,0,4.33680868994202e-19,0,0.0875539494413759,0,0,-0.0188772961462176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204243619539488,0,0,0.0292917539936173,0.0599738067189907,0.18747040586339,0.103281687924015,0,0,0.158067244997799,0,0,0,0,0,0,0.358241531037295,0,0,0,0,0,0,0,0,0.114195247994981
X11.HK.EQUITY,0.14846541691619,0,0,0,0.150586829526678,0.0215593786474544,0,0.180335806391922,0,0,0,0,-0.103967934009515,0,0,0,0,0,0,0,0.168724880542751,0,0,0,0,0,0,0,8.67361737988404e-19,0.220051497174067,0,0,-0.0747675484543465,-0.0140684898779805,0,0,0,0,0,0,-0.0324891851055001,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.144989535002189,0,0.380099886473223,0,0,0.0277859271349356,0,0,0,0,0,0.0891913158163585,0,0,0,0.0788475544314176,0.0442492383366868,0,-0.192733842029029,-3.46944695195361e-18,0.118210167438066,0,0,0,0,0,0,0,0,0,0,0.101783502782498,0,0,0,0,0,0,0,-0.107933296325961,0,0,0,0,0,0,0.0486970289862779
