,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.42644785768625,0,0,0,0,0,0,0,0,0,0,0,0.0695569689352933,0,0.138459417858883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681711905955109,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0777952182646503,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.183865227308956,0.187900623675076,0,0,0.00792303372721981,0,0,0,0,0.223410762126533,0,0,0.0656675237021985,0,0,0,0,0,0.147919017386456,0,0,0,0,0,0,0,1.73472347597681e-18,0.165346412715252,0,0,0,0,0.0536440153905048,0,0,0,0,0,0,0,0.0412920568594256,0.0633659997003791,0,0
X601939.CH.EQUITY,0,0,0,0.725100544598019,0.0318655729286177,0.0537874666475931,0,0,0,0.234246918826628,0,0,0,0,0,0,0,0,0,0,0.0502160187954704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233080529752945,0,0.0230708666760223,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.180370547167263,0.0846860990100499,0,0.63520904070097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366694130142955,0.0523487692979533,0.0458632296498129,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.119320270419183
X5.HK.EQUITY,0,0.0653700656781955,0,0,0,0.146613910915526,0,0.31336211292683,0,0,0,0,0,0,0.0102636112283413,0,0,0,0,0,0,0,0,0,0,0.0110342813247177,0,-0.181636296147705,0,0,0,0,0,0,0,0,0.116733435109803,0,0,0.28774660311205,0,0,0,0,0,-0.086748790893167,0,0,0.0543162928932726,0,0
X601988.CH.EQUITY,0,0,0,0,0.364815724114107,0,0,0,0,0,0,0,0,0,0,0,0,0.0833019007395671,-0.108008113373005,0,-0.0881835105180081,0,0,0,0.290692691998328,0,0,0,0,0,0,-0.247784757245633,0,0,0,0,0,0,0,0,0.130962774324035,0,0,0,0,0.036379395625993,0,0,-0.0285501985236047,0.140144880426105,0
X600036.CH.EQUITY,0,0.111670140836121,0,0,0,0,0,0,0,0.396300208232177,0,0,0,0,0.0412015629661084,0,0.160809320582293,0,0,-0.109479643625542,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.20976422934674,0,0,0,0.0419249753129559,0,0,-0.0292759877816603,0,-0.112657619652513,0.0720651841133678,0,0,0.201619176015428,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.191334353981814,0,0,0,0,0,0,0,0.0897842436863843,0,0,0,0,0.193734087553798,0,0,0,0,0,0,0,0.0316666378300405,0,0.0849490184834616,-0.209883458652062,0,0.0697840752422444,0,0.0582150978347683,0,0,0,0.409093425650822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586661299560454
X601628.CH.EQUITY,0,0.109961892089929,0,0.00633750971366332,-0.0905878212705122,0,0,0,0,0,0,0.0298228651866418,0,0,0,0,0.180302157552058,0,0,0,0,0,0,0,0,0,0,0.0153096167093708,0,0,0,0,0,0,0.425350913994788,0,0,0,0,0,0,0.202363350530828,0,0.0851559970336573,0.07014119258497,-0.0203555702244468,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0858769494629001,0,0,0,0.397741046500678,0,0,0,0,0,0.434577477171164,0,0,0,0,0,0,0,0.151514565570562,0,0.237585805285163,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.113929034043568,0,0,0,-0.0666447393141456,0,-0.125882324504558,0,0,0,0,0,0,0,-0.13955502049208,0,0,0,0
X601166.CH.EQUITY,0.109985036725087,0,0,0.213166613926342,0,0,0,0,0,0,0,-0.0292974909140787,0.316610157927904,0,0,0,0,0,0,0.0184006712398349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399700360520034,0,0,0,0,0.0599556054659698,0,0,0,0,0,0,0,0,0.107270469102825,0
X601319.CH.EQUITY,0,0.0502287068753454,0,0,-0.16206141828552,0,0,0,0,0,0,0,0,0,0,0.00501032544073122,0,0,0,6.93889390390723e-18,0.0163185759023892,0,0,0,0,0,-0.0600765369991565,0,0,0,-0.00513425088955827,-0.00224490610729843,0,0,0,0.0357983952542502,-0.0600259445388398,0,0.131801170969009,0,0,0,0.380042583315756,0,0,0.110755313765691,0,0,0,0,-0.222655962145357
X600000.CH.EQUITY,0,0,0.273360032110807,0,0.0533814245356507,0,0,0,0,0.193477426782396,0.249441147998788,0,0,0,0,0,0,0,0,0,0.125284752065234,0,0,0,0,0,0.197768160118153,0,0,-0.154603094014207,0,0,0,-0.0496026558568113,0,0,0,-0.141777137764286,0,0.0473048564158963,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.0473064151900716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214601847654307,0,-0.268163496394791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1832217768008,0.142131390943494,-0.11439803905152,0,0,0.168163047170225,0.416244155419869,0,0,0,0,0,0,0,0,0,0.428695391882719,0,-0.0686576063006058,0,0
X11.HK.EQUITY,0,0,0.148406754319203,0,0.0417599943771546,0.214257857654735,0,0,0,0,0,0.130669913147112,0,0,0,0,0,0,0,0.0882170588480832,0.00768641633433419,0,0,0,0,0,0,0,0,0,0,0.599765244469296,0,0,0,0,0,0,-0.153161604006691,0,-6.93889390390723e-18,0,0.243644313282557,0,0,0,0.0450954702323782,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0747982275920761,0,0,0,0,0,0,0,0,0.201293029263697,0,0,0,0,0,0.0233278406788805,0,0,0,0,0,0,0,0.649849833917832,0.0411145470854024,0.021343335773637,0,0,0,0,0,0.0105955649335275,0.0629973762854901,0,0,0,0,0.067607167145915,0.00245503740155122
X601601.CH.EQUITY,0.0329863247009753,0,0,0,0,0,0.0406658619938718,0,0.287080646942964,0,0,0,0.0437341035164969,0,0,0,0,0,0,0.00987115722998434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201111852589308,0,0,0,0,0,0.160640688361124,0,0,0,0,0,0,0,0.0157472788932672,0,0
