,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.00107121723715116,0,0,0,0,0,-0.0404190632909741,0,0,0,0,0,0,0,0,0,0,0,0,0.515390154031914,-0.114112400613172,0.660608143844909,0.00755648714297495,0,0,0,-0.196290743867566,0,0,0,0.243024765541609,-0.309770670845298,0,0,0,0,0,-0.0546972981220189,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0.0117198559299371,0,0,0.195524765385621,0,0,0,0,0,0,0.113518230596168,0,0,0,0,0,0.132776727492638,0,0,0,0,0,0,0,0,0.133666733648386,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.228553956007991,0,0,0,0,0,0,0,0,0,0,0,-0.0156678780482717,0
X601939.CH.EQUITY,0,0,0,0.831719294945574,0,0.0207973251753649,0.0104835710630643,0,0,0,0,0,0.00454595658022777,0,0,0,0,0,0.066729997555674,0,0,0,0,0,0,0,0,0,0,0,0,0.0145017669474551,0,0.0439613989838138,0,0,0,0,0,0,0,0.0718577449627802,0,0,0,0,0,0,0.0223283767455533,0,0,0
X601288.CH.EQUITY,0.0117948415393783,0,0.884376482168996,0,-0.0868755720026453,0,0,0,0,0,0,0,0,0,0.00644515708616187,0.0550911750024644,0,0.128354929409097,0,0,0,0,0,0,0,-0.0258971404366406,0,0.051944017682268,0,0,0,0,0,0,0,0,0,0,0,0,-0.115842137370813,0,0,0,0,0,0,0,0,0,-0.04236405135699,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.912725587314496,0,0,0,0,0,0,0,0,0,0.0983041733921553,0,0,0,0,0,0,0,-0.112378249506549,0,0,0,0,-0.0826366708923534,0,0,0,0.0791284950053556,0,0,0,0,-0.0565936681193625,0,0.0161420389317329,0,0,0.03442065422357,0,0.0568331752682956,0
X601988.CH.EQUITY,0,0,0,0,-0.0461522045107059,0,0,0,0,0,0,0,1.1020305763337,0,0,-0.013892374783506,-0.038297381811744,-0.20068854848441,0,0,0,-0.0625925923700164,0,0,0.226996937982628,0,0,0,0,-0.0287730185816071,0,0,0,-0.0695309825670615,0,0,0,0,0,0,0,0,0,0.0663544171525682,0,0,0,0,0,0.00700287065300678,0.118389295905386,0
X600036.CH.EQUITY,0,0.0497651907679072,0.38212041778689,0,0,0,0,0,0.00838348168235401,-0.00551537342458023,0,0,0,0,0,0,0.138236923122058,0,0,0.000197558748296342,0,0,0,0,0,0,0,0.209420311531894,4.33680868994202e-19,0,0,0,0,0.172759511761095,0,0,0,0,0.00147907130383433,0,0,0,0,0,0.0355335331750191,0,0,0,0,0,0,0.0512941739936287
X1299.HK.EQUITY,0,0.0553361285827799,0,0,0.0789607054268585,0,0,0,0,0.159951803679181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132761978103534,0,0,0.243106950897317,0.346831416048485,0.134761376568071,0.11803552971094,0,0,0,0,0.0819455554375151,0,0,0,0,0,0,0.162595125434097,0,-0.218369973049069,0,0,0,0,0,0.168219179936191,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263560603199758,0,0,-0.317725828681441,0,0,0,0.0160196008828194,0,0,0.10556438763547,0.383966615947512,0.332422411738223,0,0,0,0,0,0,0,0,0,-0.13392604482009,0,0,0,-0.0708144122504924,0,0.140266373181866,0,0,0,0,0,0,0.119086715560036,0.0903996790279975
X388.HK.EQUITY,0,0,0,0,0.252981073237336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247860352972897,0,0,0,0,0,0,0.492017097889136,0,0,0,0,0,0,0,0,-0.0759067250941595,0,0,0,0,0,0,0.215241664628576,0,-0.0975081138808442,0,0,0,0,0,0,-0.0855477423478562,0
X601658.CH.Equity,0,0,0,0.225208633291783,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.269832170204828,0.0314091404037748,0.023315042877212,-0.134569043667552,0,0,0,0,-0.112633292796537,0,0,0,0.00916838183879033,0,0,0,0,0,0,0,0,0,0,0,0,0.377219222811951,0,0,0,0,0,0,0.0304318820209954,0,0
X600030.CH.EQUITY,0,0,0,0,0.115793161237668,0,0,0,0,0.0553208353300931,0,0,0,0.141825927779393,0.00644578283795567,0,0,0,0,0,0,0,0,0.0201250095184737,0,0,0,0,0.0287825319011668,0,0,0,0.484752464209866,0,-0.0591588383416138,0,0,0,0,0.0234868286843525,0,0.0312926229643741,0,0,0.101796781348619,0,0.0616008688747977,0,0,0.04576344858459,0,0
X601166.CH.EQUITY,0,0,0.0192004736021984,0,0,0.563854757554012,0,0,0,0.0170506131667084,0.0721208557432647,0,0,0,0,0.0171283232240562,0.0866334221732389,0,0.0676176714048532,0,0,0.0516997937973865,0,0,0.00675115302013301,0.0867993819867336,0,0,0,0,0,0,0,0,0.000697139042738666,0,0,0,0,0,0,-0.0285950230137972,0,0,0,0,0,0,0,0.0430050809467851,0,0
X601066.CH.EQUITY,0,0.0227417448274663,0,0,0,0,0,0,0,-0.00556971661885553,0,0.441120019596015,0,0,0,0,0,0,0,0,0.0164602127845566,0,0,0.323760770539081,0,0,0,0,0,0,0,0,0.0566844276986642,0,0.109731581730565,0,0,0,0,0.0818429924835748,0,0.0279211698189558,0,0.0262120232965812,0,0,0.0172666923655859,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0723442519535787,0,0.0218102805600449,0.0324746786717104,0,0,0,0,0,0,0,0,0,0.0480240690311582,0,0,0,0,0.410144654669475,0,0,0,0,0,0,0,0.00972531454209517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252887963467846,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.162993254198114,0.0356648994120627,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.112004011031208,0,0,0,0,0.00997896256104622,0.0444015506991454,0,0,-0.0434070791130397,0,0,0.0713296377678734,0.120900929844671,0,0,0,0,0,0,0,0,0,0,-0.0215684393148512,0,0,0,0,0.176688686205683,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.0487357341537893,0.247650453964203,0,0,0.122434454370221,0,0,0,0,0,0,0,0,0,0,0.0661373786347451,0,0,0,0,0,0,0,-0.0558179749898134,0,0,0,0,0,0,0,0,0.261936208903655,0,0,0,0,0,0.681425895813794,0,0,0.0830668475164429,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.158004448195454,0,0,0,0,0,0,0,0,0,0.0905741948597052,0,0.11603128466547,0.00656473038937485,0,0,0.249730984640866,0,0,0,0,0,-0.0647941913319836,0,0,0,0,0,0,0,-0.0276117838985845,0,0,0,0,0,0.163519456384626,0,-0.0200904356460383,0,0,0,0,0,0.235903793915828,0,0,-0.0378529974600627,-0.0125711261365071
