,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.374208219340996,-0.0197549608134306,0.155795909794527,0.0242684223832931,0,0,-0.00909368703034025,0,0,0,0,-0.0132875392639915,0,0,0.0637608870271815,0,0,-0.0726334461918548,0,0,0,0,0,0.0720249305758307,0,0,0,0,0,0,0,0,0,0.0510588620321294,0,0,0,0,0,0,0.0292114429983565,0.303253087399351,-0.0250085421226637,0,0,0,0,0,0.0202641204402363
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905707696520838,0,0,0,0.289172828192794,0,0,0,0,0,0,0,0,0,0,0.0304742244178839,0,0,0,0.0748741761665793,0.295308037818537,0,0.0452410990756028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140872473786615
X601939.CH.EQUITY,0,0,0,0.771526860350862,0,0,0,0,0,0,0.101779832140678,0,0,0,0,0.112997262153855,0,0,0,0,0,0,0,0,0.00971303402197635,0,0.0672499902919446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395413742467
X601288.CH.EQUITY,0.0846316749402761,0,0.953376274914056,0,0,0.00650422767546258,0,-0.0529728644461163,0,0.0184144939829609,0,0,-0.0377604336801145,0,0,0,0,0,0,0,0.0172080223116585,0,0,0,0,0,0,0,0,0,0,0,0.0322297362391613,0,0,0,0,0.00501147371483683,0,0,0,0,-0.0667150138704747,0,0,0.0511784923857774,0,0,0,0,-0.133747193954782,0
X601628.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0307009441465876,0.257064664776304,0,2.77555756156289e-17,0,0,0,0,0,0,0.401758162167164,0,0,0,0,0,0,0,-0.0437128976416609,0,0,0,0,0,0,0,0.156845134837828,0,0,0,0,0,0,0,0,0,0,0.103306489998003,0,0.224457376349176,0,0,0,0
X600036.CH.EQUITY,0.176575903050778,0,-6.93889390390723e-18,0.305081122009959,0,0,0,0,0,-0.0321876509574292,0,0,0,0,0,0.128915629828137,0,0.0812188428307605,0.0141315959050809,0,0,0,0,0,0,0.125722567577618,0,0,0,0,0,0,0,0,0,0,0,0.0622732115740678,0,0,0,0,0,0,0.0308683057483516,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.040969039043341,0,0,0,0,0,-0.083066872525997,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0148952946742144,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337848197667259,0,0,0,0,0,0,0,0,-0.0303786736607469,0,0,0,-0.0254430004073061,0,1.00703337689068,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0715610836659267,0,0,0.117470135989974,0,0,0,0,0,0,0,0,0,0.32884946685316,0,0,0,0,0,0,-0.0674279900329431,0.000371482368732645,0,0,0,0,0,0.161131291018492,0.104753675003924,0,0,0,0.191583542619117,0,0,0,0,0,0,0,0,0,-0.0446408307846807
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124703556028997,0,0,0,0,-0.191389524128244,0,0,0,0,0,0,0,0.0743125779645067,0,0.360628708713475,0.0907789031724679,0,0,0,0,-0.0727785137399631,0,0,0.207596951863536,0,0,0.0623645558394774,0,0,0.162335976701842,0.214776615632776,0.117409534061227,0,0,0,0.412596613530157,0,0
X388.HK.EQUITY,0,0.277133041628717,0,0,0.320260087146924,0,0,0,0,0,0,0,0,0,0,0,0.0507127422797333,0,0,0,0.0239940925078357,0,0,0,0.187570579027622,0,-0.0372153075715231,0,0,0,0,0,0,0,0,0,0,0.309748339408067,0,-0.224876649562219,0,0,-0.16423057033049,0,-0.142707761023999,0.279243504501883,0,0,0,-0.0506856379340748,0,0
