,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.48983827078823,0,0,0,0.152716409286747,0,0,0.116849057435211,0,0,0,0.189636484641835,-0.017320149719989,0,0.0328816282266408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318683292891614,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0044970944455833,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0332369784344348,0.0976379583020907,0.27506882423432,0,0,0,0,0,0,0.0538323078457487,0.334366689798293,0,0.0880533456095431,0,0.0658874175002627,0,0,0,0,0.0266145773611672,0,0,0,-0.0418107232828984,0,0,0,0,0,0,0,0,0,0.0575358238042995,0,0.00065083158090711,0,0,0,0.00246362925509118,0,0,0,0,0
X601939.CH.EQUITY,0.19969898298886,0,0,0.459219782885243,0.0386441884109234,0.0926050148716686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177561433715066,0,-0.0272267043624859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190979328360328,0,0,0.0201663741092155,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776894782666694,0.224553289711817,0,0,0.554010458984715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315218175929323,0,0,-0.0807231464932025
X5.HK.EQUITY,0,0,0.0780315373825574,0,0,0.226890029863189,0,0.192573314323665,0,0,0.0412608016933556,0,0.26115564339442,0,0,0,-0.0118068357091073,0,0.145188303759858,0,-0.245737398941616,0,0,0,0,0.192448253163881,0,0,-0.073674356351324,0,0.0225378652085048,-0.0723990989380004,0,0,0,0,0.165437249988851,0,0,0,0,0,0,0,0,0,0.156893051949571,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.272044297485702,0,0,0.179610617099941,0,0.254297632533503,0,0.0448305615727881,0,0,0,0,0,0,0,0,0,0,0,0,0.138223675357167,0,0,0,0,-0.197031947440439,0,0,0,0.143856413354655,0,0,-0.0387857947258523,0,-0.0642421860387821,0,0,0.093421175132394,0,0,0,0,-0.0661120366149168,0,0,0.0758964306059974,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0268229670215999,0,0.0841005489661804,0,-0.0877144287198804,0,0,0,0,-0.0663486605376497,0,0,0,0,0,0.719889619442142,0,0,0,0,0,0.0629387496046435,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.2067755507537,0.0792484033079456,0,0,0.0457192511895757,0,0,0,-0.0358618957663468
X1299.HK.EQUITY,0,0,0,0,0.119950572048987,0,0,0,0,0,0,0,0,0,0,0,0,0.174597182956398,0,0,0,0,0,0,0,0,0.0374419907746221,0,0.195239857875665,0,0,0.172264816224349,0,0,0,0,0.202584482179162,0,0,0,0,0,0,-0.0158298996417489,0,0,0,0,0,0,0.111527568731473
X601628.CH.EQUITY,0,0.154032961202248,0,0.0455047383847969,-0.0433883621729428,0,0,0,0,0,0,0,0,0,0,0,0.260565652408712,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193993942136645,0,0,0,0,0,0.0385681205616482,0,0.273220958073733,0,0,0.16537618643872,0,0.0732616646187993,0.0647608315010405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.427796974465211,0.0165377470525292,0,0,0,0,0,0,0,0,0.386660710845956,0,0,0,0,0,0,0,0,0.0752892605235588,0,0,0,0,0,0,0,0,0,0,0,0.00258457460785114,0,0,0,0,0,0.0548900248112607,0,-0.013164470512023,0.24580170768962,0,0,-0.0104216570342239,0.0454800569241742,0,0,0,0
