,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.319397282601445,0.258474972085582,0.0523150831617099,0,0,-0.048314186657847,0,0,0,0,0,0,0,0,0.0677555145453734,0,-0.0705583828510339,1.73472347597681e-18,0,0,0,0,0.0619087619690217,0,0,0,0,0.0293734310709348,0,0,0,0,0,0,0,0,0,0,0,0.00882441766972095,0.388321558299045,0,0,-0.0276840546083184,0,0,-0.0876499414894558,0.0381100884793732
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0104606956532435,0,0.16477287315226,0,0,0,0.377600129008601,0,0,0,0,0,0,0,0,0,0,0.0720239149543195,0,0,0,0.271144726830362,0.0153187959706875,0,0.0670926856613119,0,0,0,0,0,0,0,0.0140643704532405,0,0,0,0,0,-0.148841359210585
X601939.CH.EQUITY,0,0,0,0,0.665863967378136,0,0,0,0,0.00634298868349463,0,0.306121423673096,0,-0.0368070296032132,0.0442014012085389,0.0245253913243901,0,0,0.0232546546424904,0,0,0,0,0.027797550355555,0,0.0460479941257444,0.0209432661156941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592056623062779,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.159703767740186,0.109962139948355,0,0,0,0,0,0,0.318300517301558,0,0,0,0,0.139764703743538,0.0842847154735354,0,0,-0.042335244849897,0,0,0,0.0217428246040087,0,0.0522968876722238,0.0962978094157828,0,0.142184688529778,0,0,0,0,0,0,0,0,0,0,0,0.135727723678814,0,0,0,-0.00228535229256313
X601288.CH.EQUITY,0.175237500614435,0,0.831944206128787,0,0,0,0,-0.0739658194965495,0,0,0,0,0,0,0,0,0.0228060896249391,0,0,0,0.0119642076496723,0,0,0,0,0,0,0,0,0.016664922688052,0,0,0,0,0,0.0556592373408736,0,0,-0.019275441254493,0,-0.17336479745029,0,0,0,0,0,0,0,0,0.026407616178564,-0.0146760592846106,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148056450862456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631127406728553,0,0,0,0,0,0,0,0,0.00795005259766893,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509337025105954,0,-0.0404451361923368,-0.0647080182929327,0,0.916846273754457,0,-0.0796521884313602,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.143254937219358,0,0,0,0,0,0,0,0,0,0,0,0.271385119264586,0,0,0,0.13467722769847,0,0,0,-0.0887909126562317,0.0291461169302706,0,0,0,0,0,0.0941246616128637,0.0559678790469645,0,0,0,0,0.124846196251295,0.112841795765351,0,0,0.0096417606739375,0,0,0,0,-0.0604075474890358
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759089488128949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295663238692598,0.0648231727962901,0,0,0,0,0,-0.253002340260658,0,0,0,0,0,0,0.0697148362395026,0.341186629609989,0.104196984285481,0,0,0.0589144395857323,0,0,0,0
X388.HK.EQUITY,0,0.0077480577548947,0,0.13551338013899,0,0,0,0.122861889992865,0,0,0,0,0,0,0,0,0,0,0,0,0.109242575455076,0.426682049750044,0.0551609965636238,0,0,0,0,0,0,0,0,0,0,0.0658427233430958,0,0,0,0.0826907131700384,0.278762129441561,0,-0.305449320691904,0,0,0.0417915914633826,0,0,0,0.0160395067445065,0,0,0,0
