,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.120475155170172,0,0,0,0,0,-0.0896536266241063,0,0,0,0,0,0,0,0,0,0,-0.0583370016341246,0,0,0.548914129822534,-0.167932221003127,0,0,0,0,0.372186488545291,0,0,0,-0.102115069808711,0,0,0,0,0,0,0,0,0,0.0783539662519811,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00690260033909509,0,0,0,0,0,0.213507276152531,0,0,0,0.419455194602398,0,0,0,0,0.0330881252034344,0,0,0,0,0,0.0869631893923574,0,0,0,0.26190595491687,0,0.06869075723462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121591445149579
X601939.CH.EQUITY,0,0,0,0.771507804972131,0,0,0,0,0,0,0.101116263010853,0,0,0,0,0.111055846417787,0,0,0,0,0,0,0,0,0.010105733248586,0,0,0.0663318119562592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057116522005563
X601288.CH.EQUITY,0.0465055148382014,0,0.96554351396132,0,0,0.0331043073624458,0,-0.0646513494554464,0,0.0152829734793829,0,0,-0.028155350934754,0,0,0,0.00413095229977206,0,0,0,0,0,0,0,0,0,0,0.0159815753368336,0,0,0,0,0,0,0,0,0,0,-0.00633575409861709,0,0.0148211440705088,-0.0606114180198782,0,0,0,0.0664016296256967,0,0,0,0,-0.130426940073885,0
X601628.CH.EQUITY,0,0.0363689318774025,0,0,0,0,0,0,-0.0763925618604521,0.246834963568807,0,0.24014951912935,0,0,0,0,0,0,0.292058928278156,0,0,0,0,0,0,0,0,-0.120723268285287,0,0,0.0261541735165515,0,0,0,0.214433428287458,0.0776157782565719,0,0,0,0,0,0,0,0,0,0.0953845613857383,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.348066971843053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175631123567466,0,0,0,0,0,0,0,0.198252970785322,0,0.0317152807918909,0,0,0,0,0,0,0,0,0.0622084528923638,0,0,0,0,0,0,0,0.0833789734166826,0,0,0,0,0.011362921440144,0,0
X601988.CH.EQUITY,0,0,0,0.06913333221083,0,0,0,0,-0.0269624593523202,-0.0729329796135018,0,0,0,0,0,0,0,0,0,0,0.00121083790778344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131487613785115,-0.0624316780666926,0,0.989428818510487,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.169415006739182,0,0,0,0.0606056623644759,0,0,0,0,0,0,0,0,0,0,0,0,0.315314747313892,-0.0472970989389766,0,0,0,0,0.0348920256364599,-0.0681827500566792,0,0,0,0,0,0,0.0407647213036905,0.0721368740631255,0,0,0,0,0.182521123185595,0.0430034433431795,0,0,0,0.150290800007336,0,0,0,-0.0960178018157746
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155234157856258,0,0,0,-0.205523123109665,0,0,0,0,-0.204265621061828,0,0,0,0,0,0,0,0,0.0584116693586711,0.433318797665418,0,-0.152085071975055,0,0,0,0,0,0.0662479355965128,0,0,0,0.352298734347347,0,0,0.183803866582988,0.360915437385021,0,0,0,0,0.327898980177247,0,0.0361220089552644
X388.HK.EQUITY,0,0,0,0,0.31185962473243,0,0,0,0,0,0,0,0,0,0,-0.285565964932801,0.139158151371632,0,0,0,0.249397664146722,0,0.310357708111513,0,0.259999071064147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542856378135004,0,0,0.176730575643455,-0.152801937737767,-0.0677630073185939,0,0,0,0,-0.0801447843958888,0,0.0722365818871753
X601658.CH.Equity,0,0,0.235900953568611,0.135105467244275,0,0,0,0.0432992752168793,0,-0.0345485378127856,0,0,0,0,0,0,0,0.062130959899652,0,0.0347254342484284,0,0,0,0,0,0,0.131307115376373,0.0140235154727421,0,0,0,0,0,0,0,0,0,0,0,0.123275499548261,-0.0808898614505484,0,0,0,0,0,0.0708799655272953,0,0,0.0561821542364074,0,0
X600030.CH.EQUITY,0,0,0,0,0.0135341255066527,0,0,0,-0.00085429643917542,0.108395073549325,0,0,0.3305443360215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495035895441497,0,0,0.0758795361286932,0,0,0.181245848224977,0,0,0,-0.0567103738134139,0.145183201178132,0,0,0,0.219198969552076,0,0,0,0.0439664191719295
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.682452015516163,0,0,0.0610352456491885,0,0,0,-0.00782490907527424,-0.0644641302784622,0,0,0.0427500936573876,0,0,0,-0.015916526144002,0,0,0,0,-0.0203768546797489,0,0,0,0,0,0,0.164288354185284,0,0,0,0,0.00985887929638159,0,0,0,0,0,0,-0.0460286152711092,0
X601166.CH.EQUITY,0,0,0,0.0409567683161358,0,0.060715959565325,0.177465971310231,0,0,0,0,0,0,0,0,0.0401498435499887,0,0.0242736430124906,0,0,0,0.070731162552486,0.0550885502449032,0.210852000888388,0,0,0.0201165200776876,0,0,0,0,0,0,0,0,0,0,0.114765112438591,0,0,0,0,0,0,0,0,0,0,0.291820783287986,0,0,0
X000002.CH.EQUITY,0,0,0.0545683436902357,0.0974257127437401,-0.210295670775181,0,0,0,0.282817630346281,0,0,0,0.32481376291056,0.150769781603049,0,0.0151273958173363,0,0,0,0.0240270554875821,0,0,0.0928826797796308,0,0,0,0,0,0,-0.22771608055594,0,0,0,0,0,0.0969160246550881,0,0,0,0,0,0,0,0,0,0.0264817142597228,0,0,0,0,0,0.018862508838051
X000001.CH.EQUITY,0,0,0,0,0,0.481005854289006,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120782488659078,0,0,0,0,0,0.155776271613709,0,0,0,0.0631469709646987,-0.227532985683644,0,0,0,0,0,0,0,0.298687346847689,0,0,0.0235958316666324,0,-0.00775298195171192,0.0559032048800912,0,0,-0.0234767057641437,0,0,0,0
X601328.CH.EQUITY,0.10686930677237,0,0,0.140043472568996,0,1.73472347597681e-18,0,0,0,0,0,0.0546765493065021,0,0,0,0,0,0.0838041343128386,0,0,0,0.389522820738241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255665914431042,0,0,0,0,0,0.0795269050679784,0,0,0,0.00560449638458396,0,0,0
X600000.CH.EQUITY,0,0,0.139401121195526,0,0,0.384035513692339,0,0,0,-0.0670388778252247,0,0,0,0,0,0,0,0,0,0,0.0295777115145527,0,-0.0178192907891503,0,0,0,0,0.104363433859915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644401996585595,0,0,0,0,0,0,0,0.203722384358233,0,0
