,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.095105919479099,0,0.141284897741534,0,0,0,0,0,0,0,0.196752479692251,0,0,0,0,0,0,0,-0.0279943983141758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174655649628646,0,0,0,0,0.149856711031182,0,0,0,0,0,0,0,0.0806104220235888,0.162015221095005,0,0,0,0
X601318.CH.EQUITY,-0.00628642795377702,0,-0.0900653433196255,0,0,0.0442295315880585,0,0,0.159090356354026,0,0.125827152836939,0,0.192066500994151,-0.038130062600604,0,0.198633398211528,0,0,0,-0.0145120813746475,0,0,-0.0482285281546703,0,0,0,-0.096583921159048,0,0,0,-0.0793946271129599,0,0,0.268302551253669,0,0,0,0,0,0.248781846510177,-0.249161465160385,0,0.259871409241419,0.196878208058746,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.386915718760504,0,0,6.93889390390723e-18,0,0.0835141736367032,0,-0.103524765265683,0,0,0,-1.38777878078145e-17,0,0,0.142297609865893,-0.0876650538594367,0,0,0,0,0,0,0.12650328156096,0,0.159644598773535,0,0,0,0,0,0,0,0,0,0,0,0,0.13422160972252,0,0,0.335865867039696,0,0,0,0,0,-0.0175369288197649,0,0,0,0,0
X601288.CH.EQUITY,0.280510977348794,0,0.206983210856936,0,0.00328408741586551,0.311343721624064,0,0,0.0201422508357882,0,0,0,0,0.00217486807086229,0,0,0.095136850295823,0,0,0,0,0,0,0,-0.0741932191186603,0,0,0.0302862087817767,0,0,0,0,0,-0.0937936320139382,0,0,0,0,0,0,0.21937335552577,0,0,0,-0.0913645831649313,0,0,0.0623694096802612,0,0,0,-0.0434296056831173
X5.HK.EQUITY,0,-0.12348681447761,0.0674269616577925,0.196640847369228,0,0.00485335710806586,0,0,0,0,0,6.93889390390723e-18,0.202455857984796,0,0,0,0,0,0,0,0,0.402656968981446,0,0,0,0,0,0,0,0,0.333227644771763,0,0.0229024502698671,0,0,0,0,0,0,0,0.0316830040980462,0.0703765085509359,0,0,0,0,0,0,-0.100962305330806,0,0.0916721490722684,0
X601988.CH.EQUITY,0.0898672187207201,0.0472598340412931,0.137856161204786,0.0425375015466108,0,0,0,0,0.145107455899038,0,0.158467710380851,0.0895829660467557,0,0,0,0,0,0,0,0,0,0.014146997624255,0,0,0,0,0,0,0,0,0,0,0,0,0.260913183484153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.160165542693557,0,-0.0357536508729912,0.0233044108917457,0,0.348537262180192,0,0.240156038149528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284828230905694,0,0.0557776323709493,0.0429598441918128,0.093796267652844,0,0,0,0,0,0,0,0.0841387666756074,0,0,0,0,0,0,0.0496701224481528,0,0,0.0142757255883685
X1299.HK.EQUITY,0,0,0,0,0,0,0.0337421200707029,0,0,0,0,0,0,-0.0556243559268507,0,0.159725167836904,0.322415045393641,0,0,0,0,0.169001599346434,0,0,0,0,0,0.0870313623673985,0,0,0,0,0.0043495593271372,0,0,0,0,0,0.0399739171808897,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.180771861601279,0.351349574945363,0,0,0,0,0,0,0,0.0966250276528763,0,0,0,0,-0.0662295155806018,0,0,0,0,0.0940180544063863,0,0,0,0,0,0,0,0.0213152138632734,0,0.0135135687158835,0,0,0,0,0,0,0,0,-0.176304008557598,0,-0.0137677621668713,0,0.137792955379751,0,0,0,0,0.146119518361055,0,0,-0.0277413165873077,0.208506797506519
X601658.CH.Equity,0,0,0,0,0,0.230099687121294,-0.325727252377348,0,8.67361737988404e-19,0,0,0,-0.0379469197342017,0,0,0,0,0,0,0,0,0,0,0.376956589175598,0,0,-0.291406173810485,0.103862870791751,0,0,0.130116275674533,0,0,0.0861359718668598,0,0.250109992944839,-0.163569884520473,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,4.33680868994202e-19,0,-0.598674802473565
