,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.260088703540276,-4.33680868994202e-19,0.0525036414408203,0,0,0.285322966025287,0,0,0,0.128909538387739,0,0,0,0.0386709019571858,0,0,0,0,0,0,0,0,0.139467209916974,0,0.017618537688924,0,0,0,0,0.0240719957293412,0,0,0,0,0,0.123595273680068,0,0,0,0,0,0,0,0,0,0,-0.0170383768029775,0,0,0
X601318.CH.EQUITY,0,0,0.244244954451554,0,0.0198709976118109,0,0,0,0.0342280624752101,0,0,0,0.0507833551121883,0,0.155165095179376,0,0,0,0,0,0,0.117263139957042,0,0,0,0,0,0.162553440551261,0,0,0,0,0,0,0,0,0,0,0,0.0635644818331498,0.051181901462289,0.0522862699546231,0,0,0,0,0,0,0,0,0,-0.065081092195173
X601939.CH.EQUITY,0.501533092752884,0.276052575448619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228118772462244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959050113581743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711669145800064,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0465768191555913,0.495926143480239,0,-0.0676120229637337,0,0.0708690717815237,0,0,0,0,0,0,0,0,0,0.0244336246082042,0.014716720094018,0,0.127867387843192,0,0,0.113671636555618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0796080377098931,0,0.00896870549702689,0
X600036.CH.EQUITY,0,0.0792527818994839,0,0,0,0.0593701638319013,0,0,0.0351979600408038,0,0,-0.113286399158106,0.116275416253934,0,0,0.194188266905026,0,0.189084382195197,0,0,0,0,1.0842021724855e-19,0.317399417497776,0,0.0700390295412176,0.013518044715005,0.0144096301311903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141831593538914,-0.0316583959406392
X1299.HK.EQUITY,0,0,0,-0.0891209325440671,0,0,0,0,0,0.180970101207884,0,-0.0511214067751095,0,0,0,0,0,0,0,0,0.0468779938202587,0,0.15442805114779,0,0,0,0,0,0,0,0,0,0.105726938958035,0,0,0,0,0.148273522563264,0,0.134905897012204,0,0,0.114550017459202,0.0447461674120559,0,0,0,0,0.204746446741391,0,0,0
X601628.CH.EQUITY,0.110093398466466,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.169994922178466,0,0,0,0.238550877590302,-1.73472347597681e-18,0,0,0,0,0,-0.131659355342278,0,0,0,0,0,0,0,-0.0173350790573508,0,0.589857362773925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154479746488567,0
X601988.CH.EQUITY,0,0,0.0746422706005348,0.490673350695513,-1.73472347597681e-18,0,0,0,0,0.0748863755782462,0,0,0.117147919648731,0,-0.0108250843395511,0,0.151357015488801,0,0.0165267257012041,0,0,0,0.0545976390634658,0,0.0331399787272167,0,0.0211153755874169,0,0,0,0.055808321299769,0,0,0,0,0.0305945925484366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.213209030254569,0.141929825893175,0,0,0,0,0,0,-0.161467098281319,0,0,0,0,0,0,0,0,0,-0.00866282211766558,0,0,0.12292574347155,-0.00653481891529597,0,0.164853628700963,0,0,0,0,0,0,0,0,0,0,-0.0889103952123221,0,0,0,0,0,0,0.294277225500423,0,0,-0.11480126768989,0.188011252001078,0,0,0.135300172544779,0
X388.HK.EQUITY,0,0,0,0,-0.126030926040097,0.300285967578507,0,0,0,0,0,-0.032898966620906,0,0,-0.0371757462106386,0,0,0,0,0.472929545596136,-0.130135314026274,0,0,0,0,0,0,0,0,0,0,0.00513025851884905,-0.133117019175158,0,0,0,0,0,0.164622955824695,0,0,0,0,0,0,0,-0.0986464356190602,0.0820294903408973,0,0,0.132607870018587,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0268139634471452,0,0.0567444075537832,0.389049254411426,0,0,0.142328822143008,0,0,0,-0.0813754224589117,-0.107188695429161,0,-0.0531480648481285,0,0,0,0,0.35958520007852,0,0.0896700922466615,0.00608287308372104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175109314945677
X601658.CH.Equity,0,0,0,0.324606020159822,-0.252659062891564,0,0.0293682173547118,0.118235171824569,0,0,0.316190202451225,0,-1.73472347597681e-18,0,0,0,0.336706922565158,0,0,0.209604647160438,0,0,0,0,0,0,0,0,-0.322390336606804,0,0,0,0,0,0,0,0,0.090411781360596,0,0,0,0,0,0,0,0,0,0,0,0,0.0114693304272548,-0.0828487008343355
X000001.CH.EQUITY,0,0.0882201578542955,0,0,0.146178541769562,0,0,0.232086726491836,0,0,0.434221145287962,0,0,0,0.138043486534992,0,0,0,0,0,0,0,0.171421677317248,0,0,0,0.242712386010194,0,0,0,0,0,-0.305459825085482,0,0,-0.0299710820629751,0,-0.135829238826094,8.67361737988404e-19,0,-0.0243292388560558,0,0,-0.0576571087658542,0,0,-0.0993719990891156,-0.0472789722546311,0,0,-0.00729813559069331,-0.0941944677113644
