,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.102411786341553,0,0.392228361079936,0.100271483839395,0.105786221350278,0,0,0,0,0,0,0,0,0,0,0.260932803940918,0,0,0,0,-0.00873598859114706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423019585371347,0,0.0521617634302854,0,-3.46944695195361e-18,0.0601954356041228,0,0,0.0589002573248303,-0.0989938799179493,0
X601318.CH.EQUITY,0,0,0,0.273791682900457,0,0,0,0,0.175468110776153,0,0,1.0842021724855e-19,0,0,0,0,0,0.100704129471045,0,0,0.0906862839076086,0.0168578965950654,0,0,0,0,0,0,0.0218551184663305,0.0290719440826572,0.0887599142022008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123312742241756
X601939.CH.EQUITY,0,0,0,0,0.137598196330093,0,0,0,0,0,0,0.11446454973561,0,0,0.0699167317688572,0,0,0,0,0.000508131759711376,0,-0.0653839091899566,0,0,0.58612298370085,-0.0328618518629698,0.177245525931052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455056732036196
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0101834515328287,0,0.24167053046993,0,0,0.0845711987414551,0,0.388462403808931,0,0,0,0.0316698674137249,0,0,-0.0518452357542876,0,0,0,0,0,0,0,0,0,0,0.0989764779827178,0,0,0.0864216399896952,0,0,0,0,0,-0.011240999964949,0,-0.0810579506127369,0,0,0,0,0,0,0,0,0.222314713173344,0,0,0.0490446399967851,0,0.0222074116998872,0
X601628.CH.EQUITY,0.240543742466807,0,0,0,0,0,0,0,0,0.149350021554334,0,0,0,0,-0.115512777228596,-0.089467576533909,0.0833958279131777,0,0.0286177207521442,-0.0703455217857715,0,0.116616241285385,0,-0.0658794973619765,0,0,0,0,0,0,-0.0217305562491299,0,0,0,0,0,0,0.664178010167426,0,0,0,0,0,0,0,0.0460992835019651,0,0,0.116137867338564,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0255802046548749,0,0.18710066967303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141576027299533,0,0,-0.0450695707647569,0,0,0,0.0939354966480386,0,0,0,0,0,0.0630137644818023,0,0.0893793210792807,0.057770027157485,0,0.229778066287612,0.0481295491975923,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00998035271707017,0.088588993434928,0.0926792575251603,0.153541849192229,0,0,0,0,0,0,0,0,0,0,0,0,0.277956020178629,0,0,0,0,0,0.194768689270136,0.0360643144243364,0.322233923033661,0,-0.0204324919878982,0,0,0.174665109499434,-0.113394340885185,0,0,0,0,-6.93889390390723e-18,0,0,0.0936676668368919,0,0,0,0,0,0.034265408532595,0,0,0,-3.46944695195361e-18,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353352001588064,0,0.222300624761507,0,0.0946077156756056,-0.0613110093355069,0,0,0,0,0,0,0,0,0,0.143257979553093,0,0.120827953682158,0,0,0.267044836881847,0,0,0,0.0597439882242721,-0.0650336823551444,0,0,0,0,0,0,0,0.323114748722328,-0.107671097552343,0,0,0,0.111497934393225,0,0,0,0,0.0742604215363686,0,0,0
X388.HK.EQUITY,0,0,-0.143688785996898,-0.142847746779686,0,0,0.070092903143642,0,0,0,0,0,0,0.36814406202538,0,0,0,0,0,-0.110933711717038,0,0.198441976132355,0,0,0,0.297478158351512,0,0,0,0.0304345655498205,0,0.0776508936583135,0,0,0,0,0,0,0,0.0582847595286813,0,0,0,0,0.0403531751645624,0,-0.112599948175399,0,-0.0569598499737487,0,0.16942550872588,-0.116410319501246
