,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.101883009509612,0.0639198169488872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143622618952733,-6.93889390390723e-18,0,0,0,0.14590830319819,-0.288892558482635,0,0,0,0,0.694972867931228,0,-0.129541559822775,0,0.139350578229171,0,0,0,-0.00681863655375355,0,0,0,0.0725894618508268
X601318.CH.EQUITY,0,0,0,0,0,0,0.214262135491746,0,0.165099642306456,0.0183648757882815,0,0,0,0,0,0.00643907653806056,0,0,0,0,0.0712748134419196,0,0,0,0.133018153554598,0,0,0,0.0019859700519044,0.0585880657124059,0,0.0382682924644463,0,0,0,0,0.25818045072025,0,0,0,0,0.0860179461537372,0,0,0.0488750524981009,0,0,-0.0595629295763402,0,0,0
X601939.CH.EQUITY,0.39968137424301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252892402787296,0,0,0,0,0,0,0,0,0,0,0.0513663175117441,0.0495209480437009,0,0,0,-0.252544147726889,-0.153024619102939,0,0,0,0,0.500864574021923,0,-0.0177618645260872,0,0.077250589780302,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.219750854783311,0.166385257966766,0,0.571166601438072,0,0,0,0.211874729414952,0,-0.163015016494108,0,0,0,0,-0.0932412326856967,0,0,0,0,0,0,0,0,0,0,-0.706367767119576,0,0,0,0,0,0,0,0,0,0.373566638214448,0,0.0025790738661372,0,0,0.117112490543187,0,0,0
X5.HK.EQUITY,-0.0678229887442888,0,0,0,0,0.00970858710326904,0,0,0,0,0,0,0,0,0,0.422588754201867,0,0,0.494866030445696,0,0,0.0449260892835428,0.0686121535950888,0,0,0,0,0,-0.130427427578405,0,0,-0.162308351034058,0,0,0,0,0,0,0,0,-0.14734496855679,0.204437975461385,0,0,0,0,0,0,-0.124837108587483,0,0
X601988.CH.EQUITY,-0.285898889246554,0,0,-0.0200833338190674,0.452491646011661,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0824974422940108,0,0,0.709290865590902,0,0.00969850573945289,0,0,-0.567818422716911,0,0,0,0,0,0,0,0,0,0,0.175344358611258,0,0,0,0,0.105081813136623,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0283982600693244,0.10031544992823,0,0.626749765352094,0,0,0,0,0,0.0283000719088673,0,0,-0.0502450550038279,0.0443605579157231,0,0,0,0,0,0.0304005713648703,0,0,0,0,0,-0.0815751585505534,0,0,0,0,0,-0.0518509722042789,0,0.115859216566402,0,0,0,0,0,0,0,0,-0.293051536645865
X1299.HK.EQUITY,0,0.0260554222408783,0,0,0.13956740602487,0.0219030807057733,0,0,0.114087089808375,0,0,-0.0548283009397716,0,0.0480892439959401,0.244396935284518,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.123003480757735,0,0,0,0,0.178544424637619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0399441460193407,0.0240917654483284,0.0792686560437812,0,0,0,0.00692159422704507,0,0,0,0,0,0.342758150489776,0,0,0,0,0,0,0.0679408579547899,0,0,0,0.0542391280815944,0,0,0,0,0.0119512050453698,0,-0.0578073508992086,0,0,0,0.143056064663508,0.159776304742136,0,0,0,0,0,0,0,0,0.0776854046820125,0,0,0,0,0
X601328.CH.EQUITY,0,0.0360760365314002,0.0798967513142087,0.0613835491278905,0,0,0.574454192636406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283792039725337,0,0,0,0.212799376296259,0.148533024520496,0,0,0,0,0,0,0,0,0,0,0,-0.0886457480958082,0,-0.0613373454069838,0,0,0,0.0212239024480317,-0.286012940183774,-0.00364783982852732,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.230120433157629,0,0,0,0,0.0445507241403791,0,0,0,0,0.501357336011304,0,0,0,0,-0.0892588344345102,0,0,0,0,0,0,0,0,-0.00960858481439436,0,0,0,0,0,0,0,0,0,0,0,0.107071693557052,0,0,0,0,0,0.00779849828343985,0,0,0,0,0.0652460673871102
