,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0820327526487228,0,0.283600738874098,0.0810208276203395,0.0593335733747551,0,0,0,0,0,0,0,0,0,0,0,0.295166274188817,0,0,0,0,-0.0114617649198182,0,0,0,0.00514954327944126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102050190519052,0,0,0.054848084460284,0,0,0,0,0.16911451820756,-0.0570987788859662,0
X601318.CH.EQUITY,0,0,0,0.108715447054009,0,0,0,0,0.0970717776254089,0,0,0.0838576767876346,0.0333272438185365,0,0,0,0.0366783163371868,0,0.140761608746736,0,0.313799176175916,0.0503584766883977,0,0,0,0,0.092959939126191,0,0,0,0.137645579200504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718874433946981,0,0,0,0,0,-0.121631857403664
X601939.CH.EQUITY,0,0,0,0,0.245184548811324,0,0,0,0,0,0,0.242459777694833,0,0,0,0,0,0.176760135303288,0,0.0330671009997185,1.73472347597681e-18,-0.150344495787694,0,0,0.372859571872025,0.20508535837724,-0.0386661669700039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294902946038679,0,0,0,0,-0.0108094463730784,0,0,0,0,0
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0722060657163259,0,0.229799472726926,0,0,0.036327435356711,0,0.286201783177115,0,0,0,0,0,0,-0.0768593289491534,0,0,0,0,0,0,0,0,0,0,0,0.0396171283286718,0,0.0942236347023502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234944217368956,0,0.120258151511739,0,0,0.0213750299962363,0
X601628.CH.EQUITY,0.0602147036769578,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.167383209206811,0,0,-0.0246266770506719,0,0.267637341127892,-0.0783389442606248,0,0,0,0,0,0,0,0,0.0216147822365157,0,0,-0.000169420592784263,0.720261476291649,0,0,0,3.46944695195361e-18,-0.0130417497704588,0.143955351187945,0,0,0,0,0,0,0,0,0,-0.0969679971322996
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.146021612176969,0,0,0,0,0,0,0,0,0.0299321161903714,0,0,0,0,0,0,0.110779836415926,0,-0.190480118279418,0,0,0,0.0104182395746839,0,0,0,0,0,0.0784091094606958,0,0.238983040946682,0.122448517266593,0.0562916503593784,0.0457853798055171,0.104597499693194,0,0,0,0,0,0,0.03460290454752
X601988.CH.EQUITY,0,0,0.0927993945392098,0.1061210961002,0.166160043814873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23052796065188,0,0,0,0.211001244023623,0,0.0440638186049769,0,0.331383759184758,-0.029825718935032,0,0,0.142555066226767,-0.0742638608344492,0,0,0,0,0,0,0,0.0902146110735097,0,0,0,0,-1.73472347597681e-18,0.0287006297294284,0,0,0,0,0,0
X5.HK.EQUITY,0,0.111616938287226,0,0,0,0,0,0.213866124504675,0,-0.0487572131675593,0.0630231735565645,0,0,0,0,0,0,0,0,0,0.0881752800889458,0,0,0.126018343631018,0,0,0.204358754150565,0,0,0.0376356793558642,0,0,0,0,0,0,0,0,0.180140822134348,-0.116677280853318,0,0.144800433989809,0,0,0.105166269712284,0,0,0.069506608956941,0,0,0,0
X601166.CH.EQUITY,0,0,0.0336031260066022,0.101198643974789,0,0,0,0,0,0,0,0.032584360717059,0.0871297645138169,0,0.0510106900432684,0,0,0,0,0,0,0,0.165957181068215,0,0,0,0,0,0.362186509975843,0,0,0,0,0,0,0.0254687872028122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
