,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.614477539922693,0,0.00946220185093817,0,0,0,0,0.00824023401081628,0.0919680944900126,0.0824574415690648,0,0,0,0,0,0.0214928237438165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103004801515168,0,0,0,0,0.025896350169797,0,0,-0.0275890255048136,0,0,0
X601318.CH.EQUITY,0,0,0,0.100240450176249,0,0,0,0,0.0546129313111713,0,0,0,0,0,0,0.0083649929221688,0,0.243062124043021,0,0,0,0,0,0,0,0.0347921732589392,0,0,0.0500229658156955,0,0,0,0.101082441909336,0,0,0,0,0,0,0.19109217237461,0.0866305314259269,0,0,0,0,0,0.0821056092227244,0,0,0,0
X601939.CH.EQUITY,0.168626866506859,0,0,0.287446401181752,0,0.264812656637174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0865115734779585,0,-0.0112804608828226,0,0.0864552795926187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447232636834508,0,0,0,0
X601288.CH.EQUITY,0.208106467274766,0,0.19771735592096,0,0,0.0532264811191724,0,0,0,0,0,0,0,0,0,0,0,0.134449883939355,0,0,0,0,0,0,0,0.0989720752729634,0.109745142271873,0,0,0.0115288311531223,0,0,0,0,0,0,0,0,0,0.103714957703746,0,0.0421547414098332,0,0,0,0,0,0,0,0,-0.0942700558910801
X5.HK.EQUITY,0,0,0,0,0,0,0,0.46105555088826,0,0,0,0,0,0,-0.00542122252869919,0.123162433939591,0.210806216384765,0,0.170807959290138,-0.0922448507599634,0,0,0,0,0.310545937421785,0,0,0,0,0.0290601086403072,0,0,0,0.0039842398748278,0,0,0,0,0,0,0,0.0363734744873995,0,0,0,-0.72093192874514,0,-0.158458260200674,0,0.140530508250873,0
X601988.CH.EQUITY,0,0,0.108563582778067,0,0.0353027716396663,0,0,0,0,0,0,0.0629853676622726,0,0.0570561623295961,0,0,0,0.00587297291111965,0,0,0,0,0.608744468914587,0.0148726978953046,0,0,0,0,0,0.102342689027295,0,0,0,0,0,0,0,0,0,0.0453093659911501,0,0,0,0,0,0,0,0,0,0.084257666622453,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0290083012567301,0,0,0,-0.0208161631088599,0,0,0,0,0.0741492025442314,0,0,0,0,0,0,0,0.681864507645588,0,0,0.0267976311185504,0.093673515428346,0,0,0,0,0,0,0,0,0,0,0,0,0.0705843726898484,0,0.0490549488683048,0,0,0,0,0,-0.00665446213996729
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0422436937098047,0,0,0,0,0.257371838808664,0,0,0,0.168583057791439,0,0,0,0.0707225871665347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.214201862299114,0,0,0,0,0.0313275115769172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570803666745062,0,0,0,0,0,0,0,0,0,0,0.399895066206211,0,0,0,0.230824158294506,0,0.027847689114463,0,0.00139754442677811,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0616420138917223,0,0,0,0.144688755023507,0,0,0,0,0,0,0.203227617066597,0,0,0,0,0,0,0,0.243317574091443,0,0,0,0,0,0,0.0778554614946016,0,0,-2.16840434497101e-19,0.0445732617899398,-0.00710887067317597,0,0,0.00777995599275099,0,0,0.239750648428377,0,0,0,0,0.0361734365951693,0,0,0,0.016146950449842,0,0
