,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.289225915057722,0,0.444944855781831,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.120962698062914,0,0,-0.06294501843427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536774905300517,0,0.0312583232243879,0,0.0916374649869936,0
X601939.CH.EQUITY,0.359120135726547,0,0,0.288303837583835,0,0,-0.097206222554456,0,0,0,0.00282617969432084,0,0.141260818921284,-0.0661323914975167,0,0,0,0,0,0,0,0,0,0,0,0.0319996033832476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200140423100726,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110835766354276,0,0,0,0,0,0,0,0,0,0,0.041335109919485,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.268114977626925,0,0,0,0,0,0.109811938408356,0,0,0.0705031702994072,0,0.132735805116417,0,0,0,0,0
X601288.CH.EQUITY,0.454252290556013,0,0,0,0.200308519710103,0,0,0,0,0,0,0,0.0262709504732367,0,0,0,0,0,0,0,0,0.168817025955077,0,0,0,0,0,0.0184337583106127,0,0,0,0,0.0292386546458263,0,0,0,0,0,0,0.00675584956397754,0,0.063660273812847,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.113909383884118,0,0.337554146710641,0,0,0,0,0,0.269939281613176,0,0,0,0,0,0,0,0.255632144299188,0,0,0,0,0,0,0,0,0,0,0,0.00819929442413019,0,0,0,0,0,0,0,0,0,0,0.0152644532684821,0,0,0,0,0,0,0,0,0,0,-0.104786825342509
X600036.CH.EQUITY,0,0,0.0286657928545545,0,0,0,0,0,0,0,0,0.411316232660938,0,0,0,0,0,0,0,0,0,0,0.0629175247436606,0,0.118717812861113,0,0,0,0,0,0,0,0,0.0958197730827132,0,0,0,0.00699731607898528,0,0,0.0555058177195802,0,0,0,0,0,0,0,0.261992921022678,0,0,0.0101385323554562
X1299.HK.EQUITY,0,0,0,-1.73472347597681e-18,0,0.117173462939294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047700258037652,0.205031021640718,0,0,0.0594965567289671,0,0,0.193975163636711,0,0,0,0,0,0,0,0,0,0,0,0,0.191298007799258,-6.93889390390723e-18,0,0,0
X5.HK.EQUITY,0,-0.138234723173009,0,-0.152208456054911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107523949266044,0,0,0,1.22972030929641,-0.773887933258763,0,0,0.483025897891202,-0.0403922339593254,0,0,0,0,0,0,0,0,0,0,0,0.432753364564003,0,0,0,0,0,0,0,0,0,0,0.108282737349725,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0974190080815773,0,0,0,0,0,0,0.0857402558170341,0.195814608947181,0,0.0923283175789783,0,0,0,0.264775617615928,0,0,0.050457794336775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548665125106158,0
X601658.CH.Equity,0,0,0,0.514503491916928,0,0,0,0,0,0,0,0,0,0,-0.259556541740739,0,0,0,0,0,0,0,0.107742638732848,0,0.143445954004308,0,0,0,0.733236742926107,-0.0671312786073995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837404495501372,0,0,0
X601328.CH.EQUITY,0,0,0,0.361745359450176,0,0,0,0,0,-0.0122261849659622,0,0,0.153671317097788,0,0,0,0,0,0,0,0.164564306653602,0,0,0,0,0,0,0,0,0,0.146955278731644,0,0,0,0,0.0749721266367513,0.11191818569674,0,0.0282931802960213,0,0,0,0,0,0,0,0,0,0,0,0,0.0371662679894558
X601166.CH.EQUITY,0,0.0808247556593508,0,0.0546671697613692,0,0.239043864874204,0,0,0,0.031044829994257,0.0923131979591921,0,0,0,0,0,0,0,0.0557179705842765,0,0,0,0,0,0,0,0,0,0,0,0.138743448484294,0,0,0,0,0,0,0.024166364589322,0,0,0.0255153766809212,0,0.0317476929808904,0,0.106956504765534,0,0.0937613150348772,0.0462811638939331,0.0310008352348289,0,0.0105820568311201,-0.00835886207503172
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.315039162151293,0,0,0,0,0,0,0,0,0,0.214982231052233,0,0,0.0241472805712125,0,0.211631368284411,0,0,0,0,0,0,0.0335376734796768,0,0,0,0,0,0.0146943664047965,0,0,0.0189539998690071,0,0.0317059509151991,0.0824506978564501,0.0471691557311121,-1.73472347597681e-18,0,0,0,0,0.015150051753079
X000002.CH.EQUITY,0,0,0.190779094837125,0,0,0,0,0,0,0,0.00902827550367002,0,0,0,0,0,0,0,0,0,0,0,-0.00636419470105362,0,-0.0304084646519189,0,0,0,0,0.47838892373322,0,0.210869667845462,0,0,0.180854809800221,0,0,0,0,0,0,0,0,-0.0933907015874091,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.217264833204422,0,0,0.00544855963168099,0.466330783288298,0,0,0,0,0,0,0,0,0.000347159348711002,0,0.0160956217535939,0.0350536713119405,0,0,0,0,0,0.0356037428000313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00442335556210216,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.00902794792521978,0,0,0,0,0,0,0,0.014304405188748,0,0.267567205178592,0,0,0,0,0,0.233527300700685,0,0,0,0,0,-2.16840434497101e-19,0,0.102361271311631,-0.0634001552945178,0,0,0,-0.0654473513180317,0.202732772579603,0,0,0.249368875884146,0,0,0,0,0,0,0,0,0,0,0.0222473597344102,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.219410699226943,0,0,0.0204495846395452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223662898949682,0.248580490689974,0.208041760666408,0,0,0,0,0,0,0,0.0894253469492807,0,0,0,0,0,0,0,0,0,0.0991465233530111,0,0,0,0,-0.100656942507784
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0325500861245295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105322751809126,0,0,0,0,0,0.00630819504495453,0,0.163232561659227,0,0,0.254179187542825,0,0,0,0,0,0,0,0.0273018484691934,0.0120886124523471,0.341743754382771,0,0,0,0.136740379712449,0,0
