,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.10217186437417,0.405931440190051,0.0284112922433708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265379110551568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140354525958094,0,0,0,0,0.00781570549609413,-0.030701463996002,0,0.0711952031532492,0.0748020908111194,0,0.0301039860754864,0,-0.0712252316939628,0
X601318.CH.EQUITY,0,0,0.00407871307224286,0.155031995599337,0,0,0,0,0.152474419897867,0,0,0,0.0392573611354024,0,0.0341267394211239,0,0,0,0,0.181551378565812,0,0,0,0,0,0,0,0,0.0744391454127311,0,0,0.117308570457583,0,0,0,0,0,0.0731461793666951,0,0,0,0,0,0,0,0,0,0,0.049342004066777,0,0,-0.0923472530840585
X601939.CH.EQUITY,0,0,0,0,0.0537998328074452,0,-0.0212255867018849,0,0,0,0,0.121576439920772,0.0146586458766931,0,0,0,0,0,0,0,0,-0.0117558045378536,0.668276168510512,0,0,0.144562170209207,0,0,0.0743199466622749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.148231357431027,0,0,0,0,0.197048793462781,0,0,0,0,0,0.206120654841185,0,0,0.150778593062215,0,0,0.0232933310480037,0,0,0,0.166333439837013,0,0.228533370487375,0,0,0,0,0.0216207715601734,0,0,0,0,0,0,0,0,0.0078859573258322,0.122392081841221,0.0134552063545797,0,0,0,0,0,0,0,0,0,-0.0881405197295297,0
X601288.CH.EQUITY,0.18148623867451,0.0461910202127027,0.118160345609211,0,0,0.0337524643610408,0,0.334284222624134,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124704412124754,0,0,0,0,0,0,0,-0.0265109134531104,0,0,0,0,0,0,0,0,0,0,0,0.10855730612253,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171895465844988,0,0,0.0615674271310538,0,0,0.165948893140135,0,0,-0.130751139462088,0,0,0,0,0,0,0,0,0.604256376817593,0.0808968081020393,-0.0488347263422293,0,0,0,0,0,0,0.0933079037895029,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.193586748578709,0.0704709008617343,0,0,0,0,0,0,0.199994271061249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995168283312169,0,0,0,0,0,0.10238352825714,0,0,0,0,0,0,0.0857986115082958,0.0963881105207765,0,0.12552838755835,0.274585376950867,0.0865782820171619,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.20242564258576,0.700290617787724,0,0,0,0,0,0,0,0.0299205781741592,0,0,0,0.0341490411375857,0.0460458600994493,0,0,0.0645783914394842,0,0,0,0.0927493909954716,0,0,0,0,0,-0.127303906081137,0.0946107599691358,0.0265894403639387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0736369485232686,0,0,0,0,0.0437268986376454,0,0,-0.0920066714978292,0,0,0,0,0,0.170418670545901,0,0,0,0.0933942349214946,0,0,0.181706034848945,0,0.0126282768286602,0,0,0,0,0,0,0,0,0.0127546077174452,3.46944695195361e-18,0.309422412807578,0,0,0,0.211960694579339,0,0,0,0,0.116542913302133,0,0,0
X601166.CH.EQUITY,0,0,0.0565745830419842,0.153821113402978,0,0,-0.00782961468740125,0,0,0,0,0.0621949471940072,0.102666354018681,0,0,0.0378637502447733,0,0,0,0,0,0,0,0,0.15569191850936,0,0,0.337538727639072,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
