,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.259734257519806,0.196957676818512,0,0.213567828609257,0,-0.128048948649602,0,0,0.0887426317041449,0,0,0,0,0,0,0.0376975487810617,-0.0152860224726,0,0,0,0,0,0,0.137810229399362,0,0,-0.0806828383797618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385366173791517,0,-0.0267153820657109,0,-0.0392888149147164,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.203634949695051,0,0,0.27990006874305,-0.00209847173181349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605669943170403,0,0,-0.00967293323620453,0,0,0,0,-0.263447849187536,0.275683191267303,0,0.203774678108658,0,0,0,0,0,0.0635277503242438,0,0,0
X601939.CH.EQUITY,0.427603356743172,0,0,0.0715725397213184,0,0,0,0,0,0,0,0,0.247622671371843,-0.0362783353841534,0,0,0,0,0,0.142931128605545,0.0491655690621752,0,0.0802039586037138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271165454535422,0,0,0,0,0,0,0,0,0,-0.0305152092865897,0,0.0996392941026045
X601288.CH.EQUITY,0.436033967062365,0,0.1377958375037,0,0.0327485866198733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276236917965062,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097760085477527,0,-0.0375436523464748,0,0.0537421745264486,0.0842584551464127,0,0,0.194895369458432,0,0,0,0,0,0,0.137217682931198,0,0.0285987333555916
X5.HK.EQUITY,0,-0.254498637736517,0,0.274736240693244,0,0,0,0,-0.0917445815650818,0,0.230495982757958,0,0,0,0,0.113182258133964,0,0.230465667973507,0,0,1.38777878078145e-17,0,0.402355292302276,-0.143686811650712,0,0,-0.0281933616618431,-0.0809050492647073,0,0,0,0,0,0,0,0,0,0,0.0393279541259959,0,0.161486934299355,0,0,0,0,0,0,0,-0.144824848004273,0.118054129068473,0
X601988.CH.EQUITY,0,0,0.113611114302092,0.200263059097662,0,0,0,0.0329228392958729,0,0.179198163838957,0.14878915937027,0,-0.020619419986264,0,0,-0.147632790590114,0,0,0,0,0,0.420134308699738,0,0,0,-0.0601842288040919,0,0.0680284414082639,0,0,-0.0714455395675779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243552698204263,0.0744333057320311
X600036.CH.EQUITY,0,0.272297523069665,0,0,0,0,0,-0.0182816664166414,0,0,0,0,0.127809331140767,0,-1.73472347597681e-18,0,0,0,0.0163258468438344,0,0,0,0.272394955837974,0,0,0,0.107901995800029,-0.055717773384795,0,0,0.309683465422972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577779010043514,0,0,0.0421276029956794,0
X601628.CH.EQUITY,0,0.167864813834909,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.27489066420605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858300089353473,0,0,0,0.0602702910200669,0,0,0,0,0,0,0,0,0,0.0432271195208909,0,0,0,0,0,0.177142731170714,0.115267957942386
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389926844664373,0,0,0,0,0,0.191661568521819,0.134684165640088,-0.0108561448398589,0,0,0.181215361560755,0,0,0,0.019937279572959,0.38441555896652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562043036423217,0,0,0,0,0
X601166.CH.EQUITY,0.10064440476595,0,0,0,0,0.0442392431128715,0,0,0,0,0,0,0,0,0.230711322939805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471699351369472,0,0,0.23779859784626,0,0,0,0,0,0.0973468145310626,0,0,0,0,0,0,-0.0386404001427634,0,0,0,0.0370498899543659
