,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.232867873839021,0,0.129568696079599,0,0,0,0,0.252007392058986,0.0618493680662234,0,0.132408280340888,0,0,0,0,0,0,0.0959801246662894,1.73472347597681e-18,0,0,-0.0775836107077266,0,0,0,0,0,0,0,0.0023410663801869,0,0,0,0,0.073111819500646,0,0,0,0,0,0,0,0,0,0.0180399389701882,0.0265635629603206,0,0,0,0,0
X601939.CH.EQUITY,0.457675722716872,0,0,0.0182287549961819,-8.67361737988404e-19,0,-0.0318902263901112,0,0,0,0.192617699119201,0,0.226714248977869,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00852299996647345,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0481442064181158,0,0,0,0,0,0,0,0.25844907149789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204051232043489,0,0,0,0,0,0,0,0.0620227935644613,-6.93889390390723e-18,0.0429541085380557,0,0,0.206542388454345,0,0,0,0,0
X601288.CH.EQUITY,0.472536013870742,0.0317765352735333,0,0,0.171201206990935,0,0,0,0,0,0,0,0.0722511184210269,0,0,0,0,0,0,3.46944695195361e-18,0.0672521993428459,0.0536018686300413,0,0,0,0,0,0,0,0,0.0365918594676928,0,0,0,0,0,0,0,0,0,0,0.0465607783414289,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.342471415614351,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.165337822134805,0,0.0104060332169171,0,0,0,0,0,0,0.387904349145158,0,0,0.0988630598703956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105034969683831,0
X600036.CH.EQUITY,0,0,0.0217004927686636,0,0,0,0,0,0,0,0,0.415787387798557,0,0,0,0,0,0,0,0,0,0,0.0541268768839023,0.125025997639801,0,0,0,0,0,0,0,0,0,0,0,0,0.0850053623497114,0,0,0.0599456293014874,0,0,0,0,0,0,0,0,0,0.26975884155883,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.113917535178264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535725376463684,0,0,0.200474036796035,0,0.0540238558997268,0,0,0.193865248362339,0,0,0,0,0,0,0,0,0.00135893816383665,0,0,0,0.190132764641602,0,0,0,0
X5.HK.EQUITY,0,-0.229333902218482,0,-0.0290437762321191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281057220038287,0,0,0,1.2225143250325,0.196725876032951,-0.813405905236659,0,-0.00661165093500976,0.38771834649907,0,0,0,0,0,0,0,0,0,0,0,0,0.428058375912774,0,0,0,0,0,0,0,0,0,0.135925613040249,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.118907033623948,-6.93889390390723e-18,0,0,0,0,0,0.0904443934287624,0,0.148683835773218,0.158787135434685,0,0,0,0.196262374553129,0,0,0,0.0500833493801204,0,0,0,0,0,0.0222982639613478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516608835051528,0
X601658.CH.Equity,0,0,0,0.505344741703733,0,0,0,0,0,0,0,0,0,0,-0.395581172757684,0,0,0,0,0,0,0,0.103153915327802,0.0037719777758571,0,0,0,0,0,0.907021776090753,0,0,0,0,0,0,0,0,0,0,-0.134926689088707,0,0,0,0,0.243897849314495,0,0,0,-0.126154811652248,0,0.0665057224369524
