,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.445560327122288,0,0,0.0124140694846854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232414523509011,0,0,0,0,0,0,0,0,0,0,0.183682835781862,0,0.0456406956579022,-0.0134976976835346,0
X601318.CH.EQUITY,0,0,0,0,0.147959602958955,0,0.0357020652573155,0.0952017829033116,0.067559174592497,0,0.0826206754614723,0,0,0.0139811153835658,0,0,0,0,0.125521919527078,0,0.368241435427157,0,0,0,0,0,0,0.121882926231578,0,0,0,0,0,0,0,0,0,0.0414654706855542,0,0,0,0,0,0.0235992460154789,0,0,0,0,0.0141797716152659,0,0,-0.136833017525246
X601939.CH.EQUITY,0,0.0854424873762994,0,0.165725465048099,0,0,0,0,0,-0.0163927563637194,0,0,0,0,0,0,0,0,0,0.035374648632228,0,0.844826774992952,-0.227872745253954,0.0450619607547919,0,0,4.33680868994202e-19,0.0433111833144862,-0.167350204572875,0,0,0,-0.0193942200187955,0,-0.0434452279429764,0,0,0,-0.0307256536337236,0,0,0,-0.0871962967858306,0,0,0,0,0,0,0,0,0.0828516262083243
X601288.CH.EQUITY,0.113387803013718,0,0.0753219420260387,0,0,0.0875935338149335,0.40703966315454,0,0,0,0,0,0,0,0,0.0488220595455117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212340069611799,0,0,0,0,0,0,0.118610856906207,0
X600036.CH.EQUITY,0,0.180588265148609,0,0,0,0.0689130319094508,0.0920761832883099,0,0,0,0,0,0,0.208103963284765,0,0,0,0,0,0,0,0,0,0,0.0285823609913286,0.316870358492944,0,0,0,0,0,0.0880262501001948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0646234523653321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133199596661692,0,0,0,0,0.227905902101589,0,0,-0.075986078503093,0,0,0,0,0,0,0.101789578335843,0,0,0,0.631141266656594,0,0,0,-0.0628366816005328,0,0.118638122425316,0,0,0,0,0,0,0,0,-0.0564824279873538
X601988.CH.EQUITY,0.0906082491092328,0,0,0.229793506328704,0.335154313185766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255353369009573,0,0,0,0,0,0,0,0.120349414297482,0.0665708327320939,0,0,-3.46944695195361e-18,-0.0229491063087071,0,0,0,0,0.176802185039561,0,0,-1.0842021724855e-19,-0.161202019607093,0,0,0,0,0,0,0,0.203393475524117,0,0
X1299.HK.EQUITY,0,0,0,-0.0455023528893971,0,0,0,0,0,0.139292902373449,0,0,0,-0.169784729506454,0,0,0,0,0,0,0,0,0,0,0,0,0.239673482108152,0,0.0187622327756996,0,0,0,0,0,0,0,0,0,0,0.0979758417107328,0.128377165409304,0.0625092921155227,6.93889390390723e-18,0.0745605412861436,0,0.0265155235189563,0.171551669313073,0,0.139059145550357,0,0,0
X5.HK.EQUITY,0,0.017049532960901,0,0,0,0,0,0,0,0,0,0,0,0,0.0967232159801532,0,0,0,0,0,0,0,0.055710499143457,0,0,0,0.122721188262159,0,0.618149090160779,0,0.0336849653903913,0.135975377010052,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.111752997194804,0.0919682222569494,0.189381686323911,0,0,0,0.106751333890606,0,0.182369897741166,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0566040327398283,0,0,0,0,0,0.00810781159999063,0,0,0,0,0,-0.160521856523943,0,0,0.446508675936299,0,0.130209569161477,0,0,0,0.247852201572596,0,0,0.181212426219177,0.197116770357867,0,0,0,0,0.230927951636196,0,0,0,0,0.0144088600678818,0,-0.379757983637664,0,0,0,0,0,0.0531037597561072,0
