,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.465202774747397,0,0,0,0.0665917285387337,0,0,0.00888693102118005,0.117635057284477,0,0,0.165043600055451,0,0,0,0.0731202708291257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588764678589556,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0293819499637627,0.0982992457867919,0.265117138380099,0,0,0,0,0,0,0.0531210438831544,0,0.325176806934293,0.0889710900613006,0,0.064834591341192,0,0,0,0,0.0250941855825635,0,0,0,-0.0396394875886043,0,0,0,0,0,0,0,0,0,0.0508054306524646,0,0.0019488727351645,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.119133708267445,0,0,0.501379914777868,0.0709456545924736,0.0721909435206976,0,0,0,0.112602664749546,0,0,0,0,0,0,0,-0.019008472380257,0,0,0,0,0,0,0,0,0,0.159824981899607,0,-0.0198867244758758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275944158274925
X601288.CH.EQUITY,0,0,0.159523599991632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288737876031386,0,0,0.124284530282982,0,0,0,0.0767705250251321,0,0,0,0.0532810768171654,0,0,0,0,0,0,0.085621046848907,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565643690344191,0,0,0.206143394903436,0,0.206669138271311,0,0,0,0.211975520257089,-0.00845708673681383,0,0,0,0,0,0.195447516845106,0,-0.242523938011266,0,0,0,0,0.0447040395508444,0,0,-0.0597721746386093,0,0,0,0,0,0.196411513666576,0,0,0,0,0.0805342792498892,0,0,0,0,0,0,0.171781607464123,-0.00758795673293443,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.263881953113525,0,0,0,0.107573619900308,0,0,0,0,0,0,0.0353658474442,0.109202885127366,0,0,0,0,0,0,0,0.0891544189192802,0,0,0,0,-0.192153954533784,0,0.0607076341276121,0,0,0,0,0,0,0,0,0,0.080348203586065,0,0,0,0,0,0,0,0.151726003136539,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00875387412451476,-0.0701868037590554,0,0,0.0778553038703678,0,-0.136466375590978,0,0,0.0558991747017413,0,0,0.518805535977638,0,0,0.0528839149885206,0,0,0.11062970209117,0,0,0,0,0,0.0619334045801956,0,0,0,0,0.0312912843531983,0.249963046818795,0,0,0,0.127275895379053,0,0,0,-0.0322624785311
X1299.HK.EQUITY,0,0,0,0,0.0770702605306186,0,0,0,0,0,0,0,0,0,0,0,0.205955841948803,0,0,0,0,0,0,0,0,0.138965042640705,0.0458027225652273,0,0.077223866351341,0,0,0,0,0,0.17479337351333,0,0,0,0,0,0,0,0,0,-0.0582481213880455,0.10248935106086,0,0,0,0,0.117167442287798
X601628.CH.EQUITY,0,0.162447053629282,0,0.109619329472689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747430168589104,0,0,0,0,0,0,0.0517231626174027,0,0,0,0,0,0,0,0,0.0514229358616469,0,0,0.359398556153608,0,0,0,0.0808167612706124,0,0.0973546144918007,0,0.0295652545209936,0,0,0,0,0,-0.0255344315619979
X601328.CH.EQUITY,0,0,0.362417207290225,0,0,0,0,0,0,0,0,0.412063813339603,0,0,0,0,0,0,0,0,0.023947012596542,0.0717011160752277,0.132492566058393,0,0,0,0,0,0,0,-0.00772982609825564,0,0,0.0109540194891707,0,0,0,0,0,0.0897951654706084,0,-0.0516378628255283,0.213450476661074,0,0,0,0.0798619229554695,0,0,0,0
