,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0511915674978162,0.20537330006254,8.67361737988404e-19,0.0415851094576332,0.0286342157853725,0,0,0,0,0,0,0,0,0,0,0.201241837657758,0,0,0,0,0.0223791414215381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624971638627691,0.00258724464457823,0,0.0292575081693792,0,0,0.102093535139204,0,-0.0353168675922763,0
X601318.CH.EQUITY,0,0,0.108888834911602,0,0.0627320107310619,0,0,0,0.138629590146556,8.67361737988404e-19,0,0,0.0693577881132254,0,0.0440833954300241,0,0,0.0801902036765773,0,0.209237449737396,0,0,0,0,0,0,0,0,0,0,0.100932318926641,0,0,0,0,0,0,0.0775025902213066,0,0,0,0,0,0,0,0,0,0,0,0.0269481350830845,0,-0.0923527441242118
X601939.CH.EQUITY,0,0,0,0.076481951885657,0,0,0,0,0,0,0.109034624057386,0,0,0,0,0,0,0,0,0,0,0,0.640814926847308,0,0.150097818610592,0,0,0,0.0821478331868536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.334128563218947,0,0.0333272817906809,0,0,0.0151647678604046,0,0.17830429314163,0,0,0.132035310135543,0,0,0,0,0,0.0243942730767436,0,0,0,0,0,0,0,0,0,0,0.123623651998787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127915618860708,0,0,0,0
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792206062904157,0,0,6.93889390390723e-18,0,-0.0198915702751874,0.214131374346463,0,-0.120384517611215,0,0,0,0,0,0.0422455374428692,-0.000836489226600115,6.93889390390723e-18,0,0,0.686826666302734,-0.0670390988229224,0,0,0,0,0,0,0.0955691347999895,0,0,-0.0762848458931829,0,0.135985211699255,0,0,0,0
X1299.HK.EQUITY,0,0,-0.0956182432581658,0,0.114051119263232,0,0,0,0,0,0,0.192427585618214,0,0,0,0,0,0,0,0,0.138964062257847,0,0,0,0,0,0.16462906116087,0,0,0,0,0,0.0493355595256724,0,0,0,0,0,0,0.0329775723494608,0.132642593037116,0,0.0862690886525692,0,0.0489619678063379,0.118276998041334,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663399030348643,0.158456001337011,0,0,0,0,0,-0.00365392490964484,0,0,0,0,0,0,0,0,0,0.084267336441002,0,0,0.237382799293255,0,0,0.00776317050156767,0,-0.0239181778539974,0,0.100467060722361,0,0.132641081216655,-0.0107893055989731,0,0,0,0,0,0,0,0,-0.0188683591434247,0,-0.032516900382445,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00959095413337112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131000499068733,0,0,0,0,0,0.0858096110811233,0.180471320403707,0,0.0159971708288391,0,0,0,0,0,0,0,0,0,0,0.342845917139566,0,0,0,0,0,0.152709317510353,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850496064475035,0,0.0419119892400873,0.0376638293591079,0,0,0,0,0.0348506427816501,0,0.123162593204221,0,0,0.0439815299729555,0,0,0,0,0,0,0,0.158186058399606,0,0,0,0.391089200148337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0
X601658.CH.Equity,0,0.108607788744292,0,0.0891587924859013,0,0,0,0,0,0.324235546318656,0,-0.0330430618936839,0,0,0,0,0,0,0,0,-0.0650434441297272,0,0,0,0,0,0,0.286999781004009,0.280952246098331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134809147228207,0,0,-0.175176896638928,0,0,0.037551262174775,0
X388.HK.EQUITY,0,0,-0.0350066952176227,0,-0.110967783777236,0,0.132702864872847,0,0,0,0,0,0,0,-0.128143472560057,0,0,0,0,0,-0.111817069554967,0.544395169779408,0,0,0,0,0.178877997869573,0,0,0,0,0,-0.03093309378852,0,0,0,0,0,0.0961722102847105,0,0,0.135044874710112,0.0304405183220006,0,0,0,0,0,0,0,0.123532461530363,0
X000001.CH.EQUITY,0,0.0850482468394965,0,0,0.330242763981625,0,0,0,0,0,0,0.0257085032461971,0,0,0,0,0.0542255378949063,0,0,0.0147776793331088,0,0,0,0.512700053301343,0,0,0.312251961036635,0,0,0,-0.25917722883349,0,-0.104728031192831,0,0,0.0612729209781249,0,0,0,0,-0.036823580686324,0,0,0,0,0,0,0,0,-0.180889637776537,0.113692522756592,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0612225599821227,0,0,0,0,0,0,0.416533431387443,0,0,0.0335831308101195,0,0,0,0,0,0,0,0,0,0,0,0.0441663646449772,0,0.208201857319795,0.0463739120102771,0,0,0,0,0.234934632669297,0,0.0458852444885525,0.0327455685208043,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0134254431254261,0.023146931855273,0,0,0,0,0,0,0.046307271866793,-0.0110371093316259,0.29607318663667,0,0,0,0,0.0886743588953996,0,0.196315574530727,0,0,0,0,0,0.0824899279068901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729811190835997,0,0,0,0,0,0.147408008198708,0,0,0,0,-0.0446490832541874
X000002.CH.EQUITY,0,-0.0223145849907913,-0.0625603060025453,0,0.188552132410888,-0.0130164990329526,0.0121394067404324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139600773185831,0,0,0,0,0.0278669730441643,0.530757145073446,0,0,-0.0105872214119389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0649924073612836
X601328.CH.EQUITY,0,0.0190882615160267,0,0,0.00956580999364167,0,0,0,0,0,0.0149136076277594,0,0,0,0.0454875686302444,0,0,0.220555786242123,0,0,0,0,0,0,0.302746922940022,0,0,0,0.0594548686116219,0,0,0,0,0,0,0,0,0.0312225433722269,0,0,0,0,0,0,0,0,0,0,0.00262021817702716,0,0,0
X600000.CH.EQUITY,0,0.0244392593318223,0,0,0.0630438776283954,0,0,0,0,0,0.0908668528789166,0,0,0,0,0,0.483665798905758,0,0,0,0,0,0.0843666798145699,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0723508743146495,0.0515264475076788,0,0.0193235035479559,0,0,0.035190253620914,0.0467304715864397,0,0,0,0.0195050240141118,0,0,0
