,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.359215918266665,0.0702741788945864,0.0695980583019742,0.0556958886325688,0,0,0,0,0,0.247676123537432,0,0,0,0,0,0,0,0,0,0,0.00434825570719925,0,-0.0306140048434594,0.0344141597124454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768702987213367,0,0,0,0,0.0408132232341269,0,0,0,0.185032855950707,0
X601939.CH.EQUITY,0.177610176865218,0,0,0.206364362547789,0,0,0,0,-0.0956285784243143,0,0.131149911174683,0,0,0.217647242800046,-0.0714530895930546,0,0,0,0,0,0,0,0,0,0.196819315153257,0,0,0,-0.025747718359196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270906416651037,0,0,0.161386244402991,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.224788711865036,0.117469268322905,0,0,0,0,0,0,0,0,0.0515834085436623,0,0,0,0,0,0,0.188867653030786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395607537104335,0,0,0,0,0,0,0.187273519154752,0,0,0,0,0,0
X601288.CH.EQUITY,0.376223974449264,0,0,0,0.214637289432041,0,0,0,0,0,0,0,0,0.146429642031828,0,0,0,0.0915944763736331,0,0,0.0341891939109353,0,0,0,0,0,0,0,0,0,0,0,0.0842588661482229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.545489517655011,0,0,0,0,0,0.269333087702456,0,0,0,0,0,0.0901797801346119,0.0815805869449117,0,0,0,0.0496106387887296,0,0,0,0,0,0.0687302520342977,0,0,0,0,0,0,0,0,-0.547257512761654,0,0,0,0,0,0,0,0.157217272552577,-0.0586745120455613,-6.93889390390723e-18,-0.0767325538606054,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.276092281287893,0,0,0,0,0.0557609200926608,0,0,0,0,0.101888572828036,0,0.00337952125396463,0,0,0,0,0,0.125877267654862,0.0363987755595102,0.123884891849738,0,0,0,0,0,0,0.0294031810557587,0,0,0,0.144970283109657,0,0,0,0.0824248233135732,0.0394585454053478,0,0,-0.0137775751423361,0
X1299.HK.EQUITY,0,0,0,0,0.0326547383945698,0,0,0,0,0,0,0,0,0.203591651424083,0,0,0.0437081015490995,0,0.479684894935527,0,0,0,0,0.135672533868338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864803210621602,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142487346915014,0,-0.149768932175313,0,0,0,0,0,-0.148709657832228,0.394184600992112,0,0,0,0.713381052338992,0,0,0,0,0,0,0,0,0,0.34500806512987,0,0,0,0,0,0,0,-0.233046107426213,0,0,0,0,0,0
X601628.CH.EQUITY,0.0414272263790982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12535187963242,0,0,0,0,0.280414474489852,0,0,0,0,0,0,0.131743496821698,0,0,0,0,0,0,0,0,0,0,0,0,0.0600947258268587,0,0,0.0341784056707068,0,0,0.037275282320532,0.0240466959860267,-6.93889390390723e-18,0.0650094078640361,0
X601658.CH.Equity,0,0,0,0.0581091939100345,0.154817307761813,0,0,0,0,0,0,0,0,0.152601199794964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223117908872836,0,0,0,0,0,0,0,0,0.146511121238551,0,0,0,0,0,0,0,0,0,0,0.312050719949511,0,0,0
X601328.CH.EQUITY,0.0518757525173112,0,0,0.599287698765278,0,0,0,0,0,-0.036736554582135,0,0,0.0266779145662727,0,0.0361295926530044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127853925926277,0.0235058210328472,0,0,0.00486035907531772,0.0903869643231782,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.112865014056259,0,0
