,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0580433932606904,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.117938339138696,-4.33680868994202e-19,0,0,-0.290552904207904,0,0,0,0,0.50779390218577,-0.229721188000894,0.0950618896135645,0.0985997598682747,0,0,0,0,0,-0.0254958282632978,0,0.28086560047973
X601318.CH.EQUITY,0,0,0,0,0,0,0.172771350450401,0,0,0.0292487361066936,0,0,0,0.0293839821214868,0,0,0,0,0,0,0,0,0,0,0.161546443044681,-6.93889390390723e-18,0,0,0,0.0542433206972653,0,0,0,0,0,0,0,0.480978375325677,0,0,-0.0539315328976318,0,0.0475049526278138,0,0,0,-0.0208517400638004,0,0.011932507100399,0,0
X601939.CH.EQUITY,0.410178620476505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224122632410423,0,0,0,0,0,0.10080848406105,0,0,0,0,0.139291912894093,0,-0.155533541693267,0.0693532833979945,0,0,-0.106245304315784,0,0,0,0.445010379924094,0,0,0,0,0,0.0862554432279151,0,0,8.67361737988404e-19,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0650812158444467,0,-0.182417063752915,0,0,0.403537147373601,0.423283997343967,0,0,0,0,0.128985004360883,0,0,0,0,0,0,0,0,0,-0.0489041204134913,0.000328716194395953,0,0,-0.486510997573697,0,0,0,0,0,0,0,0,0,0,0.0746934595192521,0,0,0,0,0.0210078095826668,0,0,0,0
X5.HK.EQUITY,-0.154007619150311,-0.0349109199378398,0,0,0,0,0,0,0,0,0.0581860951244055,0,0,0,0,0.178932268744303,0,0.275669776963728,0,0.0156557840680533,0,0,0,0.460036331551646,0.00910751062270161,0,0,0,0,-0.283396206209337,0,0,0,0,0,0,0,0,0,0,-0.0337638279841923,0,0.20830202028659,0,0,0,-0.152653912263253,0,-0.146692831361204,0.0647818975367449,0.0729088358023233
X601988.CH.EQUITY,0.223423594158792,0,0,0.759517369285728,0.16505167395551,0,0,0,0,0,0.111722850532468,0,0,0,0.111738577565113,0,0,0,0,0,0,0,0.0130398617902762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105910166744406,0,0,0,0,0,0,0,0,0,0.000289498454318672,0,0
X600036.CH.EQUITY,0,0.751473454076944,-0.0631062737397825,0,0,0,0,0,-0.174781114547582,0.493558115925795,0,0,0,0,0,0,0,0,0,0.108592332576005,0.0701365036776306,-0.116951848543134,0,0,0,0,0,0,0,0.0455826743421771,0,0,0,0,-0.0345304300228679,0,0,0,0,0,0,0.0186942460822353,0.132853514254084,0,0,6.93889390390723e-18,0,0,0,0,-0.16420064752389
X1299.HK.EQUITY,0,0.0422555105500145,0,0,0.0967486985237541,0,0,0,0,0,-0.109349139086635,0,-0.00827126825796393,0.127186511131691,0,0,0.217979419015093,0,0,0.040752526620199,0,0.124445379659791,0,0,0,0.0299886615925794,0,0,0,0,0,0.221037755227628,0,0,0,0,0,0,0,-0.0778727486850572,0,0,0,0,0,0,0,0.200466186370719,0.0343410274721323,0,0
X601628.CH.EQUITY,0,0.0582954886663554,0,0.0544777842193325,0,0,0,0,0,0,0,0,0,0.331023793386386,0,0,0,0,0,-0.024738691319302,0,0.116593207290376,0,0,0,0,0,0,0,-0.0591351432719035,0,0,0,0,0,0,0.044035456203755,0.215466679917498,0.0117762701233539,0,0,0,0,0,0,0,0,0.136824961621577,0,0,0
X601328.CH.EQUITY,0,0.182350061296336,0.296317206278828,0.0311053907432081,0,0,0.468155811813213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109772970048912,0,0,0,0,0.187733907681304,0.299278626008992,0,0,0,0,0,0,0,0,0,0,0,0,-0.103320808219761,-0.117361742278448,0,0,0,0,0,0,-0.504553137740382,-0.0135359172405047,0,0
X601166.CH.EQUITY,0,0,0,0.278511058766123,0,0.187913867824525,0,0,0,0,0,0,0,0.443856889154071,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120611864996812,0,0,0,0,0,0,0,0,0,0,0.155929108326832,0,0,0,0,0,-0.0680976286143161,0,0,0,0,0,0.0552901617209077
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191588183860369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140284093924195,0,0.275823112831735,0,0,0,0,0.0322082313027739,0,0,-0.123441355425751,0
X600000.CH.EQUITY,0.0355354576871174,0,0,0,0,0.0631730037500097,0.311334530519886,0,0,0.222652032381864,0,0,0,0.435404234153267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558177166048996,0,0,0,0.0601700817765695,0,0,0,-0.271057772499997,0,0,0,0,0,0.22144472431454,0,0,0,0.136438414984015,0,0,-0.0919268381060796
X601601.CH.EQUITY,0,0.417103982333678,0,0,0,-0.160709541029016,0,0,0.223954617529878,0,0,0,0,0,0,0.203861938485158,0,0,0,0,-0.080819920829133,0,0,0,0,0.0780829150661506,0,0,0,0,0,0,0,0,0,0,0,0,0.044710981447076,0,0,0,0,0,0,0,0,0,0,-0.0210772667262028,0
X11.HK.EQUITY,0.0096555843972469,0,0.0176428106813928,0,0.260345183168027,0.103303498892942,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.266237885360039,0,0,0,0,0,0,0,0,0,0,0.00142183306201607,0.0965252859885948,0,0.112251426787366,0,0,0,0,0,0,0,0,0,0,-0.0571553783078571,0,0,0,0,0,-0.109416746085622,0,0.0478758758272083
