,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0,-0.127879957910711,0,0,0,0,0,0,0,0.15344499247068,-0.0786280294779509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745084733509876,0.155354475992223,0,0,0,-0.213862443668271,0,0,0,0,0.569931762381523,-0.0623871331871553,0.076620906783205,0,0,0,0,0,0,-0.03291500541564,0,0.104159401614865
X601318.CH.EQUITY,0,0,0,0,0,0,0.0472563901664297,0,0.169108227858024,0.0261529834409013,0,0.0473155371451748,0,0.237981582599547,0,0,0,0,0,0,0,0,0,0.116686454885672,0,-3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.128787648346588,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410443370002936,-0.0866950571071597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302910391341302,0,0,0,0,0,0,0,0,0,0,0,0.0863891948778069,0,0,0,0,-0.238921766540703,-0.143357711938955,0,0,0.532476219596025,0,0,1.38777878078145e-17,-0.0275868739494616,0.131102685913152,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0373148678196562,0,-0.12082685826118,0.147769634932035,0,0.548105912917267,0,0,0,0.0658603625481287,0,-0.1802633986872,0,0,0,-0.0618427110489878,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.797430342690541,0,0,0,0,0,0,0,0,0,0,0.359569691597982,0,0,0,0,0.204026449693645,0,0,0,0
X5.HK.EQUITY,-0.215830298887047,-0.15431588021077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287025667297115,0,0,0,0.237526851212746,0.07492746918983,0,0,4.33680868994202e-19,0.435671356121702,0,0.00627210066243457,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109419471673759,0,0.232720009466765,0,0,0,-0.0300906766608034,0,-0.0274527223810259,0,0.0533613477229284
X601988.CH.EQUITY,0.137173291445147,0,0.0151188709549611,0.39913780991423,0,0,0.0352555750219077,0,0,0,0.177716468784095,0,0,0,0,0,0.196930600590724,0.148933590197217,0,0,0,0.0352957777184108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892249629561123,0,0,0,0.123097379532239,0,0,0,0,0.090774570390878,0.162573410901952,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0447934745799938,0,0,0,0.592282647961905,0,0,0,0,0.104990190921557,0,0,0.243766284672599,0,-0.106343652337861,0,0,0,0,0.055510314993458,0,0,0.0144879928403152,0,0.337711195772463,0,-0.183442973508808,0,0,0,0,0,0,0,0.0121622773828342,0,0,0,0,0,0,0,-0.216758610831305
X1299.HK.EQUITY,0,0.0923709593161465,0.0139391494606056,0,0,0,0,0,0.0248230298591136,0,0,0,0,0.144018608912294,0.222461997558318,0,0,0,0,0,0,0,0,0,0,0.0237275547216732,-0.0025359714742013,0,0,0.0207304918970363,0,0.304966575843407,0,0,0,0,0,0,0,-0.104681195235074,0,0,0,0,0,-8.67361737988404e-19,0.077807428425442,0,0,0,0
X601628.CH.EQUITY,0,0.0323374374502349,0.0060643576580125,0.0454395434071134,0,0,0,0,0,0,0.015762345487978,0,0,0.326609653515473,0,0,0,0,0,0,0,0,0.0763834929646591,0.00738603377355189,0,0,0,0,0,0,0,0,-0.0460567876213414,0,0,0,0.0556407726511254,0.230347037948508,0,0,0,0,0,0,0,0.131480512239329,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.608272445493038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279068385814281,0,0,0,0,0.0522874329998255,0,0,0,0,0,0,0,-0.0361359347673986,0,0,0,0,0,-0.0559104690816757,0,0,0,0,0.0428334249948634,0,0,0,0,0,0
