,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.200089752761283,0,0.206047062358045,0,0,0,0,0,0,0.143727362710718,0,0,0,0.0657126197088207,0,0,0,0,0,0,0,0,0,0,0.0523804567983458,0,0,0,0.146989036145577,0,0,0,0,0,0,0,0,0,0,-0.0147763207040316,0,0,0,0,0,0,0,0,0,0.217421958926379,0
X601939.CH.EQUITY,0.154271366476606,0,0,0.351698842742405,0,0,0,0,0,0,0,0,0,0.254212784296897,-0.110764275471031,0,0,0,0,0,0,0,0,0,-0.0775482943087405,0.220782302850727,0,0,0,0,-0.0124298816142122,0,0,0,0,0,-0.0205332611981318,0,0,0,-0.0254491234505853,0,0,0,-0.0269955650092934,0,0,0,0.124445456074084,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0937479241439913,0,0,0,0,0,0,0.0897709171609193,0,0,0,0,0.0624435777577071,0.171418838466083,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0360801555918003,0,0.00701027896606203,0,0,0,0,0,0.023740187800215,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.492615584250717,0,0,0.119411342043389,0,0,0,0,0,0.0996122410174596,0,0.11653930075395,0.0228189467640539,0,0,0,0,0,0.142663926526276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155650727846255,0,0,0,-0.0416410118779346,0,-0.0289439522742988,0,0,0,0,0.0338906221473641,0,-0.0952763688770474,0,0,0,0
X601988.CH.EQUITY,0,0.121975848605496,0,0.382190973410027,0,0,0,0,0,0.279417029835321,0,0,0,0,0,0.242827984323872,0,0.0846961727381727,0,0,0,0,0,0,0.0934807810047595,0,0.0549911663404103,0,0,0,0,0,0,0,0,0,-0.538350656347556,0,0,0,0.0469435540694228,0,0,0,0,0,0,0,0,0,0,-0.164463435451357
X600036.CH.EQUITY,0,0.179044289311578,0.0164073980163713,0,0,0,0,0,0.0987818738944925,0,0,-0.0295465192122043,0.124285630543735,0,0,0,0,0.169828164806859,0,0,-0.0217905901878042,0,0,0.131437976384216,0.0296066861719358,0,0,0,0,0,0,0,0.367949191085762,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0310574483102307,0,0,0,0.0615679852126227,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0861041356785226,0,0,0.17546927511311,0,0,0.288849020533544,-6.93889390390723e-18,0,0,0,0.136687936317464,0,0,0,0,0,0,0.0900519931044683,0,0,0,0,0,0,0,0,0,0,0.150651824450928,0,0.0357588749431161,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436568235154326,0,0,-0.0376182563735745,0,0,0,-0.381251570994846,0.61046600717537,0,0,0.0433560676658578,0,0.690244920457752,0,0.0174761920481758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148249777579552,0,0,0.28614409343333,0,0,0,0
X601628.CH.EQUITY,0,0.0388630677136193,0.108715123655818,0,0,0.20000898992506,0,0,0,0,0,-0.137240467901674,0,0,0,0,0,0,0,0,0,0.355205557952611,-3.46944695195361e-18,0.104693974290749,0,0,0,0,0.112890501312497,0,0,0,0,0,0,0,0,0,0,0,0,0.0206645642403531,0,0,-0.0541759502764619,0,0,0,0,0,0.157769613486661,-0.0506475951110165
X601658.CH.Equity,0,0,0,0,0.118493656299115,0,0,0,0,0,0,-0.10691799077846,0,0.114736190227508,0,0,0,0.0967927130781774,0.227104525409621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157177397401412,0.323853741260605,0,-0.147219275551581,-0.13590122762599,0,0,0,0,0.104313761633745,0,0,0,0,0,0
X601328.CH.EQUITY,0.410690681480313,0,0,0.193937790695602,0,0,0,0,0,0,0,0,0,0,0,0.146244086373148,0,0,0,0,0,0,0,0,0.00921602481865413,0.0171801424765176,0,0,0,0.154254551750896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133769818144413,0,0,0,0.0845364325534676,0,-0.00115965213680959,0
X388.HK.EQUITY,0,0,0.413145486323758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855120470048549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521382694646674,0,0,0.00545943674511643,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.00578627725992187,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.487900096946344,0,0,0,0.0313220775506651,0,0,0,0.0337140863799371,0,0,0,0.0245056564953777,0,0,0,0,0,0,0,0,0,0,0,0.226480675750763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033506813860739,0,0,0,0.036315841402121,0.111375444140442,0,0,0
X600000.CH.EQUITY,0,0,0,0.260068071094979,0,0,0,0,0.0892183124322962,0,0,0,0.219234653328459,0,0,0,0,0.0181930194175139,0,0.0193652056624948,0,0,0,0,0,0.040550914089004,0,0,0.15506614696863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598464910691902,0,0,0,0.00238657394593623,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119065814173059,0,0,0,0,0,0,0,0,0,0,0.274878797916429,0.0432781102389486,0,0,0.266348144960981,0.0166853501956019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112707338876992,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0547077441871675,0,0,0,0,0,0.0771532113939784,0,0,0,0.0356810476012591,0,0,0.262209780684016,0,0,0,0,0,0,0,2.16840434497101e-19,0.160801990548975,0.247648060491859,0.0831795272808385,0.0574178892709818,0,0,0.00929127454184341,0.0048537522581663,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0.305836053117021,0,0,0,0,0,0,0,0,0,0,0,0,0.164631923565197,0,-2.77555756156289e-17,0,0,0,0,0,0,0.0710216833279277,0,0.0394863966950689,0.0166047941898821,-0.041505226566425,0,0,0,0,0.306167347108214,0,0.172634425516646,0.0432689891744652,-0.132302866479865,0.0343356573354965,0,0,0,0,0,0,0,-0.0123479321417958,0
X000001.CH.EQUITY,0,0,0.151481540142217,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.0980154276898434,0,0,0,0.0259166293312864,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-6.93889390390723e-18,0,0.212929969894472,0,0.240164405375322,0,0,0,0,0,0.0966028896134627,0,0.0853172062635375,0,0,0,0,0,0,0,0,0.160143757033789,0,0
X601319.CH.EQUITY,0,0,0,0,0.0464154826028061,0,0,0,0,0.0344758511380506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1082272907169,0,-0.0170856116109826,0.258664577928699,0,0,0,0,0,0,0.232345625723889,0.158085910540109,0,0,0,0,0,0.123193252843989,0,0,0,0,0,0,0,0,0,0.0591726475595137,0
X600016.CH.EQUITY,-3.46944695195361e-18,0,0,0.131041148253904,0.02961612946081,0,0,0,0,0,0.336945300096017,0,0.103105154333487,0,0,0,0.211538701057162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00429501738527054,0,0,0,0,0,0,0,0,0,0.115892994176742,0,0,0,0,0,0.0634287464410594,0,0,0,0,0
X688.HK.EQUITY,0,0.232821517803508,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0127921844726869,0.141862162661535,0,0,0,0,0,0,0,0,0,0,0,0,0.235993480975796,0,0,0,0,0,0,0,0,0,0.132941451247105,0.078564498983212,0,0,0,0,0,0,0,0.0932703380404241,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.265185954774439,0,0.0139674210610652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12933712966138,0,0,0,0,0,0,0,-0.013577549268884,-3.46944695195361e-18,0,0,0,0,0,0.184705372579774,0,0.259856313763999,0,0,0,0,0,0.107078110280875,0,0.060959455495627,0,0,0.0291951646510534,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.294670305304376,0.142669811528058,0,0,0,0,0,0,0,0.127385402656968,0,0,0,0,0.190434910464301,0,0,0.0957002466759406,0,0,0,0,0,0,0,0.0361344949613511,0,0,0,0,0,0,0,0,0.0686705589938817,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.109814658425551,0.0598234764715955,0,0,0,0,0,0,0,0,0,0,0,0,0.464868209203103,0.171883660194366,0,0,0,0,0,0,0,0,0.0541987230590303,0,0,0,0,0,0,0,0,0,0,0,0.0990084697628288,0,-0.431203703924378,0.300082718515566,0,0.160286769215983,0,0,0,0,0,0,0,0.0477128462434235
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0634414146294174,-0.0263367131323797,0,0,0,0,0,0,0.297607182391922,0,0,0,-0.0406415452737766,0,0,0,-0.105307055450849,0,0,0,0,0,0,0,0.103502333326729,-0.00514121373080411,0,0.526977094796963,0,0,0,0,0,-0.0336171375517032,0,0,0,0.0450662064954294,0,0,0.0543981972191329,0,0,0,0
X601998.CH.EQUITY,0.020735177008415,0.317376602479775,0,0,0.038338220015763,0,0,0.0286975908505432,0,0,0.115863803260561,0,0,0.10564018186899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937747420023761,0.0746306630444781,0,0.0693618290943329,0,0,0,0,-0.0474521367576119,0,0,0,0,0,0,0,0,0.136516545314692,0.147197393454058,0,0,0,-0.0458070722544575
X1109.HK.EQUITY,0,0,0,0,0,0,0.221874924188798,0,0,0,0,0,0,0,0.114613625948002,0,0,0,0.324374701459695,0,0,0,0,0,0,0,0,0.292329659630606,0,0,0,-2.77555756156289e-17,0,0,0,-0.0630029391949437,0,0.111917634657278,0,0,0,0,0,0,0,0,0,0,0.0235487255825201,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.230594820057014,0,-0.0400759768211437,0,0,-0.0961166642037383,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.55487271134185,0,0,0,0,0,0,0,0,0,0.0195127637950899,0,0,0.0143879088707756,0,0,0,0,0,0,0,0,0,0,0.125232580555525,0
