,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X2882.TT.EQUITY,0,0,0,0,0,0.156445034490498,0,0,0.12825436331346,0,0,0,0,0,0,0,0,0,0.17218077490448,0,0,0,0,0,0,0,0,0,0.0647224535558258,0,0.0531230216869096,0,0,0,0.141850129330704,0,0,0,0,0,0,0,1.73472347597681e-18,-3.46944695195361e-18,0,0,0,0,0,0.266912043704008,0.0493257906643681,0
X601336.CH.EQUITY,0,0,0.267519927359377,0,0,0,0.00986822943265442,0,0,0,0,0,0,0,0,0,0,0.240859930402912,0,0,0.0882826170853593,0,0,0.0166886050690526,0,0,0,0,0,0.0331987169489797,0,0,0,0,0,0,0,0.101427083191637,0,0,0,0,0,0,0.0113421308700903,0,0,0,0.188561432243301,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0032777202412546,0,0.2650803960838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00515284100980882,0,0,0.0950864838505259,0,0,0,0.0780376374150655,0,0,0.028386047265722,0.139833981785186,0,0,0,0.0980144198875557,0,0,0.0277355582778454,0.269473575420213,0,0.0438188921816366,0.0621838225997365
X600999.CH.EQUITY,0,0,0.00195137579293678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055026604599303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719306231730884,0.0974068933400725,0,0,0,0,0.0642133324724088,0,0,0,0.0694519262951561,0.0382728112909706,0.18906296079054,0,0,0,0.181526260575461,0.146230421721269,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.251546972382747,0,0,0,0,0,0.00314056631864756,0,0,0,0.122353079007503,0,0,0,0,0,0,0,0,0,0,0.0392708904364983,0.0416438813707425,0,0,0.0454794981099375,0,0,0,0,0.156609241225607,0,0,0,0.304701262624805,0.0528387278284686,0,0,0,0
X600015.CH.EQUITY,0,0.114535161271906,0,0,0,-0.087643581363967,0,0,0,0,0,0.311120234199352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243040373217679,0,0,0,0,0,0,0.196938224010261,0,0.0697410005385444,0,-0.0238821149168222,0,0,0,0,0.0872142235223102,0,0,0,0.0494696794489719,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.000703848365574569,0,0,0,0,0,0.10200263847826,0,0,0,0.054595163908595,0,0,0,0,0,0,0,0.103910475505745,0,0,0,0,0,0,0,0,0,0,0.385465137025352,-0.0147369259833278,0,0.0670842953736721,0,0,-3.46944695195361e-18,0.223807934068523,0,0,0,0.100975013084421,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0209835354437762,0,0,0,0,0,0,0,0,0.0548744986036574,0,0.112481793404649,0,0,0,0,0,0.0685643817758288,0,0,0,0,0.183688541716655,0,0,0,0,0,0.0855267270252395,0.0179278223206008,0.128969538456052,0.0991254690268297,0,8.67361737988404e-19,0.0205359344417383,0,0,0,0.266724038177774,0,0,0.0283480704904784,0
X2886.TT.EQUITY,0,0,0,0,0,-0.10481030757404,0.211553329423173,0,0,0.0507728611249198,0,0,0,0,0,0.102746329786956,0,0,0,0,0,0,0,0,-0.588831845253967,0.483425318203785,0,0.063904103493521,0,0,0,0,0,0,0,0.0719301216805381,0,0,0.0667362006454452,0,0,0.35522622726154,0,0,0,0,0,0,-0.0394486217591172,0,0.223711995709304,-0.0453979963111998
FXI.US.EQUITY,0,0,0,-0.574941059452936,0,0.60944826939003,0,-0.513249839692511,0.20742763905707,0.11000115419287,0,0,0,0,0,0,0.276872677657538,0,0,0,0.226707449821788,0,0,-0.466483770748963,-0.11645336199156,0,-0.758221393023839,0,-0.00278261699397968,0,0.627366176567787,0.149154804511329,0,0.333803876991635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.290695497851393
CN210SLOPE,0,-1.91458779583396,-0.433447669580414,0,0,0,0.575050747901428,0,0,0,0,0,1.45082302891403,-0.211613005443245,0,0,0.407178986176041,0,0,0,0,0,0,0.192059459947373,-0.174270313968938,0,0,0,0,0,0,0,0,-0.373298951027271,0.405596341575462,0,-0.329301358933008,0.192569183272764,0,0.151498235754547,0,0,-0.13603703222054,0,0,0,0,0,0,0.162976118050508,0.0907393176984068,0
