,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0,0.102086425033463,0,0.395206043527336,0.0993590866994894,0.104262966351038,0,0,0,0,0,0,0,0,0,0,0.260480246341526,0,0,0,-0.00900882086079269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409236607597692,0,0.0517323089492419,0,0,0.0603084332214821,0,0,0.0583446419187618,-0.0991601968746083,0
X601318.CH.EQUITY,0,0,0,0.27305426106839,0,0,0,0,0.188304480725706,0,0,0.0132192606731736,0,0,0,0,0,0.0676667135318813,0,0,0.0666994446171301,0,0,0,0,0,0,0,0,0.0139551141201444,0.0634088409816644,0,0,0,0.00696636260940217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113124933548076
X601939.CH.EQUITY,0,0,0,0,0.153139919653805,0,0,0,0,0,0,0.122252647052647,0,0.0658408629741425,0,0,0,0,0.0211835448526522,0.000592340970411478,0,0,-0.0370937487725109,-0.0870280047215717,0.572892402238812,0,0.175902570343516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508109768021123
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.189515889098537,0,0.113943852266393,0,0,0.0203890352875274,0,0.199346101253751,0,0,0,0.125169793085939,0,-0.0345960081404532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103230246502462,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.23256843766405,0,0,0.0626090555100906,0,0,0,0
X601628.CH.EQUITY,0.168926315797974,0,0,-0.0750855342849791,0,0,0,0,0,0.0610620061579849,0,0,0,-0.0881829471121041,0,0,-0.0130675473221282,0,0.0442502577201956,-0.091228401260763,0,0,0,0.138808432579471,0,-0.0326355293389541,0,0,0,0,0,0,0,0,0,0.676804958086756,0,0,0,0,0,0,0,0,0,0,0,0.14401055949673,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145263834348044,0,0,0,0,0,0,0,0,0,0,0,0,0.103742686001819,0,0,0,0,0,-0.26778275554142,0,0,0.00125760937294167,0,0,0,0,0,0,0.0780159247472707,0.301274550610858,0,0.16062937136461,0.068971461916618,0.106959123105175,0,0.0521519366538843,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0288922167384012,0.0977564362432711,0.314549021496376,0,0,0,0,0,0,0,0.106502269298986,0,0,0,0,0.232647653869579,0,0.0195735833154327,0,0,0.196148050896891,0,0,0.217432019142451,0,-0.0244462912818405,0,-0.0931345715673443,0.255068669513885,0,-0.0899967949964955,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0341171306241371,0,0,0,0.0921214629608869,0,0,0.040246153363436
X5.HK.EQUITY,0,0,0,0,0,0.0158760139887128,0,0.040659711755683,0,0.018425747469376,0,0,0,0,0,0,0,0,0,0,0.203891725084143,0.107845100757156,0.157800794272816,0,0,0,0,0,0,0.0311246885853378,0,0,0,0,0.00374609983368375,0,0,0,0.245039869468687,0,-0.0700353172326554,0,0,0.189356850450996,0,0,0,0.0594089183168799,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.114077570160987,0,-0.0713121043099645,0.166880833166786,0,0,0,0,0,0,0,0.388974873107638,-0.141952868744673,0,0,-8.67361737988404e-19,-0.135638700942113,0,0,0.16840357265082,0.23378100498981,0,0,0,0,0,0.0321384010610866,0,0,0.187976022657356,0,0,0,0,0,0,0,0.00741015320598945,0,0,0,0,0,-0.163976698696804,-0.0373446212153361,0,0,0.158654783075258,-0.0323341827678079
X601166.CH.EQUITY,-1.73472347597681e-18,0,0.0502812319783223,0.0582623099326036,0,0.0283311763055109,0,0,0,0,0,0.0197511301965354,0.108181100680128,0.0698424770758222,0,0,0,0,0,0,0,0,0,0,0,0.168145999921963,0,0,0.37181528287809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.00486434068913093,2.16840434497101e-19,0,0
X601658.CH.Equity,0.262323249242499,0,0,0,0.0273014614972062,0,0,0,0,-0.0217648729476543,0.277960025835657,0,0,0.210976756928189,0,0.0633975958285912,0,0,0,0,0,0,0,0,0,0,0,0,0.195102563260551,0.0340747037059307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106925523670785,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0460791744538619,0,0.470337678157374,0,0,0,-6.93889390390723e-18,0,0.110268152114844,0,0,0,0,0,0,0,0,0,0,0.0955855632324323,0,0.208333576151356,0,0,0.308526122951864,0.00334053296832775,0,0,0,-0.279567620170794,-0.103792756115387,0,0,0,0,0,0,0,-0.0113781064084639,0,0,0,0,0,0,0,-0.0997731698178875,0,0,0.0269496218195456,0
X000002.CH.EQUITY,0,0,0,0.131439201734058,-0.0209556277591575,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.00832517412288666,0,0,0,0,0,0,0.663752220118923,0,0,0,0,0,0,0,0,0,0,0.00225603873348378,2.16840434497101e-19,0,0,0,0,0.0451903887294303,0,0,0,0,-0.108327538929633
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0199138773867415,0,0.0769587731525817,0,-0.0306748229009956,0,0,0,0,0,0,0,0.433467290965894,0,0.246052774452004,0,0,0.0621522149522031,0,0,0,0,0,0,0,0,0,0.0303605602421494,0,0,0.043317637871235,0,0,0,0,0,0.246357296312231,0,0,0,0,0,0.0125277273685293,0,0,0
X601601.CH.EQUITY,0,0.282007738142364,0,0,0.062996239024176,0,0,0.0786937482457554,0,-0.104099340345557,0,0,0.13234389130227,0,0,0,0,0,0,0,0.277072762071043,0,0,0,0,0.133314701606522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374893321574673,0,0,0,0,-0.0864952056508159
X601328.CH.EQUITY,0.0384529138328142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484520957734096,0,0,0,0,0,0,0,0,0.10427145490859,0,0,0.100491314814899,0,0,0,0,0.102008576078573,0,0.023089083019214,0.0322670648746502,0,0,0,0,0,0,0.0889872949351711,0,0,0,0,-1.73472347597681e-18,0,0
X600000.CH.EQUITY,0,0.0122771831465788,0,0.0681327928900571,0,0,0,0,0,-1.73472347597681e-18,0,0.0502054847173439,0,0.0352506545062827,0,0,0.408101357004522,0,0,0,0,0,0,0,0.0842655955020356,0,0,0,0,0,0,0,0,0,0.0672227453934181,0,0,0,0,0.0731793835684143,0,0,0,0,0,0.093633030444293,0.0343678519178134,0,0,0,0,0
X601066.CH.EQUITY,0,0,0.075381976791513,0,0,0,0,0,0,0,0,0,-0.00708799940143557,0,0.480349185216793,0,0,0,0,0,0,0,-0.193533881753201,0,0.0655992892416332,0,0,0,0,0,0,0.0881556547012811,0.159029760600145,0,0,0,0,0,0,0,0.161985115026226,-0.0955470378241064,0,0,-0.0504885147909753,0,0,0,0.0364289043233086,0,0,0
X16.HK.EQUITY,0,-0.0663660492875726,0,0,0,0.0530954864727778,0,0.034211872350511,0,0.0261876324071129,0,0,0,-0.102951217550329,0,-0.0158814527524304,0.0811948203209465,0,0,0,0,0,0,0,0,0,0.0424036971987773,0.103823747853982,0,0,0,0.14515437297988,0,0,0,0,0,0,0.0654167846387605,0.282764066720471,0,0,0,0.301277302426149,0,-0.561705166412554,0,-0.0937828421954307,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.479859104187113,0,0.165193625420868,0,1.38777878078145e-17,0,0,-0.0571957899126443,0,0,0.016957496131755,0,0,-0.129245522898199,0,0,0,0.110037088787089,-0.110414973480415,0,0,0,0,0.318375050171634,0,0,0,-0.0514650041277666,0,0,0,-0.0538991075575396,0,0,0.160417124061787,0,0,0,0,0.0104068416109594
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0672088310870826,0,0,0.131193379471465,0,0.277525733276113,0,0,0,0,0,0.15372089814196,0,0,0.17017071587773,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898406270693684,0,0,0,0.0880045119194523,0,0.0525356919917521,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,-0.0360398195324178,0,0.357703714775371,0,0.148535327184934,0.0851331401953441,0.237684968971505,0,0,0,0,0,0,0,0,0,0,0,0,0.402442154493701,0,0,0,-0.0892706358609724,0,0.0352786192912035,0,0,0,0.076715378521623,0,0,0.0315053551211086,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0721282420907874,0,0,0,0,0,-0.0230216503222265,0
X300059.CH.EQUITY,0,0,0,0,0,0.0646458460856394,0,0,0,0.0619571863223544,0,0,0.14217151999797,0,0.103614487745997,0,-0.191736758315185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363011181349532,0.0714553834801293,0,0,0.048338914628265,0,0,0,0,0,0.132785921094296,0,0,0.169458246302724,0,0,0.380361890438872,0,0,0
X601998.CH.EQUITY,0,0,0,-0.0312930372293861,0.139571347583848,0,0,0,0,0,0,0,0,0,0,0,0.200795017527438,0,0.0807303534049773,0,0,0,0,0,0,0,0.151500061068904,0,0,0,0,0,0,0,0,0.0767474344768603,0,0,0,0,0,0,0.104625405993007,0,0,0,0.271642314162831,0,0,0,0,-0.0376959870247887
X002142.CH.EQUITY,0,0,0,0.399059552436846,0,0,-0.206036063424527,0,0,0,0,0,0,0,0,0,0,0.116704034642437,0,0,0,0,0,0,0,0,0,-0.00669067436929943,0,0,0,-0.0276199936447325,0,0,0,0.203889584897567,0,0,0,0,0.140237050948923,-0.0429823339983676,0,0,0,0,0,0,0,0,-0.0366119596125212,0
X600016.CH.EQUITY,0,0,0.219895470386769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259479777302717,0,0,0,0,0,0,0,0.109622850259333,0,0.16021292751486,0.0515272866372286,0,0,0.779942173337883,0,0,0,0,0,0,0,0,-0.567635105818553,0,0.237479228834889,0,0,0,0,0,0.0552047191281232,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0.0950386498974567,-0.0832402200987042,0.0509829988547157,0,0,0.0863342407279069,-0.0427706540460142,0,0,0,0,0,0,0,0,0,0,0,0.0322985703792749,0,0,0,0,0,0.292192106361064,0,0,0,0,0.0320851709535824,0,0.304358874690856,0,0,0,0,0,0,0,-0.0558809986621037,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0461815936297286,0,0.116543784966763,0,0,0,0,0,0.255030744653332,0.133692572235208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19654956025287,0,0,0,0,0,0,0.0241704085647409,0,0,0,0,0,0.110366036551155,0,0,0.0519549648246208,0,0
X600048.CH.EQUITY,0,0,0,0.101379103419307,0,0,0,0,0,0.143939159043319,0,-0.0316381565949818,0,0.384737423762735,0,0,0,0.142190863968202,-0.109531822578494,-0.0194774550949807,0,0,0,0,0,0.1348330744757,0,0,0,0,0.118993716393638,0,0,0,0.264289402269297,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0194391853708185,0,0,0,0,0,0,0.219239120347635
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.0654435917002554,0,0,0,0,0,0,0,-0.088412155298919,-0.487253040407059,0,0,0,0,0,0,0,0,0,0,0,0,0.0443821066615161,0,0.185132872392913,0,0,0.501869396832941,0,0,0,0.0184108111615421,0,-0.0626489117279955,0,0,-0.0710481633476609,0.230294161897528,0,0,0,0,0,0,0
X688.HK.EQUITY,0,-0.135513930560067,0,0.047606006959108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10263410575176,0,0,0.105202077526526,-0.0483988672304028,0.411498222284388,0,-0.119055957379458,0.472726517906494,0,0,0,0,0,0,0,0,0,0,-0.0556664790750414,-0.114510230781169,0,0,0,0,0,-0.060516485522073,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.137692728321489,0,0,0,0,0,0,0,0.183963267955009,0,0,0,0,0,0,0,0,0.143911392747893,0,0,0,0,0,0,0,0,0,0.11628318147441,0,0,0,0,0,0,0,0,0,0,0,0.420765331580202,0.106861889519029,-0.149875659066125,0,0,0,0.0418274847789092
