,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0168991191988915,0,0.0439363371472489,0,0,0,0,0,0,0,0.354811011967461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382773311175642,0,0,0,0.214602743771285,0,0,0,0.0993511312833828,0,0,0,0,0,0,-0.00192851321042262,0,-0.0319464149188131
X601318.CH.EQUITY,0,0,0,-0.0835723486555286,0,0.22045957591211,0,0,0.139779500648637,0,0.154806520270773,0,0,-0.0702343130982529,0.0321576090972147,0.115771372085338,0,0,-0.00548040810828371,0,0,0,-0.0954256073906528,0,0,0,0,0,0,0,0,0,0,0,0.145038940095381,0,0,0,0,0.363783350316856,-0.204906663730652,0,0.30740800751613,0,0.127894922716995,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.328068777421806,0,0,0.257897596160979,0,0.134008761173604,0,0,0,0,0,0,0,0,0.122400300243913,0,0,0,0,0,0,0,0.0772783721570759,0,0,-0.0653013081637996,0,0,0,0,0,-0.025192483239412,0,0,0,0,0,0,-0.100007160096585,0,0.369773203054112,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.108735523819362,0,0.286274542706073,0,0.146714296640342,0.368156245318182,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.11349365646114,-0.0562735007727906,0,0,-0.228051665999519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121387251532067,0,0,0,0,0,0,0,0,0,0,-0.0367588642439513
X5.HK.EQUITY,0,0,0.0434825100739762,0.204029749326381,0,0.148169500436441,0,-0.376629834697812,0,0,0,0,0.0643787426889427,0,0,0,0,0,0,0,0,0.387781437291601,0,0,0,0.456034681490762,0,0,0,0,0,0,0.0705155731834547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1887290725178,-0.0852000198282269,0,0,0
X601988.CH.EQUITY,0.224971434887621,0.0840995311559103,0.325999432376817,0,0,0,0,0,0.114318878071134,0,0,0.144858616957125,0,-0.22207698328773,0,0,0,0,-0.109386159081482,0,0,0,0,0.140929837614278,0.0799734801106923,0,0.134626935402165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320656581090554,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0193296408698942,-0.011635625713731,0,0.0960601800222597,0,-0.0252878877341158,0.0284186738119874,0,0.318234599719104,0,0.26541904779289,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0531368534096797,0.0697929856934888,0,0,0.0757444324620895,0,0,0.091033181666289,0,0,0,0.114090246904571,0,0,0,0,0,0,0.0634405417642839,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0434187865079683,0,0,-0.0134326081952115,0,0.0177968134386579,0,0,0,0.336612570073144,0,0.109739027119272,0,0,0,0,0.152238350089963,0,0,0,0,0,0,0,0,0,0,0,0.0204858302968716,0,0,0,0.125224765603004,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0806279565027384,0.339790874629036,0,0,0,0,0,0,0,0.0660025745896601,0,0,0,0,0,-0.0156393911182559,0,0,0.120529525235029,0,0,0,0,0,0,0,0,0,0,0.0112232080425787,0,0,0,0,0,-0.0315610420331633,0,0,-0.234552335745108,0,-0.0286403251968357,0,0.243711704392694,0,0,0,0,0.144057323846885,0,0,-0.0181892884552771,0.193910924076699
X601658.CH.Equity,0,0,0,0,0,0,-0.281604231561008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568523445481324,0,0.257217738354965,0,0,0,0,0,0,0,0.0832096038358867,-0.351361315639977,0.234958247864659,0,0,0,0,0,0,0,0,0,0,-0.0281701194045836,0,-0.179343103068298,0,-0.502355663853903
