,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN210SLOPE
X601398.CH.EQUITY,0,0.0328596157323864,0.477133000150869,0.0149253306957708,0,0,0.0906764253566854,0,0,0.0828937665717534,0.0675378674946666,0,0,0.174551396709775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292875370836919,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.10205704016725,0.276404900783637,0,0,0,0,0,0,8.67361737988404e-19,0,0.333943584899782,0.0887338639383231,0,0.0795387155511229,0,0,0,0.0632030771340519,0,0,0,0,-0.035360546808835,0,0,0,0,0,0,0.0206449342964838,0,0,0.0499411941366387,0,0.000427957758132997,0,0,0,0,0,0.000936048617028537,0,0,0
X601939.CH.EQUITY,0.118903393526813,0,0,0.497659758042194,0.0701451611430423,0.0728920422072065,0,0,0,0.112465937361662,0,0,0,0,0,6.93889390390723e-18,0,-0.0189360211598033,0,0,0,0,0,0,0,0,0,0.159038460459,0,-0.0199200929756266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277037583088021
X601288.CH.EQUITY,0,0,0.232064637005626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22429450817711,0,0.0987801904825481,0,0,0,0.0481056012178366,0,0,0,0,0,0,0,0,0.0339884155716989,0,0.181178688682907,0,0,0,0,0,0,0,-0.0138057027714608
X5.HK.EQUITY,0,0,0.0307303274192892,0,0,0.197211322822128,0,0.22357308145369,0,0,0,0,0.165116545627282,0,0,0,0,0,0.171258626478083,0,-0.23818692379647,0,0,0,0.0463468706808604,0,0,0,-0.08746585649723,0,0,0,0,0,0.183420659749719,0,0,0,0,0.152252429450778,0,0,0,0,0,0,0,0,0.146124789079019,0,0
X601988.CH.EQUITY,0,0,0,0,0.258386490698714,0,0,0,0.106844392767783,0,0,0,0,0,0,0.0349513991185547,0.110378165057589,0,0,0,0,0,0,0,0,0.0877245063842176,0,0,0,-0.190589939816454,0,0.0603226778990318,0,0,0,0,0,0,0,0,0,0.0795530616671678,0,0,0,0,0,0,0,0.150414956805373,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0242717449439349,0.0304544450700491,0,0.113128498122229,0,-0.0910587095825159,-0.0903050349776055,0,0,0,0,0,0,0,0,0,0,0.647747652662712,0,0,0,0,0.0685383904545825,0,0,0,0,0,0,0,0,0,0,0,0.204400694649306,0,0.0842667948223619,0,0,0,0,0,-0.0311565372191658
X1299.HK.EQUITY,0,0,0,0,0.0991628552210548,0,0,0,0,0,0,0,0,0.00389900849075611,0,0,0.166856449894591,0,0,0,0,0,0,0,0.1654177031526,0,0.117543494911304,0,0.138293005242891,0,0,0.0370895896011815,0,0,0.0281593291527832,0,0,0,0,0,0,0,0,0,-0.067334226485179,0.0848649753948209,0,0,0,0,0.0832563245336755
X601628.CH.EQUITY,0,0.167841976679435,0,0.0165214500173919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110769988655347,0,0,0,0,0,0,0,0.139667969507415,0,0,0,0,0,0,0,0,0,0,0,0.394346331155653,0,0,0.17338534703135,0,0.0210499483182095,0,0.039477742964899,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.362848270885613,0,0,0,0,0,0,0,0,0,0.410739305990252,0,0,0,0,0,0,0,0.0240461167978586,0.0717692051566861,0.13210697149554,0,0,0,0,0,0,0,-0.00763757799364508,0,0,0.011011115392566,0,0,0,0,0,0.0898897327035616,0,-0.0516917746947128,0.217892555291353,0,0,0,0,0,0.0796198002043228,0,0
