,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,TED,RealEstateDiff
X000001.CH.EQUITY,0,0.170567151837757,0,0,0,0.19412932181624,0,0,0.0362099852992449,0,0,0,0.257406295413743,0,0,0.163013522225114,0,0,0,0,0,0,0,0,0,0,0,0.108954317926375,0,0.0126173200748717,0,0.10112851962846,0,0,0,0,0,0,0,0.0166206403713147,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0290945987572621,0,0,0,0,0.429505687034642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931139406012911,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.410661874405255,0,0.222049124853458,0,0,0,-0.0635296820548179,0,0,-0.302843574193786,0,0,0,0,0,0,0,0,0,0,-0.0569942860910134,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.356507182220851,0,0,0.408000948109709,0,0.0220728171537435,0,0,0,0,0,0,0,0.0269538266473848,0.0973739163146157,0.119158945686173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0299810756211621
X600015.CH.EQUITY,0,0,0.365454540592802,0,0,0,0,0.140898375350418,0,0,0,0,0,0.00859187643564524,0.0219476278332135,0.173433229175062,0,0,0,0,0,0,0,0,0,0,0,0.0754771729905256,0,0,0,0,0.0195337681755984,0,0,0,0,0,0,0.069921869946426,0.0693319890898121,0,0,0,0.000844797366818614,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.139842180873992,1.73472347597681e-18,0.513788556013282,0,0,0.0257673211616818,0,0,0,0,0,0,0,0,0.0344503088936807,0,0,0,0,0.227548386827933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491459472360728,0,0,0,0,0
X600036.CH.EQUITY,0.169776498053242,0,0,0,0,0,0.297407898899047,0,0,0,0,0,0.0795309270534353,0,0,0,0,0,0,0,0.0457864048379102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159740837804842,0,0,0.0977931109823452,0,0,0,0.0369785958968824,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.278982762126819,0,0,0.136384360421598,0,0.20884461081751,0,0,0,0,0,0,0.260116985219672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135625722865669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393215445351503,0.0339729961591612,0,0,0,0
X601169.CH.EQUITY,0,0,0.239045350394662,0.0547208787644767,0,0,0.0582673956177801,0,0,0,0.0621759575759467,0.220083534942444,0,0,0,0,0,0,0,0,0,0,0.0403480261465106,0,0.13024276210843,0,0,0.0139939662629483,8.67361737988404e-19,0,0,0,0.180343157984485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.403218374930778,0,0,0.0750933295876712,0,0,0.140876552360814,0,0,0,-0.106462425444371,0,0,0,0,0,0,0.0531153689778782,0,0,0,0,0,0,0,0,0,0,0,0.171046976528779,0,0,0,0,0,0.182673222293932,0,0,0,0,0,0
X601288.CH.EQUITY,0.016322757512686,0,0,0,0,0,0,0,0,0,0,0.285978179335742,0,0.1639170671996,0.399308078142231,0,0,0.0180201682295022,0,0,0,0.0426654148684005,0,0,0,0,0,0,0,0.0307525251180924,0,0,0,0,0,0,0.0302910094400157,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361081484306776,0
